final_episode_id,id,route_label,start_time,end_time,rows,latitude_start,longitude_start,latitude_end,longitude_end,primary_serving_cell_key,primary_serving_eci,primary_serving_pci,primary_earfcn,primary_band,min_actual_tp,median_actual_tp,max_expected_tp,max_expected_gap,min_actual_expected_ratio,max_row_priority,mean_row_priority,max_row_impact,mean_row_impact,max_row_confidence,mean_row_confidence,consensus_rows,statistical_only_rows,ml_only_rows,high_quality_direct_evidence_rows,dominant_statistical_type,dominant_ml_type,dominant_impact_family,fusion_source_mode,duration_seconds,span_seconds_inclusive,observed_anomalous_seconds,episode_density_0_1,internal_gap_seconds,longest_consecutive_run_seconds,distance_affected_m,agreement_pct,direct_evidence_coverage_0_1,strong_direct_evidence_rows,radio_limited_degradation_flag_rows,coverage_planning_review_flag,episode_persistence_score_0_100,episode_impact_score_0_100,episode_detection_confidence_0_100,episode_final_priority_0_100,episode_impact_severity,episode_detection_confidence,episode_confidence_gate_pass,episode_critical_override_flag,episode_critical_override_reason,final_episode_handoff_flag,episode_keep_path,episode_priority_severity,operational_incident_id,incident_bridge_decision
LTE-TP-EP-001645,542020041221088+20250828131005+Fiji-Nadi-LTE-DL-D!20250828130912,Fiji-Nadi-LTE-DL-D,2025-08-28 03:08:08+02:00,2025-08-28 03:08:08+02:00,1,-17.62709948,177.46193173,-17.62709948,177.46193173,ECI:3638839.0,3638839.0,255.0,40988.0,41.0,16.07572,16.07572,58.2378020581651,42.1620820581651,0.2760358295106046,64.01,64.01,55.91,55.91,73.92,73.92,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.04020685928200364,0.0,1.0,1,0,False,22.25,47.49,65.44,55.57,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-001116,"new:gap=45.0s,dist=220.64232075739693m,cell=False,family=True"
LTE-TP-EP-001646,542020041221088+20250828131005+Fiji-Nadi-LTE-DL-D!20250828130912,Fiji-Nadi-LTE-DL-D,2025-08-28 03:08:15+02:00,2025-08-28 03:08:15+02:00,1,-17.6274123,177.4613286,-17.6274123,177.4613286,ECI:3638839.0,3638839.0,255.0,40988.0,41.0,28.544071,28.544071,85.59454355892606,57.05047255892606,0.33348003053897163,70.39,70.39,55.26,55.26,88.88,88.88,0,1,0,1,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,7.610282743420379,0.0,1.0,1,0,False,22.25,47.01,76.66,60.35,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-001117,"new:gap=7.0s,dist=72.76816384456549m,cell=True,family=True"
LTE-TP-EP-001647,542020041221088+20250828131005+Fiji-Nadi-LTE-DL-D!20250828130912,Fiji-Nadi-LTE-DL-D,2025-08-28 03:08:28+02:00,2025-08-28 03:08:29+02:00,2,-17.6277949,177.4605756,-17.62779479,177.46057519,ECI:3638839.0,3638839.0,255.0,40988.0,41.0,0.054791998,4.970927999000001,32.74455489406543,26.54322745801479,0.0020600029295643483,78.5,67.785,78.47,65.82,78.54,70.185,0,2,0,2,rolling_local_drop,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,15.537868211081625,0.0,1.0,2,0,False,29.5,63.06,66.82,64.75,High,High,True,False,,True,priority_and_confidence_gate,Medium,INC-001118,"new:gap=13.0s,dist=90.43065565522326m,cell=True,family=True"
LTE-TP-EP-001648,542020041221088+20250828131005+Fiji-Nadi-LTE-DL-D!20250828130912,Fiji-Nadi-LTE-DL-D,2025-08-28 03:08:42+02:00,2025-08-28 03:08:42+02:00,1,-17.6284322,177.4599187,-17.6284322,177.4599187,ECI:3640373.0,3640373.0,255.0,40988.0,41.0,13.4404955,13.4404955,50.86588554140148,37.425390041401485,0.2642339823035288,67.99,67.99,57.2,57.2,81.17,81.17,0,1,0,1,ca_underperformance,ml_hgb_strict_causal_temporal_underperformance,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,7.0902772973986306,0.0,1.0,1,0,False,22.25,48.46,70.88,58.55,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-001119,"new:gap=13.0s,dist=99.31565111242142m,cell=False,family=True"
LTE-TP-EP-001649,542020041221088+20250828131005+Fiji-Nadi-LTE-DL-D!20250828130912,Fiji-Nadi-LTE-DL-D,2025-08-28 03:08:51+02:00,2025-08-28 03:08:52+02:00,2,-17.6287388,177.460044,-17.6287434,177.4600485,ECI:3640373.0,3640373.0,273.0,40988.0,41.0,0.281592,9.5580075,59.15109740865434,43.38337223231171,0.006448923180191781,81.72,70.705,84.77,67.6,78.0,74.5,0,2,0,2,radio_limited_degradation,ml_quantile_p75_resource_underperformance,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,2.5907500470712588,0.0,1.0,2,1,True,29.5,66.66,67.62,67.09,High,High,True,False,,True,priority_and_confidence_gate,High,INC-001120,"new:gap=9.0s,dist=36.58701909344037m,cell=True,family=True"
LTE-TP-EP-001650,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:09:38+02:00,2025-08-28 03:09:40+02:00,3,-17.62708017,177.46446545,-17.62696418,177.46465549,ECI:3638838.0,3638838.0,254.0,40988.0,41.0,0.019408,12.1878,85.0730599649034,72.3650759649034,0.00040354040587316844,84.4,81.10000000000001,87.19,78.56333333333333,91.93,84.20333333333333,0,3,0,3,radio_limited_degradation,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,0.0,3.0,36.465232409617414,0.0,1.0,3,1,True,36.75,72.42,77.02,74.49,High,High,True,False,,True,priority_and_confidence_gate,High,INC-001121,new_session_or_first_episode
LTE-TP-EP-001652,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:09:54+02:00,2025-08-28 03:09:55+02:00,2,-17.62662792,177.46562588,-17.62665446,177.4656937,ECI:3638838.0,3638838.0,254.0,40988.0,41.0,0.021399999,0.0250799995,60.82854272174373,60.79978272174373,0.0003528501055944225,87.98,87.59,92.27,92.24,82.8,81.9,0,2,0,2,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,16.463623142663046,0.0,1.0,2,1,True,29.5,76.57,71.88,74.46,High,High,True,False,,True,priority_and_confidence_gate,High,INC-001122,"new:gap=14.0s,dist=109.42297304836748m,cell=True,family=True"
LTE-TP-EP-001653,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:10:03+02:00,2025-08-28 03:10:03+02:00,1,-17.6268908,177.4663394,-17.6268908,177.4663394,ECI:3638838.0,3638838.0,254.0,40988.0,41.0,0.021384,0.021384,63.675406547026654,63.654022547026656,0.0003358282445233722,87.83,87.83,93.42,93.42,81.0,81.0,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,20.37693327507796,0.0,1.0,1,0,False,22.25,75.63,70.75,73.43,High,High,True,False,,True,priority_and_confidence_gate,High,INC-001123,"new:gap=8.0s,dist=73.30058301910735m,cell=True,family=True"
LTE-TP-EP-001654,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:10:10+02:00,2025-08-28 03:10:11+02:00,2,-17.62707,177.4668118,-17.62706946,177.46681026,ECI:3638838.0,3638838.0,254.0,40988.0,41.0,1.702344,13.897692,88.018015732615,61.924975732614996,0.030652213812298254,84.78,75.595,86.4,72.67,82.8,79.16499999999999,0,2,0,2,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,5.188610873870147,0.0,1.0,2,1,True,29.5,68.74,71.19,69.84,High,High,True,False,,True,priority_and_confidence_gate,High,INC-001124,"new:gap=7.0s,dist=53.882094490235524m,cell=True,family=True"
LTE-TP-EP-001655,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:10:39+02:00,2025-08-28 03:10:39+02:00,1,-17.627563,177.4689467,-17.627563,177.4689467,ECI:3638838.0,3638838.0,254.0,40988.0,41.0,11.078624,11.078624,111.79482125,100.71619725,0.09909782829050322,89.2,89.2,80.37,80.37,100.0,100.0,1,0,0,1,ca_underperformance,ml_quantile_p75_resource_underperformance,capability,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,0.0,1.0,18.931831344272748,100.0,1.0,1,0,False,22.25,65.84,100.0,81.21,High,Very High,True,False,,True,priority_and_confidence_gate,High,INC-001125,"new:gap=28.0s,dist=232.96345029486855m,cell=True,family=False"
LTE-TP-EP-001656,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:10:50+02:00,2025-08-28 03:10:51+02:00,2,-17.62796598,177.46986928,-17.6280658,177.470054,ECI:3638838.0,3638838.0,254.0,40988.0,41.0,0.015552,0.041392,16.29211406334083,16.22488206334083,0.0012057301955404108,76.89,73.67,74.23,70.1,80.13,78.03,0,2,0,2,rolling_local_drop,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,22.539848453773246,0.0,1.0,2,0,False,29.5,62.02,69.57,65.42,High,High,True,False,,True,priority_and_confidence_gate,High,INC-001126,"new:gap=11.0s,dist=107.5486903525918m,cell=True,family=False"
LTE-TP-EP-001658,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:11:00+02:00,2025-08-28 03:11:00+02:00,1,-17.62796566,177.47067209,-17.62796566,177.47067209,ECI:3638838.0,3638838.0,254.0,40988.0,41.0,6.546144,6.546144,24.098505819539636,17.552361819539634,0.2716410738914872,65.15,65.15,51.51,51.51,81.83,81.83,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,10.189259519882777,0.0,1.0,1,0,False,22.25,44.2,71.37,56.42,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-001127,"new:gap=9.0s,dist=66.44098813301432m,cell=True,family=True"
LTE-TP-EP-001664,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,Fiji-Nadi-LTE-DL-D,2025-08-28 03:12:20+02:00,2025-08-28 03:12:20+02:00,1,-17.6313646,177.4764449,-17.6313646,177.4764449,ECI:3638785.0,3638785.0,251.0,1850.0,3.0,3.001456,3.001456,,,,69.76,69.76,80.49,80.49,56.65,56.65,0,1,0,1,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,2.63859748350014,0.0,1.0,1,1,True,22.25,65.93,52.49,59.88,High,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-001128,new_session_or_first_episode
LTE-TP-EP-001665,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,Fiji-Nadi-LTE-DL-D,2025-08-28 03:12:24+02:00,2025-08-28 03:12:25+02:00,2,-17.6313578,177.4764403,-17.63135701,177.4764403,ECI:3636029.0,3636029.0,231.0,1850.0,3.0,4.392768,5.242380000000001,,,,57.53,56.29,54.63,51.655,62.84,61.955,0,2,0,1,radio_limited_degradation,normal,radio,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,0.19652677136030472,0.0,0.5,1,2,True,29.5,47.6,51.91,49.54,Medium,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-001129,"new:gap=4.0s,dist=0.8996411221997214m,cell=False,family=True"
LTE-TP-EP-001666,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,Fiji-Nadi-LTE-DL-D,2025-08-28 03:12:33+02:00,2025-08-28 03:12:34+02:00,2,-17.6313123,177.4763605,-17.6312906,177.476323,ECI:1080627.0,1080627.0,231.0,41186.0,41.0,1.69864,2.546012,,,,72.18,66.26,85.05,71.585,63.05,59.75,0,2,0,1,radio_limited_degradation,normal,radio,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,8.365520831812775,0.0,0.5,1,2,True,29.5,67.8,51.46,60.45,High,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-001130,"new:gap=8.0s,dist=9.809650359618693m,cell=False,family=True"
