final_episode_id,id,route_label,start_time,end_time,rows,latitude_start,longitude_start,latitude_end,longitude_end,primary_serving_cell_key,primary_serving_eci,primary_serving_pci,primary_earfcn,primary_band,min_actual_tp,median_actual_tp,max_expected_tp,max_expected_gap,min_actual_expected_ratio,max_row_priority,mean_row_priority,max_row_impact,mean_row_impact,max_row_confidence,mean_row_confidence,consensus_rows,statistical_only_rows,ml_only_rows,dominant_statistical_type,dominant_ml_type,dominant_impact_family,fusion_source_mode,duration_seconds,span_seconds_inclusive,observed_anomalous_seconds,episode_density_0_1,longest_consecutive_run_seconds,distance_affected_m,agreement_pct,underperform_vs_p75_flag_rows,underperform_vs_rb_p75_flag_rows,low_rb_efficiency_high_rb_flag_rows,ca_underperformance_flag_rows,radio_limited_degradation_flag_rows,rolling_drop_flag_rows,sudden_drop_flag_rows,rolling_sustained_degradation_flag_rows,ml_q75_resource_underperformance_flag_rows,ml_hgb_resource_underperformance_flag_rows,ml_hgb_temporal_underperformance_flag_rows,near_handover_execution_flag_rows,near_handover_failure_flag_rows,near_rach_failure_flag_rows,near_ca_activation_change_flag_rows,strong_direct_evidence_rows,direct_evidence_coverage_0_1,coverage_planning_review_flag,episode_persistence_score_0_100,episode_impact_score_0_100,episode_detection_confidence_0_100,episode_final_priority_0_100,episode_impact_severity,episode_detection_confidence,final_episode_handoff_flag,episode_priority_severity
LTE-TP-EP-001480,542020041221088+20250828122402+Fiji-Nadi-LTE-DL-D!20250828121612,Fiji-Nadi-LTE-DL-D,2025-08-28 02:15:29+02:00,2025-08-28 02:15:29+02:00,1,-17.6035673,177.4528173,-17.6035673,177.4528173,ECI:1076799.0,1076799.0,184.0,40988.0,41.0,35.446194,35.446194,111.79482125,76.34862724999999,0.31706472270959507,56.2,56.2,54.68,54.68,58.05,58.05,0,1,0,radio_p75_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.19400935878096978,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,False,17.0,45.26,53.54,48.98,Medium,Medium,False,Not handed off
LTE-TP-EP-001504,542020041221088+20250828122802+Fiji-Nadi-LTE-DL-D!20250828122423,Fiji-Nadi-LTE-DL-D,2025-08-28 02:23:10+02:00,2025-08-28 02:23:10+02:00,1,-17.617487,177.437299,-17.617487,177.437299,ECI:1081878.0,1081878.0,169.0,500.0,1.0,18.039688,18.039688,81.48199,63.442302,0.2213947892043383,56.19,56.19,56.26,56.26,56.1,56.1,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,26.68809962918992,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1.0,False,17.0,46.44,52.08,48.98,Medium,Medium,False,Not handed off
LTE-TP-EP-001320,542020041221088+20250828114252+Fiji-Nadi-LTE-DL-D!20250828111332,Fiji-Nadi-LTE-DL-D,2025-08-28 01:13:06+02:00,2025-08-28 01:13:06+02:00,1,-17.6033518,177.4817334,-17.6033518,177.4817334,ECI:1076274.0,1076274.0,177.0,41186.0,41.0,15.216056,15.216056,70.787155,55.571099,0.21495504375052227,56.17,56.17,56.23,56.23,56.1,56.1,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,20.23305569813546,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1.0,False,17.0,46.42,52.08,48.97,Medium,Medium,False,Not handed off
LTE-TP-EP-000896,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,Fiji-Nadi-LTE-DL-D,2025-08-27 05:09:19+02:00,2025-08-27 05:09:20+02:00,2,-17.7543848,177.4548009,-17.7543548,177.4547811,ECI:1072150.0,1072150.0,448.0,500.0,1.0,19.100399,19.451247000000002,81.48199,62.381591,0.2344125247800158,54.75,54.43,53.64,52.775,56.79,56.445,0,2,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,6.436366485359312,0.0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,4,1.0,False,24.0,46.01,52.51,48.94,Medium,Medium,True,Medium
LTE-TP-EP-001841,542020041221088+20250828134616+Fiji-Nadi-LTE-DL-D!20250828134149,Fiji-Nadi-LTE-DL-D,2025-08-28 03:41:05+02:00,2025-08-28 03:41:05+02:00,1,-17.6159609,177.4459116,-17.6159609,177.4459116,ECI:3636033.0,3636033.0,232.0,41384.0,41.0,6.166088,6.166088,,,,56.13,56.13,48.42,48.42,65.56,65.56,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,22.027901100930368,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,3,1.0,True,17.0,40.56,59.17,48.94,Medium,Medium,False,Not handed off
LTE-TP-EP-000442,542020041221088+20250827123818+Fiji-Nadi-LTE-DL-D!20250827115313,Fiji-Nadi-LTE-DL-D,2025-08-27 01:51:16+02:00,2025-08-27 01:51:17+02:00,2,-17.76868706,177.37679107,-17.7686903,177.3766705,ECI:3623986.0,3623986.0,154.0,40790.0,41.0,12.968984,15.8578565,60.347314999999995,41.60058599999999,0.2622656512260919,55.33,53.385,46.73,42.989999999999995,66.35,66.095,0,2,0,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,18.60475840344458,0.0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,2,4,1.0,False,24.0,40.11,59.7,48.93,Medium,Medium,True,Medium
LTE-TP-EP-001891,542020041221088+20250828135857+Fiji-Nadi-LTE-DL-D!20250828135526,Fiji-Nadi-LTE-DL-D,2025-08-28 03:54:12+02:00,2025-08-28 03:54:13+02:00,2,-17.611307,177.4497929,-17.6112726,177.4498616,ECI:1082166.0,1082166.0,140.0,41384.0,41.0,32.205288,33.197879,105.95971,73.754422,0.30393899719053596,55.03,54.455,54.15,53.105000000000004,56.1,56.1,0,2,0,radio_p75_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,26.941314558352406,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1.0,False,24.0,46.35,52.08,48.93,Medium,Medium,True,Medium
LTE-TP-EP-001007,542020041221088+20250827155333+Fiji-Nadi-LTE-DL-D!20250827154000,Fiji-Nadi-LTE-DL-D,2025-08-27 05:38:29+02:00,2025-08-27 05:38:29+02:00,1,-17.74066661,177.45668877,-17.74066661,177.45668877,ECI:1066294.0,1066294.0,487.0,41384.0,41.0,6.4833198,6.4833198,,,,56.1,56.1,68.31,68.31,41.18,41.18,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1.0,True,17.0,55.48,40.89,48.91,High,Medium,False,Not handed off
LTE-TP-EP-000134,542020041221088+20250827103246+Fiji-Nadi-LTE-DL-D!20250827103001,Fiji-Nadi-LTE-DL-D,2025-08-27 00:29:31+02:00,2025-08-27 00:29:31+02:00,1,-17.81506996,177.43770322,-17.81506996,177.43770322,ECI:1070100.0,1070100.0,332.0,500.0,1.0,10.761296,10.761296,43.970293999999996,33.208997999999994,0.24474014206045566,56.08,56.08,48.88,48.88,64.89,64.89,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.15751747889668796,0.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,4,1.0,False,17.0,40.91,58.67,48.9,Medium,Medium,False,Not handed off
LTE-TP-EP-001024,542020041221088+20250827155853+Fiji-Nadi-LTE-DL-D!20250827154409,Fiji-Nadi-LTE-DL-D,2025-08-27 05:43:35+02:00,2025-08-27 05:43:35+02:00,1,-17.74829243,177.45543594,-17.74829243,177.45543594,ECI:1068350.0,1068350.0,50.0,40790.0,41.0,21.15216,21.15216,83.886915,62.73475500000001,0.252150886702652,56.09,56.09,51.66,51.66,61.5,61.5,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.06104181752843692,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,False,17.0,43.0,56.12,48.9,Medium,Medium,False,Not handed off
LTE-TP-EP-001427,542020041221088+20250828121442+Fiji-Nadi-LTE-DL-D!20250828115247,Fiji-Nadi-LTE-DL-D,2025-08-28 01:51:13+02:00,2025-08-28 01:51:13+02:00,1,-17.6036555,177.4526202,-17.6036555,177.4526202,ECI:1076789.0,1076789.0,184.0,41384.0,41.0,7.434296,7.434296,,,,56.09,56.09,64.98,64.98,45.22,45.22,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1.0,True,17.0,52.99,43.92,48.9,Medium,Medium,False,Not handed off
LTE-TP-EP-001195,542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,Fiji-Nadi-LTE-DL-D,2025-08-28 00:46:18+02:00,2025-08-28 00:46:19+02:00,2,-17.64298451,177.43232329,-17.6431849,177.4323985,ECI:1081654.0,1081654.0,355.0,41384.0,41.0,16.60924,18.1794235,70.7488185,54.1395785,0.2347634964391667,54.18,52.769999999999996,52.61,48.57,59.7,57.900000000000006,0,2,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,23.838628354794032,0.0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,4,1.0,False,24.0,44.45,54.32,48.89,Medium,Medium,True,Medium
LTE-TP-EP-000704,542020041221088+20250827135148+Fiji-Nadi-LTE-DL-D!20250827132524,Fiji-Nadi-LTE-DL-D,2025-08-27 03:24:01+02:00,2025-08-27 03:24:01+02:00,1,-17.7764672,177.4329141,-17.7764672,177.4329141,ECI:1067153.0,1067153.0,338.0,41384.0,41.0,5.806512,5.806512,,,,56.07,56.07,49.68,49.68,63.89,63.89,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,3.982212733235113,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1.0,True,17.0,41.51,57.92,48.89,Medium,Medium,False,Not handed off
LTE-TP-EP-002156,542020041221088+20250829102513+Nawaka-LTE-DL!20250829102435,Nawaka-LTE-DL,2025-08-29 00:23:33+02:00,2025-08-29 00:23:33+02:00,1,-17.8128907,177.4432632,-17.8128907,177.4432632,ECI:1065032.0,1065032.0,469.0,9310.0,28.0,6.607048,6.607048,,,,56.07,56.07,76.88,76.88,30.64,30.64,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1.0,True,17.0,61.91,32.98,48.89,High,Low,False,Not handed off
LTE-TP-EP-000357,542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,Fiji-Nadi-LTE-DL-D,2025-08-27 01:36:57+02:00,2025-08-27 01:36:57+02:00,1,-17.77934509,177.42627629,-17.77934509,177.42627629,ECI:1072439.0,1072439.0,394.0,41384.0,41.0,10.967344,10.967344,38.729599,27.762255,0.28317731872204516,56.06,56.06,43.65,43.65,71.23,71.23,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,9.186732431014084,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1.0,False,17.0,36.99,63.42,48.88,Medium,High,False,Not handed off
LTE-TP-EP-001906,542020041221088+20250828140057+Fiji-Nadi-LTE-DL-D!20250828135741,Fiji-Nadi-LTE-DL-D,2025-08-28 03:56:44+02:00,2025-08-28 03:56:44+02:00,1,-17.6065322,177.456089,-17.6065322,177.456089,ECI:1082162.0,1082162.0,139.0,41186.0,41.0,16.658089,16.658089,70.787155,54.129065999999995,0.23532643740237902,56.05,56.05,52.51,52.51,60.37,60.37,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,15.202618096866404,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1.0,True,17.0,43.63,55.28,48.87,Medium,Medium,False,Not handed off
LTE-TP-EP-001845,542020041221088+20250828134936+Fiji-Nadi-LTE-DL-D!20250828134405,Fiji-Nadi-LTE-DL-D,2025-08-28 03:42:07+02:00,2025-08-28 03:42:07+02:00,1,-17.61232501,177.44808475,-17.61232501,177.44808475,ECI:1076534.0,1076534.0,182.0,41384.0,41.0,9.703576,9.703576,38.729599,29.026023000000002,0.2505467717339392,56.03,56.03,47.77,47.77,66.13,66.13,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,4.491098777633198,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,1.0,False,17.0,40.08,59.6,48.86,Medium,Medium,False,Not handed off
LTE-TP-EP-001542,542020041221088+20250828123823+Fiji-Nadi-LTE-DL-D!20250828123754,Fiji-Nadi-LTE-DL-D,2025-08-28 02:36:33+02:00,2025-08-28 02:36:33+02:00,1,-17.6278542,177.4423977,-17.6278542,177.4423977,ECI:1079185.0,1079185.0,385.0,41384.0,41.0,11.118616,11.118616,47.0651145,35.946498500000004,0.23623900883105256,55.96,55.96,50.29,50.29,62.9,62.9,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,7.712921755601061,0.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,4,1.0,True,17.0,41.97,57.18,48.81,Medium,Medium,False,Not handed off
LTE-TP-EP-001143,542020041221088+20250828103207+Fiji-Nadi-LTE-DL-D!20250828102946,Fiji-Nadi-LTE-DL-D,2025-08-28 00:28:47+02:00,2025-08-28 00:28:47+02:00,1,-17.71217218,177.44916967,-17.71217218,177.44916967,ECI:1066294.0,1066294.0,487.0,41384.0,41.0,5.432672,5.432672,,,,55.95,55.95,71.99,71.99,36.34,36.34,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,15.744355187041943,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,1.0,True,17.0,58.24,37.26,48.8,High,Low,False,Not handed off
LTE-TP-EP-001231,542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,Fiji-Nadi-LTE-DL-D,2025-08-28 00:54:28+02:00,2025-08-28 00:54:28+02:00,1,-17.65229441,177.44242844,-17.65229441,177.44242844,ECI:1077814.0,1077814.0,166.0,41384.0,41.0,8.064864,8.064864,,,,55.93,55.93,62.77,62.77,47.58,47.58,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,6.662189529047668,0.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,3,1.0,True,17.0,51.33,45.68,48.79,Medium,Medium,False,Not handed off
LTE-TP-EP-001010,542020041221088+20250827155633+Fiji-Nadi-LTE-DL-D!20250827154210,Fiji-Nadi-LTE-DL-D,2025-08-27 05:40:28+02:00,2025-08-27 05:40:28+02:00,1,-17.73906437,177.45825109,-17.73906437,177.45825109,ECI:1066294.0,1066294.0,487.0,41384.0,41.0,8.032968,8.032968,38.729599,30.696631,0.20741159752260796,55.92,55.92,53.21,53.21,59.24,59.24,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.2753880087214294,0.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,5,1.0,False,17.0,44.16,54.43,48.78,Medium,Medium,False,Not handed off
LTE-TP-EP-001550,542020041221088+20250828123823+Fiji-Nadi-LTE-DL-D!20250828123754,Fiji-Nadi-LTE-DL-D,2025-08-28 02:37:30+02:00,2025-08-28 02:37:30+02:00,1,-17.6310014,177.4424887,-17.6310014,177.4424887,ECI:3642943.0,3642943.0,313.0,41384.0,41.0,69.1446,69.1446,135.22323779826291,66.07863779826292,0.511336669094964,55.91,55.91,50.57,50.57,62.44,62.44,0,1,0,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,9.712887639866171,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1.0,True,17.0,42.18,56.83,48.77,Medium,Medium,False,Not handed off
LTE-TP-EP-001926,542020041221088+20250828140337+Fiji-Nadi-LTE-DL-D!20250828140209,Fiji-Nadi-LTE-DL-D,2025-08-28 04:00:41+02:00,2025-08-28 04:00:41+02:00,1,-17.6078957,177.45479047,-17.6078957,177.45479047,ECI:1076798.0,1076798.0,183.0,40790.0,41.0,13.127368,13.127368,62.203377,49.076009,0.21103947459315592,55.91,55.91,55.82,55.82,56.02,56.02,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.011565166664705712,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1.0,False,17.0,46.12,52.02,48.77,Medium,Medium,False,Not handed off
LTE-TP-EP-000222,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,Fiji-Nadi-LTE-DL-D,2025-08-27 00:53:39+02:00,2025-08-27 00:53:39+02:00,1,-17.76566515,177.46641246,-17.76566515,177.46641246,ECI:1068865.0,1068865.0,112.0,40988.0,41.0,15.171432,15.171432,65.36004299999999,50.188610999999995,0.23212089992046062,55.9,55.9,52.59,52.59,59.95,59.95,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.09216131900570566,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1.0,False,17.0,43.69,54.96,48.76,Medium,Medium,False,Not handed off
LTE-TP-EP-000514,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,Fiji-Nadi-LTE-DL-D,2025-08-27 02:11:30+02:00,2025-08-27 02:11:30+02:00,1,-17.7968345,177.4070936,-17.7968345,177.4070936,ECI:1073736.0,1073736.0,363.0,9310.0,28.0,7.097488,7.097488,,,,55.87,55.87,75.16,75.16,32.29,32.29,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.010587397977505564,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,1.0,True,17.0,60.62,34.22,48.74,High,Low,False,Not handed off
LTE-TP-EP-002068,542020041221088+20250828143419+Fiji-Nadi-LTE-DL-D!20250828143343,Fiji-Nadi-LTE-DL-D,2025-08-28 04:32:12+02:00,2025-08-28 04:32:12+02:00,1,-17.6177942,177.4436848,-17.6177942,177.4436848,ECI:1079182.0,1079182.0,385.0,41186.0,41.0,9.105072,9.105072,41.037212749999995,31.932140749999995,0.22187354817366345,55.87,55.87,51.64,51.64,61.04,61.04,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,1.1802669292218226,0.0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,5,1.0,False,17.0,42.98,55.78,48.74,Medium,Medium,False,Not handed off
LTE-TP-EP-000422,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,Fiji-Nadi-LTE-DL-D,2025-08-27 01:45:47+02:00,2025-08-27 01:45:47+02:00,1,-17.78169487,177.38566562,-17.78169487,177.38566562,ECI:1066823.0,1066823.0,158.0,9310.0,28.0,7.106288,7.106288,,,,55.85,55.85,75.13,75.13,32.29,32.29,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.09267982273812275,0.0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,2,1.0,True,17.0,60.6,34.22,48.73,High,Low,False,Not handed off
LTE-TP-EP-000238,542020041221088+20250827111708+Fiji-Nadi-LTE-DL-D!20250827110046,Fiji-Nadi-LTE-DL-D,2025-08-27 01:00:21+02:00,2025-08-27 01:00:21+02:00,1,-17.7810817,177.4875264,-17.7810817,177.4875264,ECI:1073468.0,1073468.0,80.0,40790.0,41.0,17.839184,17.839184,60.347314999999995,42.50813099999999,0.295608578442968,55.84,55.84,41.71,41.71,73.12,73.12,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,6.632621599124638,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1.0,False,17.0,35.53,64.84,48.72,Medium,High,False,Not handed off
LTE-TP-EP-000975,542020041221088+20250827152712+Fiji-Nadi-LTE-DL-D!20250827152634,Fiji-Nadi-LTE-DL-D,2025-08-27 05:25:07+02:00,2025-08-27 05:25:07+02:00,1,-17.7428595,177.4419841,-17.7428595,177.4419841,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,37.48845,37.48845,119.0290425,81.5405925,0.31495212607460904,55.82,55.82,56.63,56.63,54.82,54.82,0,1,0,radio_p75_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,3.5750809061003497,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,False,17.0,46.72,51.12,48.7,Medium,Medium,False,Not handed off
LTE-TP-EP-000710,542020041221088+20250827135148+Fiji-Nadi-LTE-DL-D!20250827132524,Fiji-Nadi-LTE-DL-D,2025-08-27 03:24:59+02:00,2025-08-27 03:24:59+02:00,1,-17.7765064,177.4328884,-17.7765064,177.4328884,ECI:1067153.0,1067153.0,338.0,41384.0,41.0,29.450815,29.450815,105.95971,76.508895,0.2779435221179824,55.81,55.81,57.04,57.04,54.3,54.3,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,False,17.0,47.03,50.72,48.69,Medium,Medium,False,Not handed off
LTE-TP-EP-001920,542020041221088+20250828140157+Fiji-Nadi-LTE-DL-D!20250828135953,Fiji-Nadi-LTE-DL-D,2025-08-28 03:58:50+02:00,2025-08-28 03:58:51+02:00,2,-17.60689358,177.45685579,-17.60684099,177.45683953,ECI:1080135.0,1080135.0,195.0,500.0,1.0,26.52412,28.545111499999997,103.01821000000001,72.45210700000001,0.29670582511577315,55.24,53.010000000000005,53.92,50.175,56.86,56.480000000000004,0,2,0,radio_p75_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,11.609200850522456,0.0,2,1,0,0,0,0,0,0,0,0,0,2,0,2,2,3,1.0,False,24.0,45.5,52.55,48.67,Medium,Medium,True,Medium
LTE-TP-EP-000721,542020041221088+20250827135208+Fiji-Nadi-LTE-DL-D!20250827132735,Fiji-Nadi-LTE-DL-D,2025-08-27 03:26:51+02:00,2025-08-27 03:26:51+02:00,1,-17.77673977,177.433102,-17.77673977,177.433102,ECI:1067153.0,1067153.0,338.0,41384.0,41.0,27.677088,27.677088,98.07729499999999,70.400207,0.2821966898658859,55.75,55.75,53.74,53.74,58.21,58.21,0,1,0,radio_p75_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.310347855614581,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1.0,True,17.0,44.56,53.66,48.65,Medium,Medium,False,Not handed off
LTE-TP-EP-001318,542020041221088+20250828114252+Fiji-Nadi-LTE-DL-D!20250828111332,Fiji-Nadi-LTE-DL-D,2025-08-28 01:12:56+02:00,2025-08-28 01:12:57+02:00,2,-17.60373825,177.48056345,-17.60369493,177.48069434,ECI:1076277.0,1076277.0,177.0,41384.0,41.0,6.876352,7.6763200000000005,,,,55.2,52.895,66.93,64.13,40.87,39.17,0,2,0,radio_limited_degradation,normal,radio,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,29.35857466455547,0.0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,4,1.0,True,24.0,55.5,40.23,48.63,High,Medium,True,Medium
LTE-TP-EP-001172,542020041221088+20250828104127+Fiji-Nadi-LTE-DL-D!20250828104043,Fiji-Nadi-LTE-DL-D,2025-08-28 00:40:43+02:00,2025-08-28 00:40:43+02:00,1,-17.64739958,177.40909458,-17.64739958,177.40909458,ECI:1075773.0,1075773.0,159.0,40790.0,41.0,39.725674,39.725674,118.44779,78.722116,0.3353855230224219,55.71,55.71,54.8,54.8,56.83,56.83,0,1,0,radio_p75_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,13.758486676784777,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,False,17.0,45.35,52.62,48.62,Medium,Medium,False,Not handed off
LTE-TP-EP-000170,542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,Fiji-Nadi-LTE-DL-D,2025-08-27 00:44:24+02:00,2025-08-27 00:44:24+02:00,1,-17.7862139,177.4435878,-17.7862139,177.4435878,ECI:1067841.0,1067841.0,127.0,40988.0,41.0,8.83112,8.83112,24.301178897332107,15.470058897332107,0.3634029458945105,55.69,55.69,38.6,38.6,76.58,76.58,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,27.602444255209264,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1.0,False,17.0,33.2,67.44,48.61,Medium,High,False,Not handed off
LTE-TP-EP-001347,542020041221088+20250828114952+Fiji-Nadi-LTE-DL-D!20250828112430,Fiji-Nadi-LTE-DL-D,2025-08-28 01:24:18+02:00,2025-08-28 01:24:18+02:00,1,-17.60487044,177.46146298,-17.60487044,177.46146298,ECI:1076369.0,1076369.0,373.0,41384.0,41.0,6.799112,6.799112,,,,55.7,55.7,76.2,76.2,30.64,30.64,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,4.801405511292632,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1.0,True,17.0,61.4,32.98,48.61,High,Low,False,Not handed off
LTE-TP-EP-000351,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:35:46+02:00,2025-08-27 01:35:46+02:00,1,-17.77362209,177.42303408,-17.77362209,177.42303408,ECI:1072446.0,1072446.0,394.0,40790.0,41.0,41.964024,41.964024,119.0290425,77.06501850000001,0.3525528149989109,55.67,55.67,52.97,52.97,58.96,58.96,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.09303181457988115,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,False,17.0,43.98,54.22,48.59,Medium,Medium,False,Not handed off
LTE-TP-EP-002028,542020041221088+20250828141838+Fiji-Nadi-LTE-DL-D!20250828141754,Fiji-Nadi-LTE-DL-D,2025-08-28 04:17:03+02:00,2025-08-28 04:17:03+02:00,1,-17.61201036,177.45765539,-17.61201036,177.45765539,ECI:1082133.0,1082133.0,140.0,41384.0,41.0,9.855376,9.855376,38.729599,28.874223,0.25446625460800665,55.67,55.67,47.27,47.27,65.94,65.94,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,12.375021724497017,0.0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,5,1.0,False,17.0,39.7,59.46,48.59,Medium,Medium,False,Not handed off
