anomaly_episode_id,id,route_label,test_type,start_time,end_time,rows,dominant_type,max_score,mean_score,min_actual_tp,median_actual_tp,median_expected_tp,median_expected_radio_p75,median_expected_rb_conditioned_p75,expected_radio_confidence_mode,expected_rb_confidence_mode,min_ratio,min_rb_ratio,median_rb_usage,rb_usage_bucket_mode,rb_demand_confidence_mode,median_throughput_per_rb,primary_serving_pci,primary_earfcn,primary_band,mean_rsrp,mean_sinr,serving_pci_count,duration_seconds,any_event_near_rows,any_event_near_rows_pct,any_event_event_count_sum,measurement_report_event_near_rows,measurement_report_event_near_rows_pct,measurement_report_event_event_count_sum,handover_execution_near_rows,handover_execution_near_rows_pct,handover_execution_event_count_sum,handover_failure_near_rows,handover_failure_near_rows_pct,handover_failure_event_count_sum,rach_attempt_near_rows,rach_attempt_near_rows_pct,rach_attempt_event_count_sum,rach_failure_near_rows,rach_failure_near_rows_pct,rach_failure_event_count_sum,ca_activation_change_near_rows,ca_activation_change_near_rows_pct,ca_activation_change_event_count_sum,failure_other_near_rows,failure_other_near_rows_pct,failure_other_event_count_sum,max_speed,min_distance_from_prev_m,max_distance_from_prev_m,max_severity
LTE-TP-EP-002559,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:09:47+02:00,2025-08-28 03:09:47+02:00,1,sudden_drop,68.7,68.7,18.784,18.784,111.795,111.795,16.868,high,high,0.168,1.114,76.0,low_rb_usage,low_or_uncertain,0.247,254.0,40988.0,41.0,-83.681,23.034,1,0.0,1,100.0,23,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,8,0,0.0,0,26.244,7.649,7.649,High
LTE-TP-EP-000423,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:04:43+02:00,2025-08-27 01:04:45+02:00,3,sustained_low_throughput_window,68.6,55.767,1.079,5.23,22.691,22.691,27.024,high,high,0.061,0.045,93.0,below_median_rb_usage,unknown,0.056,108.0,41384.0,41.0,-116.064,0.892,3,2.0,3,100.0,1247,3,100.0,44,3,100.0,34,3,100.0,9,3,100.0,246,3,100.0,75,3,100.0,71,0,0.0,0,13.032,12.607,13.591,High
LTE-TP-EP-001217,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:40:57+02:00,2025-08-27 03:40:58+02:00,2,rb_conditioned_underperformance,68.6,60.3,37.642,50.38,118.448,118.448,123.063,high,high,0.318,0.272,161.0,high_rb_usage,high,0.316,135.0,40790.0,41.0,-85.302,29.434,1,1.0,2,100.0,95,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,100.0,27,0,0.0,0,8.618,8.601,8.829,High
LTE-TP-EP-001309,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 04:06:39+02:00,2025-08-27 04:06:42+02:00,2,radio_limited_degradation,68.6,53.8,0.367,4.078,8.512,8.512,8.2,high,high,0.043,0.045,26.5,low_rb_usage,low_or_uncertain,0.109,402.0,356.0,1.0,-110.485,4.232,1,3.0,2,100.0,1026,2,100.0,26,2,100.0,4,2,100.0,10,2,100.0,129,2,100.0,68,2,100.0,18,0,0.0,0,29.556,6.976,7.993,High
LTE-TP-EP-001314,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 04:06:52+02:00,2025-08-27 04:06:53+02:00,2,radio_limited_degradation,68.6,57.85,2.042,4.519,6.681,6.681,13.868,high,high,0.307,0.287,130.0,low_rb_usage,low_or_uncertain,0.033,136.0,1850.0,3.0,-107.236,-1.925,1,1.0,2,100.0,860,2,100.0,32,2,100.0,12,2,100.0,22,2,100.0,243,2,100.0,156,2,100.0,38,0,0.0,0,19.116,0.166,10.828,High
LTE-TP-EP-001646,542020041221088+20250827161234+Fiji-Nadi-LTE-DL-D!20250827161029,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 06:09:02+02:00,2025-08-27 06:09:03+02:00,2,radio_limited_degradation,68.6,63.55,2.214,3.438,22.91,22.91,14.874,high,high,0.079,0.12,99.5,low_rb_usage,low_or_uncertain,0.039,148.0,41384.0,41.0,-114.117,1.219,2,1.0,2,100.0,427,2,100.0,32,2,100.0,14,0,0.0,0,2,100.0,50,0,0.0,0,2,100.0,30,0,0.0,0,19.62,0.156,5.317,High
LTE-TP-EP-002831,542020041221088+20250828140157+Fiji-Nadi-LTE-DL-D!20250828135953,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:59:38+02:00,2025-08-28 03:59:39+02:00,2,rb_conditioned_underperformance,68.6,67.55,17.705,18.173,57.01,57.01,81.286,high,high,0.294,0.195,172.0,high_rb_usage,high,0.106,197.0,1850.0,3.0,-89.21,2.823,2,1.0,2,100.0,168,2,100.0,29,2,100.0,12,0,0.0,0,2,100.0,40,0,0.0,0,2,100.0,25,0,0.0,0,30.492,6.674,7.862,High
LTE-TP-EP-003081,542020041221088+20250828144319+Fiji-Nadi-LTE-DL-D!20250828144243,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:42:41+02:00,2025-08-28 04:42:42+02:00,2,sudden_drop,68.6,66.15,14.433,16.975,103.392,103.392,91.683,high,high,0.14,0.133,124.5,below_median_rb_usage,unknown,0.139,356.0,41186.0,41.0,-82.5,14.562,1,1.0,2,100.0,190,2,100.0,24,2,100.0,4,0,0.0,0,2,100.0,10,0,0.0,0,2,100.0,16,0,0.0,0,13.328,12.757,13.071,High
LTE-TP-EP-001530,542020041221088+20250827154913+Fiji-Nadi-LTE-DL-D!20250827153748,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:36:45+02:00,2025-08-27 05:36:45+02:00,1,rolling_local_drop,68.6,68.6,11.726,11.726,78.063,78.063,27.963,high,high,0.15,0.419,69.0,low_rb_usage,low_or_uncertain,0.17,487.0,41384.0,41.0,-102.516,17.074,1,0.0,1,100.0,75,1,100.0,6,1,100.0,2,0,0.0,0,1,100.0,5,0,0.0,0,1,100.0,9,0,0.0,0,52.632,0.027,0.027,High
LTE-TP-EP-002769,542020041221088+20250828135137+Fiji-Nadi-LTE-DL-D!20250828134837,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:47:01+02:00,2025-08-28 03:47:01+02:00,1,ca_underperformance,68.6,68.6,9.388,9.388,49.45,49.45,41.347,high,high,0.19,0.227,152.0,medium_rb_usage,medium,0.062,182.0,40790.0,41.0,-104.833,6.735,1,0.0,1,100.0,180,1,100.0,5,1,100.0,2,0,0.0,0,1,100.0,20,0,0.0,0,1,100.0,19,0,0.0,0,7.491,15.908,15.908,High
LTE-TP-EP-002799,542020041221088+20250828135857+Fiji-Nadi-LTE-DL-D!20250828135526,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:54:23+02:00,2025-08-28 03:54:23+02:00,1,rb_conditioned_underperformance,68.6,68.6,24.11,24.11,121.143,121.143,104.496,high,high,0.199,0.231,137.0,medium_rb_usage,medium,0.176,140.0,41384.0,41.0,-82.731,27.684,1,0.0,1,100.0,43,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,7,3.081,9.233,9.233,High
LTE-TP-EP-000416,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:04:07+02:00,2025-08-27 01:04:08+02:00,2,rb_conditioned_underperformance,68.5,66.75,9.654,11.441,43.756,43.756,59.94,high,high,0.222,0.188,184.0,high_rb_usage,high,0.062,80.0,9310.0,28.0,-101.829,4.545,2,1.0,2,100.0,791,2,100.0,46,2,100.0,12,1,50.0,3,2,100.0,71,1,50.0,17,2,100.0,42,2,100.0,14,10.004,9.699,9.843,High
LTE-TP-EP-000998,542020041221088+20250827133827+Fiji-Nadi-LTE-DL-D!20250827130111,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:00:31+02:00,2025-08-27 03:00:32+02:00,2,rb_conditioned_underperformance,68.5,66.75,8.327,9.231,22.173,22.173,55.355,high,high,0.215,0.161,180.0,high_rb_usage,high,0.051,147.0,41384.0,41.0,-119.981,3.688,2,1.0,2,100.0,682,2,100.0,46,2,100.0,16,0,0.0,0,2,100.0,116,2,100.0,8,2,100.0,36,0,0.0,0,34.38,9.232,9.907,High
LTE-TP-EP-000999,542020041221088+20250827133827+Fiji-Nadi-LTE-DL-D!20250827130111,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:00:33+02:00,2025-08-27 03:00:36+02:00,2,sustained_low_throughput_window,68.5,59.1,5.207,6.766,22.91,22.91,36.61,high,high,0.292,0.168,127.5,below_median_rb_usage,unknown,0.055,362.0,41384.0,41.0,-110.052,7.044,2,3.0,2,100.0,631,2,100.0,50,2,100.0,8,0,0.0,0,2,100.0,101,2,100.0,8,2,100.0,32,0,0.0,0,34.38,9.203,9.883,High
LTE-TP-EP-001506,542020041221088+20250827153152+Fiji-Nadi-LTE-DL-D!20250827153105,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:30:26+02:00,2025-08-27 05:30:27+02:00,2,radio_limited_degradation,68.5,54.75,7.328,8.374,18.318,18.318,19.044,high,high,0.4,0.387,136.0,below_median_rb_usage,unknown,0.067,136.0,40790.0,41.0,-111.133,-1.49,2,1.0,2,100.0,509,2,100.0,30,2,100.0,12,0,0.0,0,2,100.0,60,0,0.0,0,2,100.0,38,0,0.0,0,29.52,7.955,8.177,High
LTE-TP-EP-001645,542020041221088+20250827161234+Fiji-Nadi-LTE-DL-D!20250827161029,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 06:08:56+02:00,2025-08-27 06:08:57+02:00,2,radio_limited_degradation,68.5,61.8,5.389,6.366,33.363,33.363,28.78,high,high,0.19,0.154,113.0,low_rb_usage,low_or_uncertain,0.074,395.0,1850.0,3.0,-109.53,3.934,2,1.0,2,100.0,521,2,100.0,46,2,100.0,6,0,0.0,0,2,100.0,40,0,0.0,0,2,100.0,31,0,0.0,0,19.404,5.191,5.585,High
LTE-TP-EP-001847,542020041221088+20250828105428+Fiji-Nadi-LTE-DL-D!20250828105353,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 00:53:19+02:00,2025-08-28 00:53:20+02:00,2,radio_limited_degradation,68.5,54.75,5.361,6.383,22.829,22.829,30.67,high,high,0.191,0.156,133.5,below_median_rb_usage,unknown,0.05,167.0,9310.0,28.0,-106.691,3.019,2,1.0,2,100.0,548,2,100.0,32,2,100.0,8,0,0.0,0,2,100.0,30,0,0.0,0,2,100.0,19,0,0.0,0,0.0,0.128,0.16,High
LTE-TP-EP-002576,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:12:19+02:00,2025-08-28 03:12:20+02:00,2,rolling_local_drop,68.5,68.45,2.046,2.524,27.455,27.455,19.758,high,high,0.09,0.103,65.0,low_rb_usage,low_or_uncertain,0.04,352.0,41186.0,41.0,-109.129,-0.182,2,1.0,2,100.0,482,2,100.0,61,2,100.0,20,0,0.0,0,2,100.0,70,0,0.0,0,2,100.0,45,0,0.0,0,12.96,2.639,4.081,High
LTE-TP-EP-000786,542020041221088+20250827131523+Fiji-Nadi-LTE-DL-D!20250827120845,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 02:07:28+02:00,2025-08-27 02:07:28+02:00,1,rb_efficiency_underperformance,68.5,68.5,8.25,8.25,6.928,6.928,24.346,high,high,1.191,0.339,181.0,high_rb_usage,high,0.046,158.0,9310.0,28.0,-115.615,-0.13,1,0.0,1,100.0,330,1,100.0,21,1,100.0,8,0,0.0,0,1,100.0,30,0,0.0,0,1,100.0,11,1,100.0,7,12.958,25.358,25.358,High
LTE-TP-EP-000980,542020041221088+20250827133707+Fiji-Nadi-LTE-DL-D!20250827125859,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 02:58:17+02:00,2025-08-27 02:58:17+02:00,1,ca_underperformance,68.5,68.5,11.286,11.286,32.411,32.411,51.982,high,high,0.348,0.217,172.0,high_rb_usage,high,0.066,147.0,40988.0,41.0,-109.571,7.553,1,0.0,1,100.0,251,1,100.0,15,1,100.0,6,0,0.0,0,1,100.0,35,0,0.0,0,1,100.0,23,0,0.0,0,8.133,8.374,8.374,High
LTE-TP-EP-001110,542020041221088+20250827134908+Fiji-Nadi-LTE-DL-D!20250827131851,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:17:37+02:00,2025-08-27 03:17:37+02:00,1,ca_underperformance,68.5,68.5,8.844,8.844,32.411,32.411,51.982,high,high,0.273,0.17,185.0,high_rb_usage,high,0.048,395.0,40988.0,41.0,-104.684,9.139,1,0.0,1,100.0,162,1,100.0,27,1,100.0,6,0,0.0,0,1,100.0,15,0,0.0,0,1,100.0,11,0,0.0,0,8.361,16.973,16.973,High
LTE-TP-EP-001162,542020041221088+20250827135208+Fiji-Nadi-LTE-DL-D!20250827132735,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:26:18+02:00,2025-08-27 03:26:18+02:00,1,ca_underperformance,68.5,68.5,12.863,12.863,47.065,47.065,53.399,high,high,0.273,0.241,171.0,high_rb_usage,high,0.075,131.0,41384.0,41.0,-94.998,4.179,1,0.0,1,100.0,173,1,100.0,12,1,100.0,4,0,0.0,0,1,100.0,15,0,0.0,0,1,100.0,16,0,0.0,0,1.82,1.999,1.999,High
LTE-TP-EP-002457,542020041221088+20250828124943+Fiji-Nadi-LTE-DL-D!20250828124907,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:48:28+02:00,2025-08-28 02:48:28+02:00,1,rb_efficiency_underperformance,68.5,68.5,6.925,6.925,31.748,31.748,47.206,high,high,0.218,0.147,126.0,medium_rb_usage,medium,0.055,376.0,356.0,1.0,-94.441,3.338,1,0.0,1,100.0,158,1,100.0,14,1,100.0,4,0,0.0,0,1,100.0,10,0,0.0,0,1,100.0,8,0,0.0,0,12.73,26.096,26.096,High
LTE-TP-EP-002935,542020041221088+20250828141618+Fiji-Nadi-LTE-DL-D!20250828141538,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:14:09+02:00,2025-08-28 04:14:09+02:00,1,ca_underperformance,68.5,68.5,9.324,9.324,41.037,41.037,52.032,high,high,0.227,0.179,186.0,high_rb_usage,high,0.05,140.0,41186.0,41.0,-113.035,6.682,1,0.0,1,100.0,210,1,100.0,16,1,100.0,8,0,0.0,0,1,100.0,60,0,0.0,0,1,100.0,32,0,0.0,0,42.084,0.161,0.161,High
LTE-TP-EP-003156,542020041221088+20250829102513+Nawaka-LTE-DL!20250829102435,Nawaka-LTE-DL,DL,2025-08-29 00:23:10+02:00,2025-08-29 00:23:13+02:00,4,rolling_local_drop,68.4,61.775,2.452,6.514,24.834,24.834,21.084,high,high,0.113,0.196,103.0,below_median_rb_usage,unknown,0.063,469.0,1850.0,3.0,-109.368,3.597,1,3.0,4,100.0,374,4,100.0,28,4,100.0,8,0,0.0,0,4,100.0,20,0,0.0,0,4,100.0,16,0,0.0,0,0.0,0.0,0.0,High
LTE-TP-EP-000460,542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:12:32+02:00,2025-08-27 01:12:33+02:00,2,radio_limited_degradation,68.4,54.7,1.573,5.283,11.599,11.599,11.56,high,high,0.069,0.15,74.5,below_median_rb_usage,unknown,0.067,212.0,41186.0,41.0,-115.55,-0.232,2,1.0,2,100.0,550,2,100.0,67,2,100.0,16,0,0.0,0,2,100.0,50,0,0.0,0,2,100.0,38,0,0.0,0,12.54,11.875,24.954,High
LTE-TP-EP-000640,542020041221088+20250827123337+Fiji-Nadi-LTE-DL-D!20250827114216,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:41:48+02:00,2025-08-27 01:41:49+02:00,2,radio_limited_degradation,68.4,67.75,0.0,0.002,2.503,2.503,1.334,high,high,0.001,0.001,6.0,low_rb_usage,low_or_uncertain,0.0,146.0,41186.0,41.0,-124.908,-0.085,2,1.0,2,100.0,656,2,100.0,21,2,100.0,12,0,0.0,0,2,100.0,55,0,0.0,0,2,100.0,24,0,0.0,0,34.524,0.72,9.445,High
LTE-TP-EP-002698,542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:33:37+02:00,2025-08-28 03:33:38+02:00,2,radio_limited_degradation,68.4,63.95,4.766,6.18,32.411,32.411,13.747,high,high,0.147,0.347,59.5,low_rb_usage,low_or_uncertain,0.105,179.0,40988.0,41.0,-103.437,9.442,2,1.0,2,100.0,223,2,100.0,6,2,100.0,4,0,0.0,0,2,100.0,30,0,0.0,0,2,100.0,28,0,0.0,0,41.076,11.628,21.681,High
LTE-TP-EP-002925,542020041221088+20250828141358+Fiji-Nadi-LTE-DL-D!20250828141324,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:12:47+02:00,2025-08-28 04:12:50+02:00,2,ca_underperformance,68.4,62.7,5.714,12.043,49.445,49.445,46.494,high,high,0.148,0.151,139.5,medium_rb_usage,medium,0.086,179.0,41384.0,41.0,-103.233,8.014,1,3.0,2,100.0,279,0,0.0,0,0,0.0,0,0,0.0,0,1,50.0,5,0,0.0,0,2,100.0,22,0,0.0,0,24.624,0.189,0.46,High
LTE-TP-EP-000562,542020041221088+20250827122335+Fiji-Nadi-LTE-DL-D!20250827113336,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:32:04+02:00,2025-08-27 01:32:05+02:00,2,sudden_drop,68.3,61.15,36.705,38.891,80.386,80.386,86.427,high,high,0.365,0.312,174.5,medium_rb_usage,medium,0.224,394.0,41384.0,41.0,-109.807,14.148,1,1.0,2,100.0,275,2,100.0,15,2,100.0,8,0,0.0,0,2,100.0,40,0,0.0,0,2,100.0,38,0,0.0,0,34.488,9.066,15.172,High
LTE-TP-EP-002139,542020041221088+20250828121301+Fiji-Nadi-LTE-DL-D!20250828114829,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:47:34+02:00,2025-08-28 01:47:35+02:00,2,radio_limited_degradation,68.3,67.75,5.374,5.545,46.723,46.723,36.05,high,high,0.115,0.149,34.5,low_rb_usage,low_or_uncertain,0.166,184.0,41384.0,41.0,-91.521,22.881,1,1.0,2,100.0,38,2,100.0,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,100.0,22,0,0.0,0,0.03,0.0,0.013,High
LTE-TP-EP-002320,542020041221088+20250828123202+Fiji-Nadi-LTE-DL-D!20250828122853,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:28:20+02:00,2025-08-28 02:28:21+02:00,2,sudden_drop,68.3,60.15,9.433,11.843,36.573,36.573,51.242,high,high,0.231,0.164,92.0,below_median_rb_usage,unknown,0.128,163.0,1850.0,3.0,-93.462,7.586,2,1.0,2,100.0,417,2,100.0,57,2,100.0,16,0,0.0,0,2,100.0,50,0,0.0,0,2,100.0,20,0,0.0,0,4.84,4.791,9.972,High
LTE-TP-EP-001510,542020041221088+20250827153332+Fiji-Nadi-LTE-DL-D!20250827153318,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:31:17+02:00,2025-08-27 05:31:17+02:00,1,ca_underperformance,68.3,68.3,8.731,8.731,31.748,31.748,47.206,high,high,0.275,0.185,123.0,medium_rb_usage,medium,0.071,125.0,356.0,1.0,-97.062,5.613,1,0.0,1,100.0,135,1,100.0,7,1,100.0,2,0,0.0,0,1,100.0,17,1,100.0,7,1,100.0,5,0,0.0,0,5.37,10.661,10.661,High
LTE-TP-EP-002031,542020041221088+20250828115533+Fiji-Nadi-LTE-DL-D!20250828113110,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:30:36+02:00,2025-08-28 01:30:36+02:00,1,radio_limited_degradation,68.3,68.3,0.847,0.847,15.915,15.915,2.875,high,high,0.053,0.295,34.0,low_rb_usage,low_or_uncertain,0.025,184.0,356.0,1.0,-116.936,-0.093,1,0.0,1,100.0,195,1,100.0,26,1,100.0,6,0,0.0,0,1,100.0,30,0,0.0,0,1,100.0,15,0,0.0,0,5.63,12.496,12.496,High
LTE-TP-EP-002687,542020041221088+20250828134016+Fiji-Nadi-LTE-DL-D!20250828133246,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:32:25+02:00,2025-08-28 03:32:25+02:00,1,radio_limited_degradation,68.3,68.3,0.619,0.619,15.098,15.098,9.928,high,high,0.041,0.062,41.0,low_rb_usage,low_or_uncertain,0.015,353.0,40988.0,41.0,-103.643,1.483,1,0.0,1,100.0,226,1,100.0,11,1,100.0,8,1,100.0,3,1,100.0,63,1,100.0,32,1,100.0,20,0,0.0,0,9.61,19.612,19.612,High
LTE-TP-EP-003041,542020041221088+20250828143639+Fiji-Nadi-LTE-DL-D!20250828143559,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:35:12+02:00,2025-08-28 04:35:12+02:00,1,sudden_drop,68.3,68.3,10.547,10.547,70.749,70.749,24.756,high,high,0.149,0.426,43.0,low_rb_usage,low_or_uncertain,0.245,232.0,41384.0,41.0,-99.219,12.748,1,0.0,1,100.0,195,1,100.0,5,1,100.0,6,0,0.0,0,1,100.0,15,0,0.0,0,1,100.0,17,0,0.0,0,39.42,11.036,11.036,High
LTE-TP-EP-003054,542020041221088+20250828143859+Fiji-Nadi-LTE-DL-D!20250828143815,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:37:03+02:00,2025-08-28 04:37:03+02:00,1,ca_underperformance,68.3,68.3,13.474,13.474,43.97,43.97,72.061,high,high,0.306,0.187,178.0,high_rb_usage,high,0.076,169.0,500.0,1.0,-100.633,6.529,1,0.0,1,100.0,149,1,100.0,11,1,100.0,2,0,0.0,0,1,100.0,10,0,0.0,0,1,100.0,9,0,0.0,0,58.608,0.059,0.059,High
LTE-TP-EP-003108,542020041221088+20250828153842+Fiji-Nadi-LTE-DL-D!20250828152712,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 05:26:32+02:00,2025-08-28 05:26:32+02:00,1,ca_underperformance,68.3,68.3,6.008,6.008,43.97,43.97,48.164,high,high,0.137,0.125,159.0,medium_rb_usage,medium,0.038,159.0,500.0,1.0,-110.762,5.878,1,0.0,1,100.0,248,1,100.0,13,1,100.0,4,1,100.0,3,1,100.0,51,1,100.0,25,1,100.0,12,0,0.0,0,13.584,13.196,13.196,High
LTE-TP-EP-000798,542020041221088+20250827131523+Fiji-Nadi-LTE-DL-D!20250827120845,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 02:08:32+02:00,2025-08-27 02:08:34+02:00,3,radio_limited_degradation,68.2,50.733,0.005,0.258,0.507,0.507,0.523,high,high,0.011,0.01,36.0,low_rb_usage,low_or_uncertain,0.007,153.0,41186.0,41.0,-128.038,-1.104,2,2.0,3,100.0,533,3,100.0,71,3,100.0,16,0,0.0,0,3,100.0,60,0,0.0,0,3,100.0,33,0,0.0,0,52.488,0.643,15.272,High
LTE-TP-EP-001629,542020041221088+20250827161154+Fiji-Nadi-LTE-DL-D!20250827160820,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 06:07:12+02:00,2025-08-27 06:07:14+02:00,3,sustained_low_throughput_window,68.2,61.133,1.66,3.1,27.997,27.997,18.41,high,high,0.059,0.09,90.0,below_median_rb_usage,unknown,0.034,469.0,1850.0,3.0,-112.081,2.868,2,2.0,3,100.0,571,3,100.0,28,3,100.0,16,0,0.0,0,3,100.0,65,0,0.0,0,3,100.0,31,0,0.0,0,6.156,0.185,3.605,High
LTE-TP-EP-003132,542020041221088+20250828154002+Fiji-Nadi-LTE-DL-D!20250828153143,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 05:30:14+02:00,2025-08-28 05:30:14+02:00,1,rolling_local_drop,68.2,68.2,2.878,2.878,20.831,20.831,13.369,high,high,0.138,0.215,71.0,low_rb_usage,low_or_uncertain,0.041,488.0,40790.0,41.0,-119.806,5.929,1,0.0,1,100.0,301,1,100.0,12,1,100.0,4,0,0.0,0,1,100.0,30,0,0.0,0,1,100.0,18,0,0.0,0,9.814,9.942,9.942,High
LTE-TP-EP-000682,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:44:32+02:00,2025-08-27 01:44:48+02:00,9,radio_limited_degradation,68.1,49.656,2.358,7.976,8.516,8.516,11.592,high,high,0.109,0.076,86.0,below_median_rb_usage,unknown,0.092,138.0,9310.0,28.0,-112.011,5.621,1,16.0,9,100.0,2003,9,100.0,82,9,100.0,22,0,0.0,0,9,100.0,106,1,11.111,1,9,100.0,41,0,0.0,0,50.616,0.019,28.183,High
LTE-TP-EP-002030,542020041221088+20250828115533+Fiji-Nadi-LTE-DL-D!20250828113110,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:30:31+02:00,2025-08-28 01:30:35+02:00,5,radio_limited_degradation,68.1,60.66,1.098,1.529,18.139,18.139,14.386,high,high,0.061,0.084,85.0,below_median_rb_usage,unknown,0.038,184.0,356.0,1.0,-108.003,2.444,1,4.0,5,100.0,1010,5,100.0,173,5,100.0,40,0,0.0,0,5,100.0,145,0,0.0,0,5,100.0,68,0,0.0,0,23.58,0.065,12.547,High
LTE-TP-EP-001475,542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:23:54+02:00,2025-08-27 05:23:56+02:00,3,rb_conditioned_underperformance,68.1,62.7,9.773,18.745,89.467,89.467,78.481,high,high,0.162,0.237,145.0,medium_rb_usage,medium,0.129,487.0,40790.0,41.0,-103.336,15.957,1,2.0,3,100.0,331,3,100.0,36,3,100.0,14,0,0.0,0,3,100.0,45,0,0.0,0,3,100.0,48,0,0.0,0,13.068,0.025,7.256,High
LTE-TP-EP-002738,542020041221088+20250828134616+Fiji-Nadi-LTE-DL-D!20250828134149,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:41:46+02:00,2025-08-28 03:41:47+02:00,2,radio_limited_degradation,68.1,62.05,2.49,7.487,28.524,28.524,7.254,high,high,0.136,0.866,65.5,low_rb_usage,low_or_uncertain,0.104,232.0,41384.0,41.0,-104.641,2.135,1,1.0,2,100.0,186,2,100.0,16,2,100.0,8,0,0.0,0,2,100.0,30,0,0.0,0,2,100.0,18,0,0.0,0,57.672,0.803,33.093,High
LTE-TP-EP-002797,542020041221088+20250828135857+Fiji-Nadi-LTE-DL-D!20250828135526,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:53:36+02:00,2025-08-28 03:53:36+02:00,1,radio_limited_degradation,68.1,68.1,6.065,6.065,38.73,38.73,11.633,high,high,0.157,0.521,68.0,low_rb_usage,low_or_uncertain,0.089,182.0,41384.0,41.0,-100.493,9.758,1,0.0,1,100.0,37,1,100.0,3,1,100.0,2,0,0.0,0,1,100.0,10,0,0.0,0,1,100.0,13,0,0.0,0,5.699,9.425,9.425,High
