sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,expected_tp_p75,expected_tp_median,expected_tp_mean,expected_tp_group_n,expected_tp_p75_ci_low,expected_tp_p75_ci_high,expected_tp_p75_ci_width,fallback_level,group_cols,reference_scope,reference_name
Excellent,Good,3.0,1,,201.473185,179.00624,174.98020505714285,35,191.49774725,218.240326875,26.74257962499999,2,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Excellent,1.0,1,,86.47068250000001,57.374607,62.77408721978021,91,72.7495215,92.16167,19.4121485,2,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Excellent,1.0,41,,47.389956,28.831127,32.28533000248141,1479,45.1759010875,48.90088959999999,3.7249885124999906,2,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Excellent,2.0,1,,153.88814,98.77444,110.77209896856581,509,137.7734215,175.5553095,37.78188799999998,2,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Excellent,2.0,28,,138.475525,116.42304,102.78944716666668,174,135.324385,143.72998149999998,8.405596499999973,2,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Excellent,2.0,3,,135.5693,100.91721,98.56737477338966,793,130.9280845,139.26041049999998,8.332325999999966,2,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Excellent,2.0,41,,116.227475,84.37072,83.13943277042806,3475,114.08288905,118.02355095,3.940661899999995,2,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Excellent,3.0,1,,218.7755825,192.44698,186.02229716483515,182,213.620715875,229.52539,15.904674124999985,2,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Excellent,3.0,28,,137.05949,106.73473,100.67734738732393,142,128.69363325,144.61568818749998,15.92205493749998,2,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Excellent,3.0,3,,142.25587,116.521614,116.29603172727273,77,128.854995125,146.99785275,18.142857625000005,2,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected",all_valid_lte_dl_rows,radio_condition
Poor,Poor,1.0,,,3.266004,0.722872,2.2660231452,75,2.74199369875,4.281695499999997,1.539701801249997,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Poor,Fair,1.0,,,6.655340000000001,3.205592,5.517589372705608,107,5.840162899999999,9.1514436,3.311280700000001,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Poor,Fair,2.0,,,13.543064000000001,6.02084,9.738606211494252,174,11.189579300000002,14.58474746874999,3.395168168749988,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Poor,Fair,3.0,,,32.218115,21.5102275,23.613826818181817,44,24.065686600000003,42.2127625,18.147075899999994,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,Poor,1.0,,,4.498576,1.1318,2.7949597108433735,83,2.3041755999999998,6.40696,4.1027844,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,Poor,2.0,,,5.615664000000001,1.9896,5.310137833333333,30,3.839408,8.146473949999997,4.307065949999997,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,Fair,1.0,,,18.8734085,10.433472,12.882001181042058,3079,18.377690025,19.3722718875,0.9945818624999987,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,Fair,2.0,,,36.88392175,20.452056499999998,24.80665858082984,3844,35.46233451875,37.8700785,2.4077439812500003,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,Fair,3.0,,,115.36553,70.32511,76.47250562444444,225,109.314044375,124.75700324999997,15.442958874999974,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,Good,1.0,,,24.392103,14.574816,17.13326090975912,499,22.576010425,25.4525372,2.8765267749999985,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,Good,2.0,,,51.0423825,32.96274,35.99991988521711,2706,49.24479124375,52.310107018749996,3.065315774999995,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,Good,3.0,,,87.936795,58.1227225,66.70632712142437,238,80.4370684375,98.91973301875001,18.482664581250006,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,Excellent,1.0,,,27.3497715,17.885576,20.278226967660817,171,25.093464375,29.3339918,4.240527425,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,Excellent,2.0,,,69.3659525,43.23871200000001,47.54012726228814,708,66.12399766875001,71.5647041875,5.440706518749991,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,Excellent,3.0,,,89.5903,63.6346245,66.41931045652174,92,78.40422678125,97.194062625,18.789835843749998,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Good,Fair,1.0,,,35.6579135,24.109703,25.157907295022657,1099,34.505467175,37.1762233,2.670756124999997,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Good,Fair,2.0,,,63.2571065,38.799066499999995,43.82349373912,1500,60.38062740625,65.45069345,5.070066043750003,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Good,Fair,3.0,,,175.3047875,139.49149,131.63785931481482,54,160.4542869375,191.11472,30.660433062500005,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Good,Good,1.0,,,37.177776,23.697935,26.396067699787324,489,34.820545,39.354065325,4.533520324999998,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Good,Good,2.0,,,73.340535,48.246304,51.01940244192983,2679,72.2277123125,75.6252188,3.397506487499996,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Good,Good,3.0,,,174.2549025,119.007765,121.07192624998387,124,162.28097599999998,190.7144201875,28.433444187500015,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Good,Excellent,1.0,,,40.811582,24.714412,27.760328613451776,394,37.20292053125,44.22317116874999,7.020250637499991,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Good,Excellent,2.0,,,95.76285250000001,67.017045,69.0537870243125,1752,93.06339520000002,97.96686525,4.9034700499999815,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Good,Excellent,3.0,,,132.1727975,89.798215,91.93084843220338,118,109.1630059375,151.18956274999996,42.02655681249996,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Fair,1.0,,,59.706443500000006,44.176,44.76847741082803,471,56.8145800375,62.583855712500004,5.769275675000003,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Fair,2.0,,,90.56996749999999,64.081665,66.78231084678524,731,86.60424875,94.86928437499999,8.265035624999996,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Good,1.0,,,56.8288895,42.364935,43.17997898538961,616,54.08195359375,59.882824818749995,5.8008712249999945,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Good,2.0,,,112.92690999999999,80.398994,82.0565654518398,3071,110.731265125,115.52586162499999,4.794596499999997,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Good,3.0,,,199.14377,175.83623,169.03161145945947,37,184.98718275,216.257656,31.27047325000001,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Excellent,1.0,,,49.47673,30.375639999999997,34.30027492729375,1600,47.766546662500005,50.97536755625,3.2088208937499942,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Excellent,2.0,,,122.8024,88.39161,89.14195501000515,4951,120.872712875,124.97918125,4.1064683749999915,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,Excellent,3.0,,,192.66736,139.32442,142.4115607381546,401,187.941387,201.04952774999998,13.10814074999999,3,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Poor,,1.0,,,6.001756,2.56964,4.812926004028795,191,4.4990827,7.339473999999999,2.8403912999999994,4,"sinr_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Poor,,2.0,,,13.22718,5.866312,9.807889693721974,223,11.6025492,14.3567919,2.754242699999999,4,"sinr_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Poor,,3.0,,,34.054976249999996,22.5271395,25.216988425925926,54,29.318432,41.18129212499999,11.86286012499999,4,"sinr_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,,1.0,,,19.67143975,10.907088,13.547165265623251,3832,19.06944038125,20.246390299999998,1.1769499187499974,4,"sinr_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,,2.0,,,45.1448905,26.125427000000002,31.09087445537972,7288,44.4935732625,45.91772371875,1.424150456249997,4,"sinr_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Fair,,3.0,,,99.6448775,62.7648,70.61801113945766,555,90.678566625,104.7771781875,14.098611562499997,4,"sinr_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Good,,1.0,,,36.959258750000004,24.210476,25.980719826501463,1982,35.102409393749994,37.88363863125,2.781229237500007,4,"sinr_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Good,,2.0,,,77.23798500000001,50.620552,54.52680064360234,5931,75.967972125,79.086021575,3.118049450000001,4,"sinr_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Good,,3.0,,,162.53299,105.91525999999999,111.38244382769595,296,152.97908093750002,169.7849903125,16.805909375,4,"sinr_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,,1.0,,,53.205619,36.01731,38.17091916604764,2687,52.20991435,54.501972099999996,2.292057749999998,4,"sinr_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,,2.0,,,117.19596,83.04871,84.78868970480241,8753,115.9745076,118.367662125,2.393154525,4,"sinr_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
Excellent,,3.0,,,194.4954575,145.305365,145.45415995515694,446,189.08777562499998,202.3493925625,13.261616937500008,4,"sinr_bin_for_expected,carrier_count_for_expected",all_valid_lte_dl_rows,radio_condition
,,1.0,,,34.8304145,18.367663999999998,23.80246809249122,8692,33.81729459375,35.431613825,1.6143192312500005,5,carrier_count_for_expected,all_valid_lte_dl_rows,radio_condition
,,2.0,,,85.860783,49.349567,58.31634638593595,22195,84.8521580375,86.758893875,1.906735837499994,5,carrier_count_for_expected,all_valid_lte_dl_rows,radio_condition
,,3.0,,,150.290855,94.20585,102.44002388630422,1351,144.27556725,157.093345375,12.817778125000018,5,carrier_count_for_expected,all_valid_lte_dl_rows,radio_condition
,,,,,74.47316500000001,38.80148,50.85981862913888,32238,73.260228375,75.41927871875,2.159050343749996,6,GLOBAL,all_valid_lte_dl_rows,radio_condition
