incident_id,session_id,start_time,end_time,serving_cell_key,serving_pci,serving_eci,latitude,longitude,detection_case,coverage_or_planning_review,priority_score_0_100,impact_score_0_100,detection_confidence_0_100,severity,requires_human_review
INC-000275,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,2025-08-27 01:43:13+02:00,2025-08-27 01:43:14+02:00,ECI:1069080.0,140.0,1069080.0,-17.795900605,177.39659968,radio_limited_degradation,True,73.72,91.64,61.26,High,False
INC-000276,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,2025-08-27 01:43:24+02:00,2025-08-27 01:43:24+02:00,ECI:1069077.0,140.0,1069077.0,-17.79505953,177.39562875,radio_limited_degradation,True,72.85,86.65,55.98,High,False
INC-000277,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,2025-08-27 01:43:26+02:00,2025-08-27 01:43:30+02:00,ECI:1069126.0,138.0,1069126.0,-17.79467099,177.39528271,radio_limited_degradation,True,85.85,99.93,75.3,High,False
INC-000278,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,2025-08-27 01:43:36+02:00,2025-08-27 01:43:43+02:00,ECI:1069080.0,140.0,1069080.0,-17.7932205,177.39499905,radio_limited_degradation,True,83.13,97.34,81.74,High,False
INC-000279,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,2025-08-27 01:44:02+02:00,2025-08-27 01:44:07+02:00,ECI:1069086.0,138.0,1069086.0,-17.790180905,177.394631455,radio_limited_degradation,True,74.54,94.34,50.34,High,False
INC-000280,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,2025-08-27 01:44:09+02:00,2025-08-27 01:44:25+02:00,ECI:1069126.0,138.0,1069126.0,-17.78851967,177.39376441,radio_limited_degradation,True,66.34,92.5,36.52,Medium,False
INC-000281,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,2025-08-27 01:44:33+02:00,2025-08-27 01:44:35+02:00,ECI:1069086.0,138.0,1069086.0,-17.7868025,177.39265007,ca_underperformance,True,71.0,68.78,73.71,Medium,False
INC-000282,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,2025-08-27 01:44:37+02:00,2025-08-27 01:44:38+02:00,ECI:1069086.0,138.0,1069086.0,-17.78653793,177.39248342000002,radio_limited_degradation,True,56.63,76.55,32.29,Medium,False
INC-000283,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,2025-08-27 01:44:48+02:00,2025-08-27 01:44:48+02:00,ECI:1069086.0,138.0,1069086.0,-17.7854355,177.3916431,radio_limited_degradation,True,68.3,85.94,46.73,High,False
INC-000284,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,2025-08-27 01:44:52+02:00,2025-08-27 01:45:02+02:00,ECI:1069126.0,138.0,1069126.0,-17.78484699,177.3906459,radio_limited_degradation,True,79.52,98.26,71.27,High,False
INC-000285,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,2025-08-27 01:45:05+02:00,2025-08-27 01:45:06+02:00,ECI:1069086.0,138.0,1069086.0,-17.7844121,177.38979711000002,radio_limited_degradation,True,82.76,99.86,62.3,High,False
INC-000286,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,2025-08-27 01:45:10+02:00,2025-08-27 01:45:11+02:00,ECI:1069126.0,138.0,1069126.0,-17.78410644,177.389167835,radio_limited_degradation,True,56.01,74.06,33.95,Medium,False
INC-000287,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,2025-08-27 01:45:16+02:00,2025-08-27 01:45:17+02:00,ECI:1069086.0,138.0,1069086.0,-17.783813260000002,177.38846268,radio_limited_degradation,True,65.82,87.32,39.55,High,False
INC-000288,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,2025-08-27 01:45:19+02:00,2025-08-27 01:45:23+02:00,ECI:1069126.0,138.0,1069126.0,-17.783651499999998,177.387939535,radio_limited_degradation,True,60.71,82.81,36.5,Medium,False
INC-000289,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,2025-08-27 01:45:25+02:00,2025-08-27 01:45:27+02:00,ECI:3623997.0,153.0,3623997.0,-17.7834063,177.3873432,radio_limited_degradation,True,82.63,99.98,61.43,High,False
INC-000290,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,2025-08-27 01:45:49+02:00,2025-08-27 01:45:49+02:00,ECI:3623987.0,153.0,3623987.0,-17.78150941,177.38549635,ca_underperformance,False,81.52,81.5,81.54,High,False
INC-000291,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,2025-08-27 01:46:09+02:00,2025-08-27 01:46:09+02:00,ECI:3624137.0,153.0,3624137.0,-17.77998904,177.38357653,radio_limited_degradation,True,71.66,60.86,84.85,High,False
INC-000292,542020041221088+20250827123638+Fiji-Nadi-LTE-DL-D!20250827114845,2025-08-27 01:46:43+02:00,2025-08-27 01:46:43+02:00,ECI:3624137.0,153.0,3624137.0,-17.7794851,177.38104013,temporal_local_drop,False,68.76,56.52,83.73,High,False
INC-000293,542020041221088+20250827123638+Fiji-Nadi-LTE-DL-D!20250827114845,2025-08-27 01:47:47+02:00,2025-08-27 01:47:52+02:00,ECI:3623990.0,158.0,3623990.0,-17.77769017,177.37738636,radio_limited_degradation,True,76.46,90.92,59.06,High,False
INC-000294,542020041221088+20250827123638+Fiji-Nadi-LTE-DL-D!20250827114845,2025-08-27 01:48:07+02:00,2025-08-27 01:48:07+02:00,ECI:1066816.0,158.0,1066816.0,-17.77688546,177.3764893,radio_limited_degradation,True,67.09,75.08,57.32,High,False
INC-000295,542020041221088+20250827123638+Fiji-Nadi-LTE-DL-D!20250827114845,2025-08-27 01:48:28+02:00,2025-08-27 01:48:45+02:00,ECI:1066816.0,158.0,1066816.0,-17.77540021,177.37535961,radio_limited_degradation,True,86.81,90.7,82.41,High,False
INC-000296,542020041221088+20250827123738+Fiji-Nadi-LTE-DL-D!20250827115101,2025-08-27 01:48:59+02:00,2025-08-27 01:48:59+02:00,EARFCN:40988.0|PCI:158.0,158.0,,-17.7742432,177.3748038,temporal_local_drop,False,78.55,71.4,87.28,High,False
INC-000297,542020041221088+20250827123738+Fiji-Nadi-LTE-DL-D!20250827115101,2025-08-27 01:49:05+02:00,2025-08-27 01:49:05+02:00,ECI:1066772.0,157.0,1066772.0,-17.7739675,177.3746823,rb_conditioned_expected_underperformance,False,75.4,55.78,99.39,High,False
INC-000298,542020041221088+20250827123738+Fiji-Nadi-LTE-DL-D!20250827115101,2025-08-27 01:49:12+02:00,2025-08-27 01:49:12+02:00,ECI:1066816.0,157.0,1066816.0,-17.7736596,177.3745738,temporal_sudden_drop,False,76.25,59.13,97.18,High,False
INC-000299,542020041221088+20250827123738+Fiji-Nadi-LTE-DL-D!20250827115101,2025-08-27 01:49:36+02:00,2025-08-27 01:49:36+02:00,ECI:1066772.0,157.0,1066772.0,-17.77270609,177.37426741,temporal_sudden_drop,False,64.98,54.27,78.07,Medium,False
INC-000300,542020041221088+20250827123818+Fiji-Nadi-LTE-DL-D!20250827115313,2025-08-27 01:51:16+02:00,2025-08-27 01:51:17+02:00,ECI:3623986.0,154.0,3623986.0,-17.76868868,177.376730785,ca_underperformance,False,55.33,46.73,66.35,Medium,False
INC-000301,542020041221088+20250827123818+Fiji-Nadi-LTE-DL-D!20250827115313,2025-08-27 01:51:21+02:00,2025-08-27 01:51:22+02:00,ECI:1066815.0,157.0,1066815.0,-17.768686549999998,177.37635845,radio_limited_degradation,True,82.78,87.7,78.77,High,False
INC-000302,542020041221088+20250827123818+Fiji-Nadi-LTE-DL-D!20250827115313,2025-08-27 01:52:09+02:00,2025-08-27 01:52:10+02:00,ECI:1066816.0,158.0,1066816.0,-17.771010575,177.37388648,radio_limited_degradation,True,83.01,83.18,82.8,High,False
INC-000303,542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,2025-08-27 01:54:21+02:00,2025-08-27 01:54:21+02:00,ECI:1066814.0,156.0,1066814.0,-17.77603561,177.36804676,radio_limited_degradation,True,91.51,91.29,91.77,Critical,False
INC-000304,542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,2025-08-27 01:54:27+02:00,2025-08-27 01:54:28+02:00,ECI:1066814.0,156.0,1066814.0,-17.7766342,177.36819839999998,temporal_local_drop,False,89.3,87.33,91.7,High,False
INC-000305,542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,2025-08-27 01:54:34+02:00,2025-08-27 01:54:36+02:00,ECI:1066814.0,156.0,1066814.0,-17.77721956,177.36827188,radio_limited_degradation,True,90.34,93.35,92.02,Critical,False
INC-000306,542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,2025-08-27 01:54:43+02:00,2025-08-27 01:54:45+02:00,ECI:1066814.0,156.0,1066814.0,-17.778143,177.3682994,radio_limited_degradation,True,87.55,85.31,92.55,High,False
INC-000307,542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,2025-08-27 01:54:53+02:00,2025-08-27 01:54:54+02:00,ECI:1066814.0,156.0,1066814.0,-17.778880975,177.36852469500002,radio_limited_degradation,True,88.47,85.46,92.14,High,False
INC-000308,542020041221088+20250827123938+Fiji-Nadi-LTE-DL-D!20250827115735,2025-08-27 01:56:31+02:00,2025-08-27 01:56:32+02:00,ECI:1066814.0,156.0,1066814.0,-17.772981975,177.367552645,radio_limited_degradation,True,87.62,91.56,82.8,High,False
INC-000309,542020041221088+20250827123938+Fiji-Nadi-LTE-DL-D!20250827115735,2025-08-27 01:56:48+02:00,2025-08-27 01:56:48+02:00,ECI:1066814.0,156.0,1066814.0,-17.77230661,177.36877039,temporal_local_drop,False,78.3,67.04,92.07,High,False
INC-000310,542020041221088+20250827123938+Fiji-Nadi-LTE-DL-D!20250827115735,2025-08-27 01:57:00+02:00,2025-08-27 01:57:00+02:00,ECI:1066814.0,156.0,1066814.0,-17.77200703,177.36971133,temporal_local_drop,False,82.53,73.77,93.24,High,False
INC-000311,542020041221088+20250827123938+Fiji-Nadi-LTE-DL-D!20250827115735,2025-08-27 01:57:13+02:00,2025-08-27 01:57:13+02:00,ECI:1066814.0,156.0,1066814.0,-17.77164701,177.37073744,radio_limited_degradation,True,82.08,81.49,82.8,High,False
INC-000312,542020041221088+20250827123938+Fiji-Nadi-LTE-DL-D!20250827115735,2025-08-27 01:57:32+02:00,2025-08-27 01:57:32+02:00,ECI:1066772.0,157.0,1066772.0,-17.7713502,177.3718861,temporal_local_drop,False,82.09,67.44,100.0,High,False
INC-000313,542020041221088+20250827124038+Fiji-Nadi-LTE-DL-D!20250827115945,2025-08-27 01:59:05+02:00,2025-08-27 01:59:05+02:00,ECI:3623958.0,155.0,3623958.0,-17.77313647,177.37702199,temporal_local_drop,False,66.82,51.02,86.14,High,False
INC-000314,542020041221088+20250827124539+Fiji-Nadi-LTE-DL-D!20250827120159,2025-08-27 02:00:44+02:00,2025-08-27 02:00:44+02:00,ECI:3623958.0,155.0,3623958.0,-17.77345692,177.38093898,temporal_local_drop,False,87.93,78.06,100.0,High,False
INC-000315,542020041221088+20250827130936+Fiji-Nadi-LTE-DL-D!20250827120414,2025-08-27 02:02:13+02:00,2025-08-27 02:02:13+02:00,ECI:3623958.0,155.0,3623958.0,-17.7728196,177.3803382,temporal_local_drop,False,67.3,55.91,81.22,High,False
INC-000316,542020041221088+20250827130936+Fiji-Nadi-LTE-DL-D!20250827120414,2025-08-27 02:02:35+02:00,2025-08-27 02:02:35+02:00,ECI:3623958.0,155.0,3623958.0,-17.7733388,177.3794864,radio_limited_degradation,True,73.56,61.16,88.72,High,False
INC-000317,542020041221088+20250827130936+Fiji-Nadi-LTE-DL-D!20250827120414,2025-08-27 02:03:09+02:00,2025-08-27 02:03:09+02:00,ECI:3623958.0,155.0,3623958.0,-17.77317708,177.37696177,temporal_local_drop,False,85.44,89.08,81.0,High,False
INC-000318,542020041221088+20250827130936+Fiji-Nadi-LTE-DL-D!20250827120414,2025-08-27 02:03:57+02:00,2025-08-27 02:03:57+02:00,ECI:1066816.0,158.0,1066816.0,-17.77388147,177.37472957,radio_limited_degradation,True,72.9,68.35,78.47,High,False
INC-000319,542020041221088+20250827131243+Fiji-Nadi-LTE-DL-D!20250827120629,2025-08-27 02:04:27+02:00,2025-08-27 02:04:27+02:00,EARFCN:40988.0|PCI:158.0,158.0,,-17.7755483,177.3755514,temporal_local_drop,False,78.87,61.66,99.9,High,False
INC-000320,542020041221088+20250827131243+Fiji-Nadi-LTE-DL-D!20250827120629,2025-08-27 02:04:53+02:00,2025-08-27 02:04:54+02:00,ECI:1066816.0,158.0,1066816.0,-17.776869419999997,177.37662947500002,radio_limited_degradation,True,71.67,86.9,57.01,High,False
INC-000321,542020041221088+20250827131243+Fiji-Nadi-LTE-DL-D!20250827120629,2025-08-27 02:04:57+02:00,2025-08-27 02:05:08+02:00,ECI:1066813.0,158.0,1066813.0,-17.777394469999997,177.377184165,radio_limited_degradation,True,77.34,90.81,61.6,High,False
INC-000322,542020041221088+20250827131243+Fiji-Nadi-LTE-DL-D!20250827120629,2025-08-27 02:05:51+02:00,2025-08-27 02:05:51+02:00,ECI:3624007.0,153.0,3624007.0,-17.7790601,177.3802797,temporal_local_drop,False,69.19,57.92,82.97,High,False
INC-000323,542020041221088+20250827131243+Fiji-Nadi-LTE-DL-D!20250827120629,2025-08-27 02:06:10+02:00,2025-08-27 02:06:10+02:00,ECI:3624007.0,153.0,3624007.0,-17.77932495,177.38104846,temporal_local_drop,False,68.29,60.64,77.64,High,False
INC-000324,542020041221088+20250827131523+Fiji-Nadi-LTE-DL-D!20250827120845,2025-08-27 02:07:01+02:00,2025-08-27 02:07:01+02:00,ECI:3623987.0,153.0,3623987.0,-17.78142541,177.3855024,ca_underperformance,False,79.31,77.37,81.69,High,False
INC-000325,542020041221088+20250827131523+Fiji-Nadi-LTE-DL-D!20250827120845,2025-08-27 02:07:06+02:00,2025-08-27 02:07:07+02:00,ECI:3623987.0,153.0,3623987.0,-17.78203225,177.3860899,temporal_local_drop,False,78.34,76.17,81.0,High,False
INC-000326,542020041221088+20250827131523+Fiji-Nadi-LTE-DL-D!20250827120845,2025-08-27 02:07:12+02:00,2025-08-27 02:07:14+02:00,ECI:1066812.0,157.0,1066812.0,-17.782619,177.3866351,radio_limited_degradation,True,78.4,78.67,80.02,High,False
INC-000327,542020041221088+20250827131523+Fiji-Nadi-LTE-DL-D!20250827120845,2025-08-27 02:07:31+02:00,2025-08-27 02:07:31+02:00,ECI:1069126.0,138.0,1069126.0,-17.78366831,177.38833223,radio_limited_degradation,True,71.71,76.72,65.58,High,False
INC-000328,542020041221088+20250827131523+Fiji-Nadi-LTE-DL-D!20250827120845,2025-08-27 02:07:52+02:00,2025-08-27 02:07:56+02:00,ECI:1067079.0,138.0,1067079.0,-17.78501106,177.39111244,radio_limited_degradation,True,84.29,98.4,73.64,High,False
INC-000329,542020041221088+20250827131523+Fiji-Nadi-LTE-DL-D!20250827120845,2025-08-27 02:08:11+02:00,2025-08-27 02:08:17+02:00,ECI:1069086.0,138.0,1069086.0,-17.786642105,177.392717165,radio_limited_degradation,True,80.64,99.95,57.03,High,False
INC-000330,542020041221088+20250827131523+Fiji-Nadi-LTE-DL-D!20250827120845,2025-08-27 02:08:25+02:00,2025-08-27 02:08:35+02:00,ECI:1069086.0,138.0,1069086.0,-17.788347,177.3938314,radio_limited_degradation,True,82.54,99.98,61.53,High,False
INC-000331,542020041221088+20250827131523+Fiji-Nadi-LTE-DL-D!20250827120845,2025-08-27 02:08:39+02:00,2025-08-27 02:08:41+02:00,ECI:1069126.0,138.0,1069126.0,-17.7895446,177.3944604,radio_limited_degradation,True,69.12,84.34,61.02,Medium,False
INC-000332,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,2025-08-27 02:08:56+02:00,2025-08-27 02:08:57+02:00,ECI:1069086.0,138.0,1069086.0,-17.791500104999997,177.395207245,radio_limited_degradation,True,71.08,95.42,43.45,High,False
INC-000333,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,2025-08-27 02:09:15+02:00,2025-08-27 02:09:17+02:00,ECI:1069080.0,140.0,1069080.0,-17.79407363,177.39503179,ca_underperformance,True,58.08,77.82,67.21,Medium,False
INC-000334,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,2025-08-27 02:09:21+02:00,2025-08-27 02:09:26+02:00,ECI:1069126.0,138.0,1069126.0,-17.79487168,177.39556471499998,radio_limited_degradation,True,73.14,93.38,48.41,High,False
INC-000335,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,2025-08-27 02:10:15+02:00,2025-08-27 02:10:16+02:00,ECI:1067720.0,140.0,1067720.0,-17.796559199999997,177.40154485,radio_limited_degradation,True,87.73,96.63,76.86,High,False
INC-000336,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,2025-08-27 02:10:19+02:00,2025-08-27 02:10:20+02:00,ECI:1073736.0,363.0,1073736.0,-17.796591355,177.401934575,radio_limited_degradation,True,69.79,76.97,72.76,High,False
INC-000337,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,2025-08-27 02:10:24+02:00,2025-08-27 02:10:27+02:00,ECI:1073726.0,363.0,1073726.0,-17.796670499999998,177.40268609999998,ca_underperformance,True,81.46,96.45,82.12,High,False
INC-000338,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,2025-08-27 02:10:32+02:00,2025-08-27 02:10:38+02:00,ECI:1067573.0,151.0,1067573.0,-17.7966899,177.4037632,radio_limited_degradation,True,83.43,99.99,72.97,High,False
INC-000339,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,2025-08-27 02:10:40+02:00,2025-08-27 02:10:43+02:00,ECI:1069383.0,135.0,1069383.0,-17.796695550000003,177.4045259,radio_limited_degradation,True,81.84,100.0,59.66,High,False
INC-000340,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,2025-08-27 02:10:51+02:00,2025-08-27 02:10:56+02:00,ECI:1069077.0,363.0,1069077.0,-17.79670615,177.40581930000002,radio_limited_degradation,True,87.67,95.09,78.61,High,False
INC-000341,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:11:05+02:00,2025-08-27 02:11:05+02:00,EARFCN:40988.0|PCI:363.0,363.0,,-17.7968201,177.4069989,ca_underperformance,False,74.7,65.8,85.58,High,False
INC-000342,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:11:11+02:00,2025-08-27 02:11:26+02:00,ECI:1065268.0,146.0,1065268.0,-17.79683285,177.40709535,radio_limited_degradation,True,87.67,99.79,81.74,High,False
INC-000343,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:11:33+02:00,2025-08-27 02:11:35+02:00,ECI:1073736.0,363.0,1073736.0,-17.7968346,177.4070942,radio_limited_degradation,True,54.24,73.55,32.29,Medium,False
INC-000344,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:11:41+02:00,2025-08-27 02:11:43+02:00,ECI:1073726.0,363.0,1073726.0,-17.7968343,177.407094,ca_underperformance,True,79.57,98.79,83.54,High,False
INC-000345,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:11:45+02:00,2025-08-27 02:11:46+02:00,ECI:1073729.0,363.0,1073729.0,-17.7968343,177.4070941,ca_underperformance,False,61.99,59.49,65.05,Medium,False
INC-000346,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:11:53+02:00,2025-08-27 02:11:53+02:00,ECI:1073729.0,363.0,1073729.0,-17.7968343,177.4070941,radio_limited_degradation,True,85.79,85.83,85.74,High,False
INC-000347,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:11:56+02:00,2025-08-27 02:11:59+02:00,ECI:1073726.0,363.0,1073726.0,-17.7968343,177.4070941,ca_underperformance,True,76.84,84.79,79.94,High,False
INC-000348,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:12:03+02:00,2025-08-27 02:12:04+02:00,ECI:1073736.0,146.0,1073736.0,-17.7968343,177.4070941,radio_limited_degradation,True,75.39,97.47,69.08,High,False
INC-000349,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:12:06+02:00,2025-08-27 02:12:07+02:00,ECI:1073726.0,363.0,1073726.0,-17.7968343,177.4070941,ca_underperformance,False,70.09,65.89,75.22,High,False
INC-000350,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:12:09+02:00,2025-08-27 02:12:12+02:00,ECI:1065268.0,146.0,1065268.0,-17.7968343,177.4070941,ca_underperformance,True,80.73,97.93,69.66,High,False
INC-000351,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:12:17+02:00,2025-08-27 02:12:20+02:00,ECI:1073726.0,135.0,1073726.0,-17.7968343,177.40709418,ca_underperformance,True,69.83,70.16,73.16,High,False
INC-000352,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:12:22+02:00,2025-08-27 02:12:25+02:00,ECI:1069080.0,140.0,1069080.0,-17.796837915,177.40711042499998,ca_underperformance,True,76.73,98.26,76.73,High,False
INC-000353,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:12:29+02:00,2025-08-27 02:12:29+02:00,ECI:1073736.0,363.0,1073736.0,-17.7968805,177.4073999,radio_limited_degradation,True,63.46,88.28,33.12,Medium,False
INC-000354,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:12:31+02:00,2025-08-27 02:12:33+02:00,ECI:1069077.0,363.0,1069077.0,-17.79692301,177.40759308,radio_limited_degradation,True,72.71,94.64,47.54,High,False
INC-000355,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:12:35+02:00,2025-08-27 02:12:39+02:00,ECI:1069383.0,363.0,1069383.0,-17.79701731,177.40810156,radio_limited_degradation,True,71.29,93.7,61.02,High,False
INC-000356,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:12:41+02:00,2025-08-27 02:12:45+02:00,ECI:1065236.0,144.0,1065236.0,-17.79719625,177.40876174,ca_underperformance,True,75.74,89.21,79.94,High,False
INC-000357,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,2025-08-27 02:12:47+02:00,2025-08-27 02:12:51+02:00,ECI:1065271.0,146.0,1065271.0,-17.79740797,177.409419,radio_limited_degradation,True,82.29,99.99,76.36,High,False
INC-000358,542020041221088+20250827131944+Fiji-Nadi-LTE-DL-D!20250827121729,2025-08-27 02:15:53+02:00,2025-08-27 02:15:53+02:00,ECI:1073715.0,362.0,1073715.0,-17.7976654,177.4157472,temporal_local_drop,False,73.03,66.29,81.27,High,False
INC-000359,542020041221088+20250827131944+Fiji-Nadi-LTE-DL-D!20250827121729,2025-08-27 02:16:04+02:00,2025-08-27 02:16:04+02:00,ECI:1064754.0,146.0,1064754.0,-17.7979367,177.4160185,temporal_local_drop,False,70.97,68.07,74.52,High,False
INC-000360,542020041221088+20250827131944+Fiji-Nadi-LTE-DL-D!20250827121729,2025-08-27 02:16:43+02:00,2025-08-27 02:16:45+02:00,ECI:1068064.0,143.0,1068064.0,-17.7997165,177.41785714,ca_underperformance,True,64.69,59.12,71.49,Medium,False
INC-000361,542020041221088+20250827132124+Fiji-Nadi-LTE-DL-D!20250827121942,2025-08-27 02:19:16+02:00,2025-08-27 02:19:17+02:00,ECI:1064765.0,148.0,1064765.0,-17.804299675,177.42366399000002,radio_limited_degradation,True,82.55,75.28,91.44,High,False
INC-000362,542020041221088+20250827132124+Fiji-Nadi-LTE-DL-D!20250827121942,2025-08-27 02:19:27+02:00,2025-08-27 02:19:27+02:00,ECI:1064765.0,148.0,1064765.0,-17.80443042,177.42408604,temporal_local_drop,False,66.7,47.95,89.62,High,False
INC-000363,542020041221088+20250827132304+Fiji-Nadi-LTE-DL-D!20250827122156,2025-08-27 02:21:20+02:00,2025-08-27 02:21:20+02:00,ECI:1064757.0,147.0,1064757.0,-17.80476123,177.42038465,ca_underperformance,False,80.51,76.33,85.61,High,False
INC-000364,542020041221088+20250827132304+Fiji-Nadi-LTE-DL-D!20250827122156,2025-08-27 02:21:33+02:00,2025-08-27 02:21:33+02:00,ECI:1065269.0,144.0,1065269.0,-17.80387452,177.41972233,ca_underperformance,False,75.01,54.56,100.0,High,False
INC-000365,542020041221088+20250827132444+Fiji-Nadi-LTE-DL-D!20250827122410,2025-08-27 02:22:29+02:00,2025-08-27 02:22:29+02:00,ECI:1064759.0,149.0,1064759.0,-17.806679,177.4188663,radio_limited_degradation,True,82.43,78.43,87.31,High,False
INC-000366,542020041221088+20250827132625+Fiji-Nadi-LTE-DL-D!20250827122623,2025-08-27 02:25:09+02:00,2025-08-27 02:25:09+02:00,ECI:1064759.0,149.0,1064759.0,-17.80704012,177.41811573,temporal_local_drop,False,69.12,57.7,83.07,High,False
INC-000367,542020041221088+20250827132625+Fiji-Nadi-LTE-DL-D!20250827122623,2025-08-27 02:26:00+02:00,2025-08-27 02:26:03+02:00,ECI:1064759.0,149.0,1064759.0,-17.8070401,177.4181157,radio_limited_degradation,True,87.26,90.9,82.8,High,False
INC-000368,542020041221088+20250827132625+Fiji-Nadi-LTE-DL-D!20250827122623,2025-08-27 02:26:21+02:00,2025-08-27 02:26:23+02:00,ECI:1064759.0,149.0,1064759.0,-17.8070401,177.4181157,temporal_local_drop,False,77.63,62.91,95.63,Medium,False
INC-000369,542020041221088+20250827132825+Fiji-Nadi-LTE-DL-D!20250827122826,2025-08-27 02:26:34+02:00,2025-08-27 02:26:34+02:00,ECI:1064759.0,149.0,1064759.0,-17.8070401,177.4181157,rb_conditioned_expected_underperformance,False,67.19,57.16,79.44,High,False
INC-000370,542020041221088+20250827132825+Fiji-Nadi-LTE-DL-D!20250827122826,2025-08-27 02:26:47+02:00,2025-08-27 02:26:49+02:00,ECI:1064759.0,149.0,1064759.0,-17.8070401,177.4181157,ca_underperformance,False,93.68,88.51,100.0,Critical,False
INC-000371,542020041221088+20250827132825+Fiji-Nadi-LTE-DL-D!20250827122826,2025-08-27 02:26:56+02:00,2025-08-27 02:26:56+02:00,ECI:1064759.0,149.0,1064759.0,-17.8070401,177.4181157,temporal_local_drop,False,68.32,60.36,78.06,High,False
INC-000372,542020041221088+20250827132825+Fiji-Nadi-LTE-DL-D!20250827122826,2025-08-27 02:27:40+02:00,2025-08-27 02:27:41+02:00,ECI:1064759.0,149.0,1064759.0,-17.8070401,177.4181157,radio_condition_expected_underperformance,False,65.28,56.33,76.76,High,False
INC-000373,542020041221088+20250827133005+Fiji-Nadi-LTE-DL-D!20250827124117,2025-08-27 02:39:22+02:00,2025-08-27 02:39:27+02:00,ECI:1064759.0,149.0,1064759.0,-17.8070166,177.418,radio_limited_degradation,True,84.36,90.95,76.31,High,False
INC-000374,542020041221088+20250827133005+Fiji-Nadi-LTE-DL-D!20250827124117,2025-08-27 02:40:09+02:00,2025-08-27 02:40:09+02:00,ECI:1064759.0,149.0,1064759.0,-17.8070167,177.4180018,rb_conditioned_expected_underperformance,False,69.03,56.71,84.09,High,False
