serving_pci,rows,sessions,median_tp_mbps,p10_tp_mbps,mean_tp_mbps,low_tp_pct,stat_anomaly_pct,rca_handoff_pct,median_p75_gap_mbps,p90_p75_gap_mbps,median_rsrp_dbm,median_rsrq_db,median_sinr_db,median_cqi,median_mcs,median_bler_pct,p90_bler_pct,median_rb_usage,median_tp_per_rb,approx_observation_latitude,approx_observation_longitude,gps_observation_rows,median_tp_badness,p10_tp_badness,anomaly_rate_badness,p75_gap_badness,cqi_badness,mcs_badness,bler_badness,sinr_badness,rsrq_badness,rsrp_badness,bad_entity_score_0_100,entity_label,bad_entity_rank,bad_entity_percentile,bad_entity_candidate_flag,rank_reliability
128.0,69,2,69.21606,0.3721248000000001,63.26763692753624,21.73913043478261,28.985507246376812,28.985507246376812,25.37646124999999,110.40128845,-88.1875,-9.448684,19.47527,13.0,23.0,2.915952,6.2738853400000005,144.0,0.49374395683453237,-17.77475416,177.45560295,69,0.2671232876712329,0.958904109589041,0.7534246575342466,0.7465753424657534,0.07876712328767123,0.0958904109589041,0.06164383561643835,0.06164383561643835,0.2054794520547945,0.2054794520547945,39.22,pci_only_reuse_caution,100,32.19,False,MEDIUM
124.0,511,8,60.541183,7.775408,60.95489123241878,11.937377690802348,20.54794520547945,20.352250489236788,29.2023,78.6284605,-88.54625,-9.443453,16.069468,11.0,24.0,5.0993376,10.0,121.0,0.5603700641025642,-17.7665226,177.44771125,511,0.363013698630137,0.5342465753424658,0.4589041095890411,0.8287671232876712,0.22945205479452055,0.04452054794520548,0.363013698630137,0.2054794520547945,0.1917808219178082,0.22602739726027396,38.47,pci_only_reuse_caution,101,31.51,False,HIGH
309.0,47,5,69.76714,7.775017600000001,68.08688468085106,12.76595744680851,14.893617021276595,10.638297872340425,21.73900825,72.209779,-93.31031,-9.297832,15.294681,11.0,21.0,9.044369,12.3810786,132.0,0.5663889484536083,-17.80034195,177.42062636,47,0.2465753424657534,0.541095890410959,0.2602739726027397,0.6643835616438356,0.22945205479452055,0.2602739726027397,0.8356164383561644,0.273972602739726,0.11643835616438356,0.4246575342465753,38.38,pci_only_reuse_caution,102,30.82,False,LOW
187.0,232,5,61.422577000000004,27.7036656,69.26455896120689,1.293103448275862,6.0344827586206895,5.603448275862069,12.712955999999995,40.775138,-93.1201475,-10.2214815,10.5496315,9.0,20.0,8.081015,11.3910634,155.0,0.3879281025577409,-17.60347769,177.458703545,232,0.3493150684931507,0.1232876712328767,0.08904109589041095,0.4931506849315068,0.5513698630136986,0.339041095890411,0.6506849315068494,0.6643835616438356,0.5273972602739726,0.410958904109589,37.95,pci_only_reuse_caution,103,30.14,False,HIGH
255.0,157,4,67.112885,22.011814,70.02751277387262,3.821656050955414,10.191082802547772,8.280254777070063,4.0143640000000005,55.49902180000001,-92.84,-13.0494795,12.940911,7.0,20.0,7.735496,10.582901,135.0,0.5806547260273972,-17.6245846,177.4596957,157,0.2876712328767123,0.18493150684931506,0.17123287671232876,0.21232876712328766,0.9006849315068494,0.339041095890411,0.5547945205479452,0.410958904109589,0.8904109589041096,0.3972602739726027,37.85,pci_only_reuse_caution,104,29.45,False,HIGH
112.0,224,7,51.2505165,10.2343512,57.450549599553575,11.607142857142858,17.857142857142858,14.732142857142858,31.773317,61.55799800000001,-90.5121525,-9.404786000000001,19.085231,12.0,18.5,3.40284885,9.0493849,139.0,0.407602625984252,-17.7659455,177.470580385,224,0.410958904109589,0.4452054794520548,0.3698630136986301,0.8561643835616438,0.1506849315068493,0.5205479452054794,0.11643835616438356,0.07534246575342465,0.14383561643835616,0.3082191780821918,37.47,pci_only_reuse_caution,105,28.77,False,HIGH
153.0,212,5,136.24535,17.901163100000005,129.09787026415094,8.018867924528301,12.264150943396226,10.849056603773585,6.1788375,72.86685489999999,-105.5337925,-14.6339745,9.4055645,10.0,18.0,10.735344,12.0188938,221.0,0.6096789375288284,-17.77929447,177.38071685,212,0.02054794520547945,0.2191780821917808,0.19863013698630136,0.2876712328767123,0.3732876712328767,0.5753424657534246,0.9794520547945206,0.7602739726027398,0.9726027397260274,0.9041095890410958,36.99,pci_only_reuse_caution,106,28.08,False,HIGH
151.0,445,8,61.959503,5.0855744000000005,61.14011853460674,13.48314606741573,24.49438202247191,23.370786516853933,14.503841000000001,63.08627180000004,-101.62433,-9.448567,18.073034,13.0,23.0,3.820034,9.325266000000001,133.0,0.5045921052631579,-17.81160131,177.3998509,445,0.3356164383561644,0.684931506849315,0.5958904109589042,0.5273972602739726,0.07876712328767123,0.0958904109589041,0.19863013698630136,0.13013698630136986,0.19863013698630136,0.7945205479452054,36.34,pci_only_reuse_caution,107,27.4,False,HIGH
212.0,374,10,82.481315,21.18769200000001,90.45469111176472,5.080213903743315,9.358288770053475,8.55614973262032,-1.3111562499999927,38.72137361999999,-98.76591,-13.256267000000001,11.8887305,8.0,20.0,8.991422,11.0981334,145.0,0.5925452269430448,-17.762006,177.458741705,374,0.1780821917808219,0.19863013698630136,0.1506849315068493,0.0821917808219178,0.75,0.339041095890411,0.8287671232876712,0.5068493150684932,0.9041095890410958,0.6506849315068494,36.08,pci_only_reuse_caution,108,26.71,False,HIGH
180.0,64,4,59.1389525,10.420777600000001,57.84160159375,10.9375,21.875,18.75,26.004431500000006,102.139194575,-89.76145299999999,-9.4410125,15.627575499999999,13.0,21.0,3.6730043,10.564618300000001,164.5,0.4133222552544613,-17.61560695,177.44009545,64,0.3698630136986301,0.4315068493150685,0.5,0.7602739726027398,0.07876712328767123,0.2602739726027397,0.18493150684931506,0.2465753424657534,0.18493150684931506,0.2671232876712329,36.0,pci_only_reuse_caution,109,26.03,False,MEDIUM
163.0,314,10,61.688228499999994,7.155064800000001,66.40045011592356,11.464968152866243,23.56687898089172,21.97452229299363,28.6712475,94.40444249999999,-89.89190500000001,-9.0633225,18.541561,13.0,23.0,2.9194245,6.7430885,161.0,0.4074562049668165,-17.648914830000002,177.444265675,314,0.3424657534246575,0.5821917808219178,0.5753424657534246,0.815068493150685,0.07876712328767123,0.0958904109589041,0.0684931506849315,0.0958904109589041,0.0410958904109589,0.2808219178082192,34.72,pci_only_reuse_caution,110,25.34,False,HIGH
495.0,262,3,58.116355999999996,16.8939208,74.86424633206107,9.16030534351145,11.068702290076336,6.106870229007633,20.711033999999998,73.13739040000003,-96.321563,-9.4307595,17.192932,11.0,23.0,8.0993695,11.6801409,145.5,0.46785093976348857,-17.598457145,177.49676159,262,0.3835616438356164,0.23972602739726026,0.1780821917808219,0.6575342465753424,0.22945205479452055,0.0958904109589041,0.6643835616438356,0.1780821917808219,0.17123287671232876,0.547945205479452,33.91,pci_only_reuse_caution,111,24.66,False,HIGH
273.0,154,5,83.1224825,32.4016513,83.04801913506493,4.545454545454546,8.441558441558442,7.792207792207792,-13.372737500000003,43.587082775,-82.74622,-13.48117,9.0503485,8.0,21.0,9.075896,11.1134611,166.0,0.5488008553222907,-17.62928475,177.45947765,154,0.17123287671232876,0.0958904109589041,0.1232876712328767,0.02054794520547945,0.75,0.2602739726027397,0.8493150684931506,0.7876712328767124,0.9178082191780822,0.08904109589041095,33.89,pci_only_reuse_caution,112,23.97,False,HIGH
394.0,564,17,64.33892,5.712744800000001,66.11627044856384,12.23404255319149,23.04964539007092,20.74468085106383,17.19078975,83.565127,-93.51728,-9.318688,18.0863985,12.0,22.0,2.70713115,8.26434855,171.5,0.4097239867875341,-17.7780778,177.430127605,564,0.3150684931506849,0.636986301369863,0.5342465753424658,0.5684931506849316,0.1506849315068493,0.17123287671232876,0.0273972602739726,0.1232876712328767,0.1232876712328767,0.4452054794520548,33.42,pci_only_reuse_caution,113,23.29,False,HIGH
135.0,181,6,75.6142,2.422168,76.29860976243094,16.022099447513813,30.939226519337016,30.939226519337016,17.60450250000001,108.397598,-93.28125,-8.932065,21.933332,14.0,24.0,2.7420738,9.640924,153.0,0.48585357377049176,-17.7735735,177.4074405,181,0.21232876712328766,0.8082191780821918,0.7876712328767124,0.5753424657534246,0.017123287671232876,0.04452054794520548,0.03424657534246575,0.0273972602739726,0.02054794520547945,0.4178082191780822,32.95,pci_only_reuse_caution,114,22.6,False,HIGH
116.0,111,5,66.21941,36.263313,67.93476957657658,1.8018018018018018,8.108108108108109,8.108108108108109,-5.604242999999997,46.337714999999974,-96.184555,-18.977005,7.5821066,5.0,21.0,0.6443299,10.638298,178.0,0.3884328181818182,-17.7594612,177.4534925,111,0.3013698630136986,0.0821917808219178,0.1095890410958904,0.0547945205479452,1.0,0.2602739726027397,0.0136986301369863,0.8561643835616438,1.0,0.5273972602739726,32.9,pci_only_reuse_caution,115,21.92,False,HIGH
178.0,65,4,70.50664,16.856944000000002,69.8609226,3.076923076923077,15.384615384615385,15.384615384615385,7.142814999999999,55.2549836,-91.953125,-9.376913,13.210525,10.0,16.0,4.935225,9.047394,184.0,0.3824386458333333,-17.61872789,177.4733998,65,0.23972602739726026,0.2465753424657534,0.2808219178082192,0.3287671232876712,0.3732876712328767,0.7636986301369864,0.3493150684931507,0.3972602739726027,0.136986301369863,0.3561643835616438,32.87,pci_only_reuse_caution,116,21.23,False,MEDIUM
233.0,100,2,96.07225,47.921038300000006,96.91409712000001,1.0,5.0,5.0,40.3181525,117.80930029999999,-84.175532,-13.928272,16.889832499999997,11.5,22.0,10.592856999999999,12.354484800000002,123.5,0.8177553353873239,-17.61425055,177.456478015,100,0.1095890410958904,0.06164383561643835,0.0547945205479452,0.9246575342465754,0.1780821917808219,0.17123287671232876,0.958904109589041,0.18493150684931506,0.9452054794520548,0.11643835616438356,31.3,pci_only_reuse_caution,117,20.55,False,MEDIUM
111.0,189,7,57.13392,22.4970736,61.297080349206354,3.7037037037037033,16.93121693121693,16.93121693121693,34.024803,71.52706900000001,-86.15972,-9.150773,19.635487,13.0,22.0,2.913753,5.52589576,153.0,0.38712304093567257,-17.7672439,177.47619547,189,0.3904109589041096,0.17123287671232876,0.3356164383561644,0.8835616438356164,0.07876712328767123,0.17123287671232876,0.0547945205479452,0.0410958904109589,0.06164383561643835,0.1506849315068493,28.51,pci_only_reuse_caution,118,19.86,False,HIGH
399.0,42,1,92.29587000000001,67.1111445,90.49982159523809,0.0,0.0,0.0,8.765073999999998,37.53988249999999,-80.091985,-9.867837999999999,10.997856500000001,9.0,21.0,8.487632000000001,11.9290368,157.5,0.5967117941787942,-17.81554426,177.450760685,42,0.14383561643835616,0.0410958904109589,0.00684931506849315,0.3972602739726027,0.5513698630136986,0.2602739726027397,0.7534246575342466,0.6027397260273972,0.3698630136986301,0.0410958904109589,28.46,pci_only_reuse_caution,119,19.18,False,LOW
120.0,595,10,65.05003,13.443638400000001,67.72338698957984,8.235294117647058,14.453781512605044,12.605042016806722,23.250242750000005,70.0260633,-95.066536,-9.071349,18.388046,13.0,23.0,4.0023203,8.087442400000006,130.0,0.5219629054054055,-17.7436044,177.44193699,595,0.3082191780821918,0.3219178082191781,0.2534246575342466,0.6986301369863014,0.07876712328767123,0.0958904109589041,0.2328767123287671,0.10273972602739725,0.04794520547945205,0.4931506849315068,27.53,pci_only_reuse_caution,120,18.49,False,HIGH
144.0,514,9,62.336323500000006,18.7960032,64.15702518677043,7.003891050583658,11.284046692607005,10.116731517509727,8.155468874999999,44.50697355,-101.90263250000001,-9.7664215,14.604254000000001,12.0,20.0,3.3097035999999997,7.444097,150.0,0.4296003760504201,-17.8036479,177.41496106,514,0.3287671232876712,0.2054794520547945,0.18493150684931506,0.3835616438356164,0.1506849315068493,0.339041095890411,0.0958904109589041,0.3219178082191781,0.3356164383561644,0.8013698630136986,26.98,pci_only_reuse_caution,121,17.81,False,HIGH
378.0,41,1,93.94251,48.040783,119.55317978048781,0.0,4.878048780487805,4.878048780487805,-4.203689999999995,66.576085,-94.82375,-10.115979,15.453196,9.0,19.0,8.79816,10.749724,189.0,0.5101611931818182,-17.640763,177.45233573,41,0.1232876712328767,0.0547945205479452,0.04794520547945205,0.06164383561643835,0.5513698630136986,0.4520547945205479,0.8082191780821918,0.2534246575342466,0.4863013698630137,0.4863013698630137,26.63,pci_only_reuse_caution,122,17.12,False,LOW
401.0,70,2,120.94442,89.342505,120.06136254285715,0.0,1.4285714285714286,1.4285714285714286,-23.73116550000001,36.324103000000015,-80.63943800000001,-10.035281999999999,11.7413035,8.0,20.0,11.9711935,14.1271367,173.0,0.7076912450592885,-17.743938845,177.4418868,70,0.03424657534246575,0.0136986301369863,0.0136986301369863,0.00684931506849315,0.75,0.339041095890411,0.9863013698630136,0.5273972602739726,0.4589041095890411,0.04794520547945205,26.44,pci_only_reuse_caution,123,16.44,False,MEDIUM
143.0,136,4,66.487268,25.884479499999998,68.59573952941177,2.2058823529411766,7.352941176470589,7.352941176470589,-13.719744750000004,10.740912374999997,-92.13477499999999,-9.552543,13.214631,10.0,22.0,8.124762,10.8899925,112.5,0.6301088947582283,-17.801393685,177.41665849999998,136,0.2945205479452055,0.136986301369863,0.0958904109589041,0.0136986301369863,0.3732876712328767,0.17123287671232876,0.678082191780822,0.3904109589041096,0.2328767123287671,0.3698630136986301,26.29,pci_only_reuse_caution,124,15.75,False,HIGH
348.0,204,6,90.415267,21.699608,83.16805453921567,5.392156862745098,12.254901960784313,10.784313725490197,23.9086065,68.89558525000001,-90.734568,-9.648653,19.6151635,9.5,22.0,4.14561475,9.2815296,160.0,0.5556501509578544,-17.7615217,177.45365132,204,0.1506849315068493,0.1917808219178082,0.1917808219178082,0.7123287671232876,0.4657534246575342,0.17123287671232876,0.2465753424657534,0.04794520547945205,0.2945205479452055,0.3150684931506849,26.27,pci_only_reuse_caution,125,15.07,False,HIGH
49.0,63,3,47.581432,16.325699200000003,45.08525497619048,6.349206349206349,9.523809523809524,9.523809523809524,5.092859500000003,45.044513800000026,-85.59849,-9.493193,16.58152,10.0,24.0,2.8947368,7.039740999999999,97.0,0.3927642105263158,-17.74195943,177.45565126,63,0.4452054794520548,0.2534246575342466,0.1643835616438356,0.2328767123287671,0.3732876712328767,0.04452054794520548,0.04794520547945205,0.19863013698630136,0.2191780821917808,0.14383561643835616,25.56,pci_only_reuse_caution,126,14.38,False,MEDIUM
453.0,156,5,71.692895,14.736772,83.72515307051283,7.051282051282051,14.102564102564102,13.461538461538462,-1.7671947500000016,48.530705250000004,-95.166515,-9.2328255,14.467481750000001,11.0,22.0,7.177074449999999,14.2415695,166.0,0.43812654896496817,-17.686614194999997,177.41290785,156,0.22602739726027396,0.2876712328767123,0.2465753424657534,0.0684931506849315,0.22945205479452055,0.17123287671232876,0.5136986301369864,0.3287671232876712,0.08904109589041095,0.5068493150684932,25.14,pci_only_reuse_caution,127,13.7,False,HIGH
155.0,174,3,174.24656,114.01203749999999,169.9720473275862,0.5747126436781609,4.597701149425287,4.597701149425287,25.993287500000008,79.13566750000005,-86.78102000000001,-14.1236155,18.790774,13.0,22.0,10.618614,11.815818300000002,192.0,0.918607935505863,-17.773263025,177.38005279499998,174,0.0136986301369863,0.00684931506849315,0.0410958904109589,0.7534246575342466,0.07876712328767123,0.17123287671232876,0.9726027397260274,0.0821917808219178,0.952054794520548,0.17123287671232876,25.02,pci_only_reuse_caution,128,13.01,False,HIGH
319.0,169,3,119.20887,74.96919199999999,116.03734325443787,0.591715976331361,2.9585798816568047,2.9585798816568047,6.261245000000002,51.292821800000006,-86.5675,-9.651974,17.332605,8.0,20.0,8.520409,10.571970600000002,159.0,0.7754897633136095,-17.6815467,177.3877276,169,0.0410958904109589,0.0273972602739726,0.02054794520547945,0.2945205479452055,0.75,0.339041095890411,0.7602739726027398,0.1643835616438356,0.3013698630136986,0.15753424657534246,24.89,pci_only_reuse_caution,129,12.33,False,HIGH
314.0,47,1,99.439285,42.845300800000004,92.67371119148937,4.25531914893617,8.51063829787234,8.51063829787234,2.569596000000004,40.3152719,-90.288414,-12.623762,15.967782,10.0,23.0,9.068627,11.0457534,147.0,0.6753677611940299,-17.63191456,177.44730933,47,0.0821917808219178,0.07534246575342465,0.136986301369863,0.17123287671232876,0.3732876712328767,0.0958904109589041,0.8424657534246576,0.22602739726027396,0.863013698630137,0.2945205479452055,24.77,pci_only_reuse_caution,130,11.64,False,LOW
154.0,44,2,213.03302000000002,14.7023075,184.31405909090907,9.090909090909092,13.636363636363635,11.363636363636363,5.742562500000005,43.334524500000015,-76.2082,-13.580357,23.547881,14.0,22.0,10.46395975,12.4766131,209.0,1.0355421818181818,-17.773021165000003,177.38087124999998,44,0.00684931506849315,0.2945205479452055,0.22602739726027396,0.2671232876712329,0.017123287671232876,0.17123287671232876,0.9452054794520548,0.0136986301369863,0.9315068493150684,0.0273972602739726,24.17,pci_only_reuse_caution,131,10.96,False,LOW
315.0,183,5,77.93016,10.6608688,71.55515939890711,9.836065573770492,13.661202185792352,11.475409836065573,-0.46386150000000015,36.676767000000005,-97.58376,-9.554036,17.379787,11.0,21.0,4.1152263,9.798688400000001,163.0,0.5102370108695652,-17.70671863,177.44025196,183,0.19863013698630136,0.410958904109589,0.2328767123287671,0.10273972602739725,0.22945205479452055,0.2602739726027397,0.23972602739726026,0.15753424657534246,0.23972602739726026,0.6095890410958904,23.85,pci_only_reuse_caution,132,10.27,False,HIGH
347.0,134,5,81.14466,22.1759224,76.06068460447761,2.9850746268656714,5.970149253731343,5.970149253731343,7.810919500000004,40.49633640000001,-89.316487,-9.574938,12.4676125,11.0,21.0,4.61604565,8.376871300000001,168.5,0.4789748861383164,-17.621362984999998,177.43461825,134,0.18493150684931506,0.1780821917808219,0.0821917808219178,0.3561643835616438,0.22945205479452055,0.2602739726027397,0.3219178082191781,0.4589041095890411,0.2534246575342466,0.2465753424657534,23.25,pci_only_reuse_caution,133,9.59,False,HIGH
195.0,46,4,116.95651000000001,23.8777325,103.76407660869565,2.1739130434782608,15.217391304347828,15.217391304347828,-0.8168760000000042,45.746112999999994,-73.2625575,-9.967500000000001,12.318940999999999,10.5,21.0,7.64492085,11.452276000000001,186.0,0.6276898125243746,-17.6061433,177.45698985,46,0.04794520547945205,0.14383561643835616,0.273972602739726,0.0958904109589041,0.2808219178082192,0.2602739726027397,0.541095890410959,0.4794520547945205,0.4178082191780822,0.0136986301369863,22.32,pci_only_reuse_caution,134,8.9,False,LOW
430.0,84,3,72.66258,23.2569336,71.32557797619047,3.571428571428571,8.333333333333332,8.333333333333332,6.925096249999996,41.68616237500001,-88.837433,-9.4875495,12.925031,11.0,23.0,4.2105701,7.9966943,192.0,0.3776364756944445,-17.79610821,177.447250785,84,0.2191780821917808,0.1643835616438356,0.11643835616438356,0.3082191780821918,0.22945205479452055,0.0958904109589041,0.2602739726027397,0.4178082191780822,0.21232876712328766,0.2328767123287671,21.53,pci_only_reuse_caution,135,8.22,False,MEDIUM
274.0,53,2,109.381546,67.739221,106.54933043396225,0.0,5.660377358490567,5.660377358490567,-0.19761875000000373,41.639915600000016,-78.25547,-12.491357,17.984087,10.0,22.0,8.785047,10.7591949,138.0,0.8218479827586207,-17.6338244,177.459771,53,0.06164383561643835,0.03424657534246575,0.07534246575342465,0.1095890410958904,0.3732876712328767,0.17123287671232876,0.8013698630136986,0.136986301369863,0.8561643835616438,0.03424657534246575,21.46,pci_only_reuse_caution,136,7.53,False,MEDIUM
322.0,33,1,121.77553,26.729239800000002,103.39085103030303,9.090909090909092,21.21212121212121,21.21212121212121,7.171700000000001,102.38110920000001,-81.41024,-8.934451,19.2967,13.0,24.0,8.620689,12.6773228,163.0,0.7453686931818182,-17.78882408,177.42734299,33,0.0273972602739726,0.13013698630136986,0.4657534246575342,0.3356164383561644,0.07876712328767123,0.04452054794520548,0.7945205479452054,0.0684931506849315,0.0273972602739726,0.0684931506849315,21.4,pci_only_reuse_caution,137,6.85,False,LOW
197.0,114,3,95.68355,45.9323336,109.05834979824562,0.0,5.263157894736842,5.263157894736842,1.2818364999999936,44.564271999999995,-80.92119249999999,-9.72239,14.1628645,11.0,19.5,8.0398885,12.1750188,178.0,0.5747162384601676,-17.6057524,177.454702,114,0.11643835616438356,0.0684931506849315,0.06164383561643835,0.13013698630136986,0.22945205479452055,0.386986301369863,0.636986301369863,0.3561643835616438,0.3219178082191781,0.0547945205479452,21.13,pci_only_reuse_caution,138,6.16,False,HIGH
157.0,322,9,104.3382675,13.620256000000001,112.89490186335404,7.453416149068323,13.975155279503104,13.043478260869565,5.597217499999999,57.020661950000004,-101.3817,-9.089572,18.598888000000002,13.0,24.5,7.8106862,11.861210100000005,162.0,0.6966841150326797,-17.77095199,177.3749552,322,0.07534246575342465,0.3082191780821918,0.23972602739726026,0.2465753424657534,0.07876712328767123,0.02054794520547945,0.5753424657534246,0.08904109589041095,0.0547945205479452,0.773972602739726,20.17,pci_only_reuse_caution,139,5.48,False,HIGH
162.0,57,2,86.73043,23.804920000000003,83.30177226315614,3.508771929824561,12.280701754385964,12.280701754385964,2.8711224999999985,49.447803200040006,-86.85439,-9.621603,18.101175,12.0,20.0,3.840878,7.2524178,187.0,0.4874404255319149,-17.650013,177.44554747,57,0.1643835616438356,0.1506849315068493,0.2054794520547945,0.1917808219178082,0.1506849315068493,0.339041095890411,0.2054794520547945,0.11643835616438356,0.2808219178082192,0.1780821917808219,18.96,pci_only_reuse_caution,140,4.79,False,MEDIUM
188.0,174,2,115.607875,80.089331,108.84706470689655,1.7241379310344827,3.4482758620689653,2.2988505747126435,0.1598224999999971,34.92217400000001,-85.28380999999999,-9.586104,14.34367975,10.0,22.0,8.168568,10.5331089,136.5,0.7787165624999999,-17.59938043,177.459198025,174,0.0547945205479452,0.02054794520547945,0.0273972602739726,0.11643835616438356,0.3732876712328767,0.17123287671232876,0.6986301369863014,0.3424657534246575,0.2602739726027397,0.136986301369863,18.6,pci_only_reuse_caution,141,4.11,False,MEDIUM
149.0,740,11,92.365855,32.077768000000006,88.8157234943108,4.054054054054054,9.45945945945946,8.378378378378379,9.61395225,58.2723925,-84.949138,-9.407412,18.333576,14.0,24.0,3.9389473500000003,6.726907450000001,171.0,0.5617959869633524,-17.8070166,177.4181157,740,0.136986301369863,0.1095890410958904,0.15753424657534246,0.4315068493150685,0.017123287671232876,0.04452054794520548,0.2191780821917808,0.1095890410958904,0.1506849315068493,0.13013698630136986,15.34,pci_only_reuse_caution,142,3.42,False,HIGH
113.0,411,6,87.820595,33.608967,85.6114397810219,2.18978102189781,5.59610705596107,4.866180048661801,5.107504000000002,38.73004,-91.56113,-9.239583,16.68889,13.0,21.0,2.9691212,4.8046126,172.0,0.5257931481481481,-17.7702955,177.47475191,411,0.15753424657534246,0.08904109589041095,0.0684931506849315,0.23972602739726026,0.07876712328767123,0.2602739726027397,0.0821917808219178,0.1917808219178082,0.0958904109589041,0.3424657534246575,14.21,pci_only_reuse_caution,143,2.74,False,HIGH
156.0,254,3,92.90507,32.362545600000004,94.97750752362204,4.724409448818897,14.960629921259844,14.960629921259844,0.3294920000000019,76.28989545,-95.15101000000001,-8.6270165,22.373096,13.0,25.0,4.3648019,8.9657654,151.0,0.7139020824205915,-17.77439794,177.36821436,254,0.13013698630136986,0.10273972602739725,0.2671232876712329,0.1232876712328767,0.07876712328767123,0.0136986301369863,0.2876712328767123,0.02054794520547945,0.00684931506849315,0.5,14.12,pci_only_reuse_caution,144,2.05,False,HIGH
141.0,289,5,106.338295,48.3172912,109.27540495501731,0.34602076124567477,4.498269896193772,4.498269896193772,-10.131815000000003,43.534012499999974,-94.48618,-9.351479,17.495506,12.0,22.0,3.5075653,6.5261309999999995,187.0,0.5863104864864864,-17.60528946,177.4436471,289,0.0684931506849315,0.04794520547945205,0.03424657534246575,0.03424657534246575,0.1506849315068493,0.17123287671232876,0.136986301369863,0.1506849315068493,0.13013698630136986,0.4726027397260274,9.69,pci_only_reuse_caution,145,1.37,False,HIGH
316.0,139,2,97.120056,30.127480000000002,101.41330192805756,2.158273381294964,9.352517985611511,9.352517985611511,-11.652042000000009,31.52651399999999,-99.35459,-9.240026,19.676344,13.0,24.0,2.3672426,4.77322016,168.0,0.5959018032786886,-17.70166988,177.4312709,139,0.08904109589041095,0.11643835616438356,0.14383561643835616,0.0273972602739726,0.07876712328767123,0.04452054794520548,0.02054794520547945,0.03424657534246575,0.10273972602739725,0.6917808219178082,9.12,pci_only_reuse_caution,146,0.68,False,MEDIUM
