serving_cell_key,rows,sessions,median_tp_mbps,p10_tp_mbps,mean_tp_mbps,low_tp_pct,stat_anomaly_pct,rca_handoff_pct,median_p75_gap_mbps,p90_p75_gap_mbps,median_rsrp_dbm,median_rsrq_db,median_sinr_db,median_cqi,median_mcs,median_bler_pct,p90_bler_pct,median_rb_usage,median_tp_per_rb,approx_observation_latitude,approx_observation_longitude,gps_observation_rows,median_tp_badness,p10_tp_badness,anomaly_rate_badness,p75_gap_badness,cqi_badness,mcs_badness,bler_badness,sinr_badness,rsrq_badness,rsrp_badness,bad_entity_score_0_100,entity_label,bad_entity_rank,bad_entity_percentile,bad_entity_candidate_flag,rank_reliability,serving_pci,serving_eci,serving_earfcn,serving_band
ECI:1079095.0,44,4,14.539128,7.2710159999999995,15.934048261363637,20.454545454545457,40.909090909090914,40.909090909090914,25.311275000000002,55.44272815000002,-101.86291499999999,-12.1774335,7.5363387,6.0,9.0,4.864307200000001,11.0376185,153.5,0.11451121191791633,-17.61934695,177.44280582,44,0.8810408921933085,0.5762081784386617,0.8587360594795539,0.7063197026022305,0.9553903345724907,0.9739776951672863,0.40148698884758366,0.8513011152416357,0.862453531598513,0.7657992565055762,78.62,cell_key,24,91.45,True,LOW,169.0,1079095.0,41384.0,41.0
ECI:1081653.0,43,3,19.645872,0.7213920000000003,33.941096174418604,37.2093023255814,48.837209302325576,41.86046511627907,8.721380000000002,35.81041130000002,-104.09073,-12.170139,7.853333,7.0,11.0,6.4171124,12.317156800000001,119.0,0.16764860897435896,-17.63130088,177.4397914,43,0.79182156133829,0.9033457249070632,0.9033457249070632,0.38661710037174724,0.8736059479553904,0.9330855018587361,0.5018587360594795,0.8327137546468402,0.8587360594795539,0.8364312267657993,77.57,cell_key,29,89.59,False,LOW,315.0,1081653.0,41384.0,41.0
ECI:1080088.0,49,3,13.36912,5.5502464,15.354244591836734,34.69387755102041,36.734693877551024,34.69387755102041,19.12110775,42.07886640000002,-96.10462,-10.1015625,9.251063,8.0,14.0,10.0,22.472612400000003,91.0,0.166159125,-17.60724291,177.461215,49,0.8996282527881041,0.6579925650557621,0.8178438661710037,0.587360594795539,0.7397769516728625,0.8345724907063197,0.9144981412639405,0.7211895910780669,0.5055762081784386,0.5204460966542751,77.5,cell_key,30,89.22,False,LOW,196.0,1080088.0,356.0,1.0
ECI:3640372.0,37,2,17.156569,0.154672,24.608567483783784,40.54054054054054,43.24324324324324,21.62162162162162,57.081392,109.15357399999999,-88.56851,-12.71966,11.463953,8.0,19.0,6.174089,11.1819624,85.0,0.22027030769230768,-17.630428,177.45376941,37,0.8327137546468402,0.9591078066914498,0.8773234200743495,0.9591078066914498,0.7397769516728625,0.4739776951672863,0.4758364312267658,0.5762081784386617,0.9182156133828996,0.22676579925650558,76.86,cell_key,31,88.85,False,LOW,272.0,3640372.0,40790.0,41.0
ECI:1065012.0,33,2,14.919544,1.6842720000000002,15.903036090909092,33.33333333333333,39.39393939393939,27.27272727272727,19.979304000000003,49.29964875,-108.773026,-11.286407,8.950002,7.0,15.0,4.2352943,10.882092400000001,87.0,0.16091844604316546,-17.814919,177.44006016,33,0.8736059479553904,0.8475836431226765,0.8438661710037175,0.5985130111524164,0.8736059479553904,0.775092936802974,0.31226765799256506,0.7286245353159851,0.7286245353159851,0.9405204460966543,76.19,cell_key,34,87.73,False,LOW,469.0,1065012.0,41186.0,41.0
ECI:1066312.0,48,2,16.309584,0.400868,18.117074416666664,37.5,43.75,29.166666666666668,12.522691500000002,39.493616599999996,-95.4960825,-10.133935000000001,8.931451,8.0,17.5,8.461145,13.846002200000003,78.5,0.21700153983739837,-17.6915541,177.42069715,48,0.8513011152416357,0.9256505576208178,0.8847583643122676,0.4721189591078067,0.7397769516728625,0.6059479553903345,0.7174721189591078,0.7360594795539034,0.5130111524163569,0.4795539033457249,75.46,cell_key,38,86.25,False,LOW,488.0,1066312.0,9310.0,28.0
ECI:1081654.0,31,4,16.60924,3.540848,17.529265612903227,38.70967741935484,51.61290322580645,38.70967741935484,22.6870345,46.6060825,-95.436226,-11.377688,8.866668,7.0,10.0,2.7072759,6.325301,156.0,0.11157970056497175,-17.6431849,177.4323985,31,0.8401486988847584,0.7434944237918215,0.912639405204461,0.6691449814126395,0.8736059479553904,0.9535315985130112,0.06319702602230483,0.7434944237918215,0.7509293680297398,0.4721189591078067,73.89,cell_key,46,83.27,False,LOW,355.0,1081654.0,41384.0,41.0
ECI:1066812.0,37,2,16.530865,3.382096,15.722216864864865,27.027027027027028,35.13513513513514,29.72972972972973,15.344716999999997,37.5133627,-108.34439,-10.585172,7.586458,9.0,16.0,8.196721,13.763736999999999,81.0,0.1638487868852459,-17.6915495,177.4136657,37,0.8438661710037175,0.7620817843866171,0.7881040892193308,0.5315985130111525,0.5892193308550185,0.7118959107806692,0.6468401486988847,0.8401486988847584,0.5985130111524164,0.929368029739777,73.15,cell_key,48,82.53,False,LOW,157.0,1066812.0,40790.0,41.0
ECI:1073729.0,31,2,9.846632,3.48944,10.835496806451612,51.61290322580645,58.06451612903226,41.935483870967744,8.57196,28.300502,-117.68507,-11.382305,5.764615,8.0,16.0,2.8301888,5.8189654,89.0,0.10167222535211266,-17.7968314,177.4070941,31,0.9368029739776952,0.7546468401486989,0.9368029739776952,0.379182156133829,0.7397769516728625,0.7118959107806692,0.08178438661710037,0.9107806691449815,0.7546468401486989,1.0,72.84,cell_key,49,82.16,False,LOW,363.0,1073729.0,40988.0,41.0
ECI:1075743.0,36,3,16.9464245,6.599432,18.816761041666666,13.88888888888889,25.0,25.0,40.771452125,80.6854875,-98.76418749999999,-9.2122675,9.474196249999999,9.0,14.5,9.02124375,15.272916,89.0,0.1728248539730135,-17.65897585,177.405170685,36,0.8364312267657993,0.6096654275092936,0.6338289962825279,0.8921933085501859,0.5892193308550185,0.8066914498141264,0.8513011152416357,0.7063197026022305,0.1412639405204461,0.6319702602230484,72.31,cell_key,52,81.04,False,LOW,159.0,1075743.0,1850.0,3.0
