operational_incident_id,id,route_label,start_time,end_time,strict_episodes,rows,max_priority,mean_priority,max_impact,max_confidence,consensus_rows,statistical_only_rows,ml_only_rows,dominant_statistical_type,dominant_ml_type,primary_serving_pci,duration_seconds
INC-000181,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:29:22+02:00,2025-08-27 01:29:22+02:00,1,1,77.78,77.78,59.6,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,403.0,0.0
INC-000031,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:47:09+02:00,2025-08-26 23:47:10+02:00,1,2,77.38,77.38,67.87,89.01,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,151.0,1.0
INC-000866,542020041221088+20250828125844+Fiji-Nadi-LTE-DL-D!20250828125759,Fiji-Nadi-LTE-DL-D,2025-08-28 02:56:59+02:00,2025-08-28 02:57:00+02:00,1,2,77.27,77.27,75.84,79.03,0,2,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,167.0,1.0
INC-000425,542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,Fiji-Nadi-LTE-DL-D,2025-08-27 03:42:40+02:00,2025-08-27 03:42:41+02:00,1,2,77.25,77.25,66.27,90.67,1,1,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,135.0,1.0
INC-000405,542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,Fiji-Nadi-LTE-DL-D,2025-08-27 03:38:43+02:00,2025-08-27 03:38:45+02:00,1,3,77.19,77.19,74.7,80.24,0,3,0,rolling_local_drop,normal,135.0,2.0
INC-000994,542020041221088+20250828140457+Fiji-Nadi-LTE-DL-D!20250828140425,Fiji-Nadi-LTE-DL-D,2025-08-28 04:02:58+02:00,2025-08-28 04:02:59+02:00,1,2,77.1,77.1,67.49,88.84,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,139.0,1.0
INC-001058,542020041221088+20250828144339+Fiji-Nadi-LTE-DL-D!20250828144308,Fiji-Nadi-LTE-DL-D,2025-08-28 04:42:54+02:00,2025-08-28 04:43:02+02:00,2,5,77.09,62.705,73.21,81.82,1,4,0,rb_conditioned_underperformance,normal,356.0,8.0
INC-000938,542020041221088+20250828133816+Fiji-Nadi-LTE-DL-D!20250828132818,Fiji-Nadi-LTE-DL-D,2025-08-28 03:26:36+02:00,2025-08-28 03:26:55+02:00,5,12,76.99,70.45,85.82,66.19,0,12,0,radio_limited_degradation,normal,375.0,19.0
INC-000518,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,Fiji-Nadi-LTE-DL-D,2025-08-27 05:13:45+02:00,2025-08-27 05:13:45+02:00,1,1,76.99,76.99,58.16,100.0,1,0,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,50.0,0.0
INC-000375,542020041221088+20250827134808+Fiji-Nadi-LTE-DL-D!20250827131638,Fiji-Nadi-LTE-DL-D,2025-08-27 03:15:38+02:00,2025-08-27 03:15:40+02:00,1,3,76.97,76.97,77.83,75.93,0,3,0,ca_underperformance,normal,395.0,2.0
INC-000878,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,Fiji-Nadi-LTE-DL-D,2025-08-28 03:02:23+02:00,2025-08-28 03:02:23+02:00,1,1,76.89,76.89,57.98,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,165.0,0.0
INC-000449,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,Fiji-Nadi-LTE-DL-D,2025-08-27 04:01:01+02:00,2025-08-27 04:01:03+02:00,1,3,76.64,76.64,76.29,77.07,0,3,0,radio_limited_degradation,normal,124.0,2.0
