anomaly_episode_id,id,route_label,test_type,start_time,end_time,rows,dominant_type,max_score,mean_score,min_actual_tp,median_actual_tp,median_expected_tp,median_expected_radio_p75,median_expected_rb_conditioned_p75,expected_radio_confidence_mode,expected_rb_confidence_mode,min_ratio,min_rb_ratio,median_rb_usage,rb_usage_bucket_mode,rb_demand_confidence_mode,median_throughput_per_rb,primary_serving_pci,primary_earfcn,primary_band,mean_rsrp,mean_sinr,serving_pci_count,duration_seconds,any_event_near_rows,any_event_near_rows_pct,any_event_event_count_sum,measurement_report_event_near_rows,measurement_report_event_near_rows_pct,measurement_report_event_event_count_sum,handover_execution_near_rows,handover_execution_near_rows_pct,handover_execution_event_count_sum,handover_failure_near_rows,handover_failure_near_rows_pct,handover_failure_event_count_sum,rach_attempt_near_rows,rach_attempt_near_rows_pct,rach_attempt_event_count_sum,rach_failure_near_rows,rach_failure_near_rows_pct,rach_failure_event_count_sum,ca_activation_change_near_rows,ca_activation_change_near_rows_pct,ca_activation_change_event_count_sum,failure_other_near_rows,failure_other_near_rows_pct,failure_other_event_count_sum,max_speed,min_distance_from_prev_m,max_distance_from_prev_m,max_severity
LTE-TP-EP-001994,542020041221088+20250828121301+Fiji-Nadi-LTE-DL-D!20250828114829,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:46:27+02:00,2025-08-28 01:46:27+02:00,1,rolling_local_drop,91.1,91.1,0.271,0.271,43.58,43.58,31.353,high,high,0.006,0.009,10.0,low_rb_usage,low_or_uncertain,0.027,184.0,41384.0,41.0,-83.704,23.2,1,0.0,1,100.0,15,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3.705,,,High
LTE-TP-EP-001999,542020041221088+20250828121301+Fiji-Nadi-LTE-DL-D!20250828114829,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:46:54+02:00,2025-08-28 01:46:56+02:00,3,rolling_local_drop,91.0,77.3,0.002,0.954,46.723,46.723,36.05,high,high,0.0,0.0,16.0,low_rb_usage,low_or_uncertain,0.06,184.0,41384.0,41.0,-90.327,17.5,1,2.0,3,100.0,63,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,11.988,0.601,6.305,High
LTE-TP-EP-002420,542020041221088+20250828125844+Fiji-Nadi-LTE-DL-D!20250828125759,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:56:59+02:00,2025-08-28 02:57:00+02:00,2,radio_limited_degradation,91.0,90.1,3.135,4.039,105.957,105.957,79.482,high,high,0.031,0.032,111.5,below_median_rb_usage,unknown,0.038,167.0,40988.0,41.0,-90.678,15.851,1,1.0,2,100.0,114,2,100.0,20,2,100.0,4,0,0.0,0,2,100.0,10,0,0.0,0,2,100.0,8,0,0.0,0,30.96,0.365,8.944,High
LTE-TP-EP-002770,542020041221088+20250828140457+Fiji-Nadi-LTE-DL-D!20250828140425,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:03:26+02:00,2025-08-28 04:03:27+02:00,2,rb_conditioned_underperformance,91.0,76.0,6.357,23.583,111.795,111.795,102.294,high,high,0.057,0.107,150.5,high_rb_usage,high,0.139,139.0,40988.0,41.0,-82.944,17.488,1,1.0,2,100.0,71,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,100.0,10,0,0.0,0,1.63,1.296,1.469,High
LTE-TP-EP-002772,542020041221088+20250828140457+Fiji-Nadi-LTE-DL-D!20250828140425,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:03:40+02:00,2025-08-28 04:03:41+02:00,2,sudden_drop,91.0,71.5,0.656,11.276,54.201,54.201,48.951,high,high,0.015,0.021,109.0,below_median_rb_usage,unknown,0.087,139.0,40988.0,41.0,-94.816,11.347,1,1.0,2,100.0,148,2,100.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,100.0,8,0,0.0,0,21.996,0.122,13.218,High
LTE-TP-EP-001674,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 00:51:32+02:00,2025-08-28 00:51:35+02:00,4,radio_limited_degradation,90.9,80.0,0.001,0.045,49.45,49.45,16.867,high,high,0.0,0.0,8.5,low_rb_usage,low_or_uncertain,0.005,162.0,40790.0,41.0,-103.17,8.891,2,3.0,4,100.0,128,4,100.0,12,4,100.0,8,0,0.0,0,4,100.0,20,0,0.0,0,4,100.0,36,0,0.0,0,29.592,0.154,17.797,High
LTE-TP-EP-002149,542020041221088+20250828122241+Fiji-Nadi-LTE-DL-D!20250828121359,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:12:04+02:00,2025-08-28 02:12:11+02:00,3,radio_limited_degradation,90.9,90.267,0.052,0.088,111.795,111.795,16.868,high,high,0.0,0.003,1.0,low_rb_usage,low_or_uncertain,0.088,184.0,40988.0,41.0,-82.048,19.863,1,7.0,3,100.0,164,1,33.333,6,1,33.333,2,0,0.0,0,3,100.0,27,0,0.0,0,3,100.0,36,0,0.0,0,0.018,0.0,0.04,High
LTE-TP-EP-002792,542020041221088+20250828140718+Fiji-Nadi-LTE-DL-D!20250828140641,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 04:06:11+02:00,2025-08-28 04:06:13+02:00,3,sudden_drop,90.9,79.567,0.708,2.252,62.203,62.203,21.574,high,high,0.012,0.055,106.0,below_median_rb_usage,unknown,0.064,139.0,40790.0,41.0,-90.214,8.288,1,2.0,3,100.0,599,3,100.0,9,2,66.667,4,0,0.0,0,3,100.0,15,0,0.0,0,3,100.0,60,0,0.0,0,0.756,0.0,0.76,High
LTE-TP-EP-000551,542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:40:03+02:00,2025-08-27 01:40:04+02:00,2,radio_limited_degradation,90.9,81.9,0.093,3.462,41.013,41.013,28.856,high,high,0.002,0.003,24.0,low_rb_usage,low_or_uncertain,0.091,363.0,1850.0,3.0,-97.097,13.582,1,1.0,2,100.0,166,2,100.0,4,0,0.0,0,0,0.0,0,2,100.0,10,0,0.0,0,0,0.0,0,0,0.0,0,48.6,13.516,13.577,High
LTE-TP-EP-001345,542020041221088+20250827154414+Fiji-Nadi-LTE-DL-D!20250827153533,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:33:53+02:00,2025-08-27 05:33:54+02:00,2,sudden_drop,90.9,71.45,3.486,26.83,34.859,34.859,49.607,high,high,0.071,0.052,91.0,below_median_rb_usage,unknown,0.31,350.0,40790.0,41.0,-91.802,10.943,2,1.0,2,100.0,234,2,100.0,32,2,100.0,12,0,0.0,0,2,100.0,30,0,0.0,0,2,100.0,8,2,100.0,14,36.072,0.086,21.274,High
LTE-TP-EP-002096,542020041221088+20250828121902+Fiji-Nadi-LTE-DL-D!20250828120130,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:00:18+02:00,2025-08-28 02:00:19+02:00,2,sudden_drop,90.9,70.45,0.051,6.348,43.58,43.58,31.353,high,high,0.001,0.002,22.5,low_rb_usage,low_or_uncertain,0.161,183.0,41384.0,41.0,-77.98,16.938,1,1.0,2,100.0,8,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3.152,3.065,3.595,High
LTE-TP-EP-002001,542020041221088+20250828121301+Fiji-Nadi-LTE-DL-D!20250828114829,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:47:05+02:00,2025-08-28 01:47:05+02:00,1,radio_limited_degradation,90.9,90.9,0.147,0.147,43.58,43.58,31.353,high,high,0.003,0.005,6.0,low_rb_usage,low_or_uncertain,0.025,184.0,41384.0,41.0,-79.788,15.856,1,0.0,1,100.0,20,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.532,0.216,0.216,High
LTE-TP-EP-000413,542020041221088+20250827114430+Fiji-Nadi-LTE-DL-D!20250827111604,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:15:15+02:00,2025-08-27 01:15:22+02:00,8,rb_conditioned_underperformance,90.8,67.612,0.976,32.145,150.543,150.543,124.901,high,high,0.016,0.036,175.0,high_rb_usage,high,0.157,116.0,9310.0,28.0,-94.523,6.938,4,7.0,8,100.0,2304,8,100.0,102,8,100.0,38,8,100.0,24,8,100.0,423,8,100.0,192,8,100.0,139,0,0.0,0,17.424,0.133,8.571,High
LTE-TP-EP-001319,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:27:28+02:00,2025-08-27 05:27:36+02:00,7,sustained_low_throughput_window,90.8,77.114,0.028,1.377,54.17,54.17,29.088,high,high,0.001,0.003,84.0,low_rb_usage,low_or_uncertain,0.058,50.0,41186.0,41.0,-99.661,7.66,2,8.0,7,100.0,1992,7,100.0,105,7,100.0,46,0,0.0,0,7,100.0,270,0,0.0,0,7,100.0,205,0,0.0,0,12.348,3.541,8.409,High
LTE-TP-EP-000279,542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:48:10+02:00,2025-08-27 00:48:12+02:00,3,rb_efficiency_underperformance,90.8,83.733,0.015,6.175,54.17,54.17,9.7,high,high,0.0,0.002,51.0,low_rb_usage,low_or_uncertain,0.07,348.0,41186.0,41.0,-98.034,8.565,2,2.0,3,100.0,528,3,100.0,39,3,100.0,18,0,0.0,0,3,100.0,110,0,0.0,0,3,100.0,76,0,0.0,0,48.096,0.181,27.189,High
LTE-TP-EP-000896,542020041221088+20250827134347+Fiji-Nadi-LTE-DL-D!20250827131002,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:09:48+02:00,2025-08-27 03:09:49+02:00,2,radio_limited_degradation,90.8,72.15,0.038,5.378,29.584,29.584,17.187,high,high,0.001,0.002,33.5,low_rb_usage,low_or_uncertain,0.09,129.0,41186.0,41.0,-107.419,10.486,1,1.0,2,100.0,84,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,50.0,1,0,0.0,0,18.324,4.999,5.174,High
LTE-TP-EP-001256,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:15:00+02:00,2025-08-27 05:15:01+02:00,2,ca_underperformance,90.8,74.15,3.988,6.242,49.445,49.445,33.349,high,high,0.066,0.072,102.0,medium_rb_usage,medium,0.074,487.0,41384.0,41.0,-102.196,10.529,1,1.0,2,100.0,240,2,100.0,14,2,100.0,12,0,0.0,0,2,100.0,40,0,0.0,0,2,100.0,32,0,0.0,0,48.924,0.077,13.27,High
LTE-TP-EP-001979,542020041221088+20250828121201+Fiji-Nadi-LTE-DL-D!20250828114619,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:45:05+02:00,2025-08-28 01:45:06+02:00,2,sudden_drop,90.8,88.9,0.229,0.975,43.58,43.58,31.353,high,high,0.005,0.007,8.5,low_rb_usage,low_or_uncertain,0.115,183.0,41384.0,41.0,-68.057,21.632,1,1.0,2,100.0,166,0,0.0,0,0,0.0,0,0,0.0,0,2,100.0,10,0,0.0,0,0,0.0,0,0,0.0,0,6.63,6.087,14.005,High
LTE-TP-EP-001020,542020041221088+20250827135348+Fiji-Nadi-LTE-DL-D!20250827133514,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:34:37+02:00,2025-08-27 03:34:37+02:00,1,radio_limited_degradation,90.8,90.8,7.76,7.76,138.476,138.476,50.039,high,high,0.056,0.155,101.0,below_median_rb_usage,unknown,0.077,132.0,9310.0,28.0,-84.083,15.914,1,0.0,1,100.0,84,1,100.0,6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7.375,7.476,7.476,High
LTE-TP-EP-001247,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:12:59+02:00,2025-08-27 05:12:59+02:00,1,sudden_drop,90.8,90.8,7.239,7.239,153.588,153.588,34.146,high,high,0.047,0.212,74.0,low_rb_usage,low_or_uncertain,0.098,115.0,9310.0,28.0,-78.85,13.485,1,0.0,1,100.0,44,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,5,0,0.0,0,1,100.0,5,0,0.0,0,9.1,17.641,17.641,High
LTE-TP-EP-002213,542020041221088+20250828122802+Fiji-Nadi-LTE-DL-D!20250828122423,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:22:34+02:00,2025-08-28 02:22:34+02:00,1,radio_limited_degradation,90.8,90.8,0.161,0.161,119.029,119.029,23.191,high,high,0.001,0.007,1.0,low_rb_usage,low_or_uncertain,0.161,180.0,40790.0,41.0,-95.122,16.303,1,0.0,1,100.0,94,1,100.0,9,1,100.0,6,0,0.0,0,1,100.0,15,0,0.0,0,1,100.0,19,0,0.0,0,9.26,9.276,9.276,High
LTE-TP-EP-001217,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:09:05+02:00,2025-08-27 05:09:10+02:00,6,sustained_low_throughput_window,90.7,64.15,0.956,6.061,59.32,59.32,25.161,high,high,0.012,0.044,97.0,below_median_rb_usage,unknown,0.053,448.0,500.0,1.0,-98.805,7.661,1,5.0,6,100.0,605,6,100.0,125,6,100.0,12,0,0.0,0,6,100.0,30,0,0.0,0,6,100.0,36,0,0.0,0,3.348,0.016,1.698,High
LTE-TP-EP-003031,542020041221088+20250828153922+Fiji-Nadi-LTE-DL-D!20250828152928,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 05:28:45+02:00,2025-08-28 05:28:47+02:00,3,sudden_drop,90.7,70.333,4.425,4.798,38.73,38.73,28.738,high,high,0.081,0.083,112.0,below_median_rb_usage,unknown,0.051,488.0,41384.0,41.0,-108.278,2.212,3,2.0,3,100.0,520,3,100.0,27,0,0.0,0,3,100.0,9,3,100.0,102,3,100.0,74,3,100.0,22,0,0.0,0,13.463,13.108,13.431,High
LTE-TP-EP-000008,542020041221088+20250827094505+Fiji-Nadi-LTE-DL-D!20250827094151,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-26 23:39:49+02:00,2025-08-26 23:39:50+02:00,2,ca_underperformance,90.7,79.35,5.244,8.085,49.45,49.45,50.694,high,high,0.106,0.087,164.5,high_rb_usage,high,0.05,288.0,40790.0,41.0,-107.836,5.981,1,1.0,2,100.0,26,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,100.0,12,0,0.0,0,0.006,0.007,0.007,High
LTE-TP-EP-000441,542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 01:24:04+02:00,2025-08-27 01:24:05+02:00,2,rb_conditioned_underperformance,90.7,80.3,4.237,12.009,88.354,88.354,59.635,high,high,0.06,0.171,85.5,medium_rb_usage,medium,0.134,123.0,41384.0,41.0,-96.857,17.164,1,1.0,2,100.0,52,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,100.0,8,0,0.0,0,0.0,0.0,0.0,High
LTE-TP-EP-003028,542020041221088+20250828153922+Fiji-Nadi-LTE-DL-D!20250828152928,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 05:28:25+02:00,2025-08-28 05:28:26+02:00,2,ca_underperformance,90.7,72.35,6.738,16.675,79.624,79.624,76.007,high,high,0.085,0.089,158.5,medium_rb_usage,medium,0.108,454.0,1850.0,3.0,-91.12,12.805,1,1.0,2,100.0,312,2,100.0,16,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,100.0,14,6.391,6.254,6.508,High
LTE-TP-EP-000765,542020041221088+20250827133105+Fiji-Nadi-LTE-DL-D!20250827124329,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 02:42:48+02:00,2025-08-27 02:42:48+02:00,1,sudden_drop,90.7,90.7,2.697,2.697,60.16,60.16,18.09,high,high,0.045,0.149,33.0,low_rb_usage,low_or_uncertain,0.082,144.0,41384.0,41.0,-105.961,14.704,1,0.0,1,100.0,24,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,6,0,0.0,0,0.0,0.057,0.057,High
LTE-TP-EP-001632,542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 00:44:37+02:00,2025-08-28 00:44:46+02:00,8,radio_limited_degradation,90.6,69.925,0.804,12.226,123.634,123.634,34.554,high,high,0.007,0.027,99.0,low_rb_usage,low_or_uncertain,0.143,312.0,356.0,1.0,-113.272,2.565,2,9.0,8,100.0,948,3,37.5,23,3,37.5,10,0,0.0,0,8,100.0,70,0,0.0,0,8,100.0,88,0,0.0,0,52.488,0.131,29.615,High
LTE-TP-EP-000764,542020041221088+20250827133105+Fiji-Nadi-LTE-DL-D!20250827124329,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 02:42:40+02:00,2025-08-27 02:42:44+02:00,5,rolling_local_drop,90.6,77.64,0.061,5.487,60.16,60.16,18.09,high,high,0.001,0.003,47.0,low_rb_usage,low_or_uncertain,0.117,144.0,41384.0,41.0,-106.026,14.735,1,4.0,5,100.0,120,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,100.0,22,0,0.0,0,0.19,0.011,0.31,High
LTE-TP-EP-000221,542020041221088+20250827104126+Fiji-Nadi-LTE-DL-D!20250827104054,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:39:46+02:00,2025-08-27 00:39:49+02:00,4,sudden_drop,90.6,70.1,0.069,6.591,53.17,53.17,40.491,high,high,0.002,0.003,47.5,low_rb_usage,low_or_uncertain,0.141,393.0,41186.0,41.0,-90.693,15.207,1,3.0,4,100.0,324,4,100.0,4,0,0.0,0,0,0.0,0,2,50.0,10,0,0.0,0,2,50.0,10,4,100.0,28,24.12,0.169,12.319,High
LTE-TP-EP-002621,542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:33:29+02:00,2025-08-28 03:33:31+02:00,3,sudden_drop,90.6,78.067,0.013,0.658,64.715,64.715,15.34,high,high,0.0,0.001,55.0,low_rb_usage,low_or_uncertain,0.013,179.0,40988.0,41.0,-98.728,10.096,2,2.0,3,100.0,405,3,100.0,17,3,100.0,12,0,0.0,0,3,100.0,45,0,0.0,0,3,100.0,58,0,0.0,0,43.128,0.052,24.18,High
LTE-TP-EP-001777,542020041221088+20250828114132+Fiji-Nadi-LTE-DL-D!20250828111120,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 01:10:10+02:00,2025-08-28 01:10:10+02:00,1,rolling_local_drop,90.6,90.6,1.904,1.904,103.049,103.049,22.223,high,high,0.018,0.086,54.0,low_rb_usage,low_or_uncertain,0.035,375.0,1850.0,3.0,-82.587,14.771,1,0.0,1,100.0,113,1,100.0,12,1,100.0,6,0,0.0,0,1,100.0,20,0,0.0,0,1,100.0,14,0,0.0,0,9.009,8.603,8.603,High
LTE-TP-EP-001331,542020041221088+20250827153152+Fiji-Nadi-LTE-DL-D!20250827153105,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:30:05+02:00,2025-08-27 05:30:11+02:00,5,radio_limited_degradation,90.5,74.74,0.197,0.54,49.45,49.45,13.369,high,high,0.004,0.02,58.0,low_rb_usage,low_or_uncertain,0.035,487.0,40790.0,41.0,-112.266,5.586,2,6.0,5,100.0,901,5,100.0,46,5,100.0,16,0,0.0,0,5,100.0,60,0,0.0,0,5,100.0,75,0,0.0,0,20.808,5.687,11.375,High
LTE-TP-EP-000219,542020041221088+20250827104126+Fiji-Nadi-LTE-DL-D!20250827104054,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:39:24+02:00,2025-08-27 00:39:25+02:00,2,sudden_drop,90.5,77.3,2.839,6.297,70.401,70.401,18.56,high,high,0.035,0.13,50.5,low_rb_usage,low_or_uncertain,0.118,395.0,500.0,1.0,-96.056,10.842,1,1.0,2,100.0,180,2,100.0,10,0,0.0,0,0,0.0,0,2,100.0,10,0,0.0,0,1,50.0,1,0,0.0,0,14.832,3.715,3.908,High
LTE-TP-EP-001144,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 04:05:40+02:00,2025-08-27 04:05:41+02:00,2,sudden_drop,90.5,72.0,0.041,4.725,29.584,29.584,25.448,high,high,0.001,0.002,44.0,below_median_rb_usage,unknown,0.075,125.0,41186.0,41.0,-110.597,9.208,1,1.0,2,100.0,86,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,100.0,2,0,0.0,0,28.584,7.956,8.013,High
LTE-TP-EP-001694,542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 00:55:24+02:00,2025-08-28 00:55:24+02:00,1,sudden_drop,90.5,90.5,6.93,6.93,105.96,105.96,41.449,high,high,0.065,0.167,37.0,low_rb_usage,low_or_uncertain,0.187,163.0,41384.0,41.0,-95.153,15.666,1,0.0,1,100.0,27,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,2,1,100.0,7,6.12,11.682,11.682,High
LTE-TP-EP-002599,542020041221088+20250828133856+Fiji-Nadi-LTE-DL-D!20250828133030,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:30:21+02:00,2025-08-28 03:30:21+02:00,1,sudden_drop,90.5,90.5,0.745,0.745,43.688,43.688,16.9,high,high,0.017,0.044,22.0,low_rb_usage,low_or_uncertain,0.034,253.0,40988.0,41.0,-96.089,7.49,1,0.0,1,100.0,68,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,5,0,0.0,0,1,100.0,9,0,0.0,0,15.624,0.028,0.028,High
LTE-TP-EP-000770,542020041221088+20250827133105+Fiji-Nadi-LTE-DL-D!20250827124329,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 02:43:08+02:00,2025-08-27 02:43:12+02:00,5,rolling_local_drop,90.4,82.16,0.545,0.64,60.16,60.16,18.09,high,high,0.009,0.03,35.0,low_rb_usage,low_or_uncertain,0.029,144.0,41384.0,41.0,-106.278,13.683,1,4.0,5,100.0,69,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,100.0,10,0,0.0,0,0.025,0.003,0.035,High
LTE-TP-EP-002368,542020041221088+20250828124943+Fiji-Nadi-LTE-DL-D!20250828124907,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 02:49:02+02:00,2025-08-28 02:49:07+02:00,5,radio_limited_degradation,90.4,77.5,0.017,3.604,70.749,70.749,40.208,high,high,0.0,0.001,85.0,below_median_rb_usage,unknown,0.031,167.0,41384.0,41.0,-86.623,15.222,2,5.0,5,100.0,777,5,100.0,59,5,100.0,32,0,0.0,0,5,100.0,115,0,0.0,0,5,100.0,75,0,0.0,0,43.272,0.028,23.822,High
LTE-TP-EP-000176,542020041221088+20250827102746+Fiji-Nadi-LTE-DL-D!20250827102604,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 00:24:38+02:00,2025-08-27 00:24:39+02:00,2,sudden_drop,90.4,71.5,2.838,10.025,75.704,75.704,39.775,high,high,0.037,0.071,41.0,low_rb_usage,low_or_uncertain,0.211,395.0,40790.0,41.0,-92.494,19.673,1,1.0,2,100.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,High
LTE-TP-EP-001040,542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:38:27+02:00,2025-08-27 03:38:28+02:00,2,sudden_drop,90.4,86.8,0.009,1.112,39.771,39.771,17.728,high,high,0.0,0.001,36.0,low_rb_usage,low_or_uncertain,0.018,135.0,356.0,1.0,-103.232,11.549,1,1.0,2,100.0,140,2,100.0,20,0,0.0,0,0,0.0,0,2,100.0,10,0,0.0,0,2,100.0,10,0,0.0,0,42.156,11.813,22.656,High
LTE-TP-EP-002619,542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 03:33:14+02:00,2025-08-28 03:33:15+02:00,2,radio_limited_degradation,90.4,88.2,2.425,3.035,65.038,65.038,27.445,high,high,0.037,0.092,68.5,low_rb_usage,low_or_uncertain,0.057,179.0,40988.0,41.0,-99.346,12.894,1,1.0,2,100.0,255,2,100.0,6,2,100.0,4,0,0.0,0,2,100.0,10,0,0.0,0,2,100.0,31,2,100.0,14,40.14,0.078,22.995,High
LTE-TP-EP-001063,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:41:22+02:00,2025-08-27 03:41:22+02:00,1,ca_underperformance,90.4,90.4,10.05,10.05,118.448,118.448,138.256,high,high,0.085,0.073,172.0,high_rb_usage,high,0.058,135.0,40790.0,41.0,-81.49,29.51,1,0.0,1,100.0,44,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,16,0,0.0,0,8.516,8.15,8.15,High
LTE-TP-EP-003020,542020041221088+20250828153842+Fiji-Nadi-LTE-DL-D!20250828152712,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-28 05:26:36+02:00,2025-08-28 05:26:44+02:00,9,radio_limited_degradation,90.3,64.589,0.792,8.134,51.943,51.943,48.164,high,high,0.046,0.039,127.0,low_rb_usage,low_or_uncertain,0.06,454.0,500.0,1.0,-104.015,4.697,4,8.0,9,100.0,2192,9,100.0,137,9,100.0,34,9,100.0,27,9,100.0,439,9,100.0,225,9,100.0,98,0,0.0,0,14.318,10.93,14.47,High
LTE-TP-EP-001267,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 05:16:16+02:00,2025-08-27 05:16:17+02:00,2,sudden_drop,90.3,76.9,7.633,19.552,135.569,135.569,70.542,high,high,0.056,0.223,64.5,below_median_rb_usage,unknown,0.289,122.0,1850.0,3.0,-68.899,21.914,1,1.0,2,100.0,91,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,100.0,8,0,0.0,0,10.71,10.527,20.775,High
LTE-TP-EP-001071,542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,Fiji-Nadi-LTE-DL-D,DL-D,2025-08-27 03:42:24+02:00,2025-08-27 03:42:24+02:00,1,sudden_drop,90.3,90.3,7.475,7.475,119.029,119.029,80.399,high,high,0.063,0.093,88.0,below_median_rb_usage,unknown,0.085,135.0,40790.0,41.0,-98.777,18.823,1,0.0,1,100.0,42,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,100.0,7,7.331,7.672,7.672,High
