operational_incident_id,id,route_label,start_time,end_time,strict_episodes,rows,max_priority,mean_priority,max_impact,max_confidence,consensus_rows,statistical_only_rows,ml_only_rows,dominant_statistical_type,dominant_ml_type,primary_serving_pci,duration_seconds
INC-000687,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:49:04+02:00,2025-08-28 00:49:04+02:00,1,1,86.35,86.35,75.18,100.0,1,0,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,163.0,0.0
INC-000425,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,2025-08-27 03:39:42+02:00,2025-08-27 03:39:42+02:00,1,1,85.1,85.1,72.9,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,137.0,0.0
INC-000374,542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,Fiji-Nadi-LTE-DL-D,2025-08-27 03:10:11+02:00,2025-08-27 03:10:11+02:00,1,1,84.94,84.94,72.62,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,131.0,0.0
INC-000826,542020041221088+20250828123823+Fiji-Nadi-LTE-DL-D!20250828123754,Fiji-Nadi-LTE-DL-D,2025-08-28 02:37:35+02:00,2025-08-28 02:37:36+02:00,1,2,84.74,84.74,81.26,89.0,1,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,313.0,1.0
INC-000193,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:30:31+02:00,2025-08-27 01:30:31+02:00,1,1,84.48,84.48,71.78,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,394.0,0.0
INC-000211,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:35:17+02:00,2025-08-27 01:35:18+02:00,1,2,83.92,83.92,77.47,91.8,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,394.0,1.0
INC-001051,542020041221088+20250828141838+Fiji-Nadi-LTE-DL-D!20250828141754,Fiji-Nadi-LTE-DL-D,2025-08-28 04:16:02+02:00,2025-08-28 04:16:02+02:00,1,1,83.71,83.71,70.37,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,230.0,0.0
INC-000206,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:34:11+02:00,2025-08-27 01:34:12+02:00,1,2,82.83,82.83,74.97,92.43,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,394.0,1.0
INC-000434,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,2025-08-27 03:41:22+02:00,2025-08-27 03:41:22+02:00,1,1,82.71,82.71,68.56,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,135.0,0.0
INC-000607,542020041221088+20250827161114+Fiji-Nadi-LTE-DL-D!20250827160608,Fiji-Nadi-LTE-DL-D,2025-08-27 06:04:06+02:00,2025-08-27 06:04:06+02:00,1,1,82.71,82.71,68.57,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,469.0,0.0
INC-000343,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,Fiji-Nadi-LTE-DL-D,2025-08-27 03:01:56+02:00,2025-08-27 03:01:56+02:00,1,1,82.32,82.32,67.85,100.0,1,0,0,rb_efficiency_underperformance,ml_quantile_p75_resource_underperformance,322.0,0.0
INC-000875,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:52:47+02:00,2025-08-28 02:52:51+02:00,1,5,82.21,82.21,83.1,81.12,1,4,0,radio_limited_degradation,normal,167.0,4.0
INC-000538,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,Fiji-Nadi-LTE-DL-D,2025-08-27 05:14:38+02:00,2025-08-27 05:14:38+02:00,1,1,82.07,82.07,67.4,100.0,1,0,0,rb_efficiency_underperformance,ml_quantile_p75_resource_underperformance,50.0,0.0
INC-000829,542020041221088+20250828124043+Fiji-Nadi-LTE-DL-D!20250828124009,Fiji-Nadi-LTE-DL-D,2025-08-28 02:38:34+02:00,2025-08-28 02:38:36+02:00,1,3,82.03,82.03,79.34,85.33,1,2,0,rolling_local_drop,normal,313.0,2.0
INC-000352,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:04:22+02:00,2025-08-27 03:04:24+02:00,1,3,81.92,81.92,79.03,85.47,1,2,0,radio_limited_degradation,normal,394.0,2.0
INC-000363,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:16+02:00,2025-08-27 03:06:17+02:00,1,2,81.91,81.91,76.11,89.0,1,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,394.0,1.0
INC-000638,542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,Fiji-Nadi-LTE-DL-D,2025-08-28 00:23:38+02:00,2025-08-28 00:23:42+02:00,1,5,81.79,81.79,79.58,84.49,1,4,0,ca_underperformance,normal,338.0,4.0
INC-000686,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:48:57+02:00,2025-08-28 00:48:58+02:00,1,2,81.66,81.66,75.49,89.2,1,1,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,163.0,1.0
INC-001098,542020041221088+20250828153922+Fiji-Nadi-LTE-DL-D!20250828152928,Fiji-Nadi-LTE-DL-D,2025-08-28 05:28:25+02:00,2025-08-28 05:28:25+02:00,1,1,81.66,81.66,66.65,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,454.0,0.0
INC-000318,542020041221088+20250827132825+Fiji-Nadi-LTE-DL-D!20250827122826,Fiji-Nadi-LTE-DL-D,2025-08-27 02:26:47+02:00,2025-08-27 02:26:49+02:00,1,3,81.46,81.46,72.3,92.64,2,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,149.0,2.0
INC-000194,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:30:40+02:00,2025-08-27 01:30:41+02:00,1,2,81.36,81.36,74.26,90.04,1,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,394.0,1.0
INC-000358,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:05:08+02:00,2025-08-27 03:05:08+02:00,1,1,81.11,81.11,77.92,85.0,0,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,395.0,0.0
INC-000433,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,2025-08-27 03:41:08+02:00,2025-08-27 03:41:17+02:00,2,6,81.08,75.735,76.04,87.23,1,5,0,radio_limited_degradation,normal,135.0,9.0
INC-000815,542020041221088+20250828123602+Fiji-Nadi-LTE-DL-D!20250828123538,Fiji-Nadi-LTE-DL-D,2025-08-28 02:35:35+02:00,2025-08-28 02:35:35+02:00,1,1,81.08,81.08,65.6,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,315.0,0.0
INC-000382,542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,Fiji-Nadi-LTE-DL-D,2025-08-27 03:12:45+02:00,2025-08-27 03:12:47+02:00,1,3,81.0,81.0,71.34,92.8,2,1,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,129.0,2.0
INC-000922,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,Fiji-Nadi-LTE-DL-D,2025-08-28 03:13:30+02:00,2025-08-28 03:13:31+02:00,1,2,80.88,80.88,74.23,89.0,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,254.0,1.0
INC-000868,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:51:32+02:00,2025-08-28 02:51:35+02:00,1,4,80.69,80.69,83.36,77.41,1,3,0,radio_limited_degradation,normal,167.0,3.0
INC-000213,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:35:41+02:00,2025-08-27 01:35:43+02:00,1,3,80.61,80.61,76.75,85.33,1,2,0,rolling_local_drop,normal,394.0,2.0
INC-000914,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:10:39+02:00,2025-08-28 03:10:39+02:00,1,1,80.54,80.54,64.61,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,254.0,0.0
INC-000210,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:34:45+02:00,2025-08-27 01:34:46+02:00,1,2,80.46,80.46,73.46,89.0,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,394.0,1.0
INC-000359,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:05:14+02:00,2025-08-27 03:05:16+02:00,1,3,80.36,80.36,76.3,85.33,1,2,0,rb_conditioned_underperformance,normal,395.0,2.0
INC-000532,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,2025-08-27 05:12:41+02:00,2025-08-27 05:12:47+02:00,2,3,80.36,69.225,73.3,89.0,1,2,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,115.0,6.0
INC-000639,542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,Fiji-Nadi-LTE-DL-D,2025-08-28 00:23:51+02:00,2025-08-28 00:23:54+02:00,1,4,80.32,80.32,76.63,84.82,1,3,0,ca_underperformance,ml_quantile_p75_resource_underperformance,338.0,3.0
INC-000690,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,Fiji-Nadi-LTE-DL-D,2025-08-28 00:49:39+02:00,2025-08-28 00:49:43+02:00,2,3,80.3,78.31,73.18,100.0,2,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,163.0,4.0
INC-000349,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,Fiji-Nadi-LTE-DL-D,2025-08-27 03:02:53+02:00,2025-08-27 03:02:54+02:00,1,2,80.14,80.14,64.96,98.68,2,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,321.0,1.0
INC-000793,542020041221088+20250828122702+Fiji-Nadi-LTE-DL-D!20250828122042,Fiji-Nadi-LTE-DL-D,2025-08-28 02:20:04+02:00,2025-08-28 02:20:04+02:00,1,1,80.1,80.1,63.83,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,141.0,0.0
INC-000196,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:30:59+02:00,2025-08-27 01:30:59+02:00,1,1,80.07,80.07,76.13,84.87,0,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,394.0,0.0
INC-000366,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:58+02:00,2025-08-27 03:06:59+02:00,1,2,79.93,79.93,71.16,90.66,1,1,0,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,394.0,1.0
INC-000688,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:49:13+02:00,2025-08-28 00:49:13+02:00,1,1,79.91,79.91,63.47,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,163.0,0.0
INC-000421,542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,Fiji-Nadi-LTE-DL-D,2025-08-27 03:38:43+02:00,2025-08-27 03:38:45+02:00,1,3,79.77,79.77,74.72,85.94,1,2,0,rolling_local_drop,normal,135.0,2.0
INC-000800,542020041221088+20250828123202+Fiji-Nadi-LTE-DL-D!20250828122853,Fiji-Nadi-LTE-DL-D,2025-08-28 02:27:09+02:00,2025-08-28 02:27:16+02:00,2,4,79.72,71.945,65.38,97.24,1,3,0,ca_underperformance,ml_quantile_p75_resource_underperformance,345.0,7.0
INC-000364,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:42+02:00,2025-08-27 03:06:42+02:00,1,1,79.62,79.62,62.95,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,394.0,0.0
INC-000269,542020041221088+20250827124539+Fiji-Nadi-LTE-DL-D!20250827120159,Fiji-Nadi-LTE-DL-D,2025-08-27 02:00:44+02:00,2025-08-27 02:00:44+02:00,1,1,79.58,79.58,62.88,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,155.0,0.0
INC-000222,542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,Fiji-Nadi-LTE-DL-D,2025-08-27 01:38:16+02:00,2025-08-27 01:38:17+02:00,1,2,79.57,79.57,72.93,87.69,1,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,133.0,1.0
INC-000117,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,2025-08-27 00:47:17+02:00,2025-08-27 00:47:19+02:00,1,3,79.53,79.53,74.14,86.11,1,2,0,radio_limited_degradation,normal,128.0,2.0
INC-000792,542020041221088+20250828122702+Fiji-Nadi-LTE-DL-D!20250828122042,Fiji-Nadi-LTE-DL-D,2025-08-28 02:18:40+02:00,2025-08-28 02:18:40+02:00,1,1,79.47,79.47,62.68,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,185.0,0.0
INC-000925,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,Fiji-Nadi-LTE-DL-D,2025-08-28 03:15:12+02:00,2025-08-28 03:15:12+02:00,1,1,79.36,79.36,62.48,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,254.0,0.0
INC-000367,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:07:07+02:00,2025-08-27 03:07:08+02:00,1,2,79.07,79.07,70.94,89.0,1,1,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,394.0,1.0
INC-000673,542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,Fiji-Nadi-LTE-DL-D,2025-08-28 00:44:59+02:00,2025-08-28 00:45:01+02:00,1,3,79.03,79.03,80.48,77.27,0,3,0,ca_underperformance,normal,354.0,2.0
INC-000631,542020041221088+20250828102346+Fiji-Nadi-LTE-DL-D!20250828102312,Fiji-Nadi-LTE-DL-D,2025-08-28 00:22:00+02:00,2025-08-28 00:22:02+02:00,1,3,78.9,78.9,73.43,85.6,1,2,0,radio_limited_degradation,normal,338.0,2.0
INC-000935,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,Fiji-Nadi-LTE-DL-D,2025-08-28 03:17:21+02:00,2025-08-28 03:17:21+02:00,1,1,78.9,78.9,61.64,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,254.0,0.0
INC-000187,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:29:22+02:00,2025-08-27 01:29:22+02:00,1,1,78.8,78.8,61.46,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,403.0,0.0
INC-000637,542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,Fiji-Nadi-LTE-DL-D,2025-08-28 00:23:27+02:00,2025-08-28 00:23:28+02:00,1,2,78.51,78.51,69.77,89.2,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,338.0,1.0
INC-000544,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,2025-08-27 05:15:56+02:00,2025-08-27 05:16:10+02:00,3,7,78.44,77.32666666666667,79.53,83.88,1,6,0,radio_limited_degradation,normal,122.0,14.0
INC-000212,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:35:29+02:00,2025-08-27 01:35:30+02:00,1,2,78.13,78.13,68.25,90.21,1,1,0,ca_underperformance,ml_hgb_resource_conditioned_underperformance,394.0,1.0
INC-000024,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:19+02:00,2025-08-26 23:46:19+02:00,1,1,78.13,78.13,60.23,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,151.0,0.0
INC-000859,542020041221088+20250828125203+Fiji-Nadi-LTE-DL-D!20250828125121,Fiji-Nadi-LTE-DL-D,2025-08-28 02:49:39+02:00,2025-08-28 02:49:40+02:00,1,2,77.86,77.86,67.23,90.86,1,1,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,167.0,1.0
INC-000721,542020041221088+20250828114011+Fiji-Nadi-LTE-DL-D!20250828110908,Fiji-Nadi-LTE-DL-D,2025-08-28 01:07:06+02:00,2025-08-28 01:07:06+02:00,1,1,77.74,77.74,71.8,85.0,0,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,351.0,0.0
INC-000888,542020041221088+20250828125844+Fiji-Nadi-LTE-DL-D!20250828125759,Fiji-Nadi-LTE-DL-D,2025-08-28 02:56:59+02:00,2025-08-28 02:57:00+02:00,1,2,77.52,77.52,75.84,79.57,0,2,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,167.0,1.0
INC-000535,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,Fiji-Nadi-LTE-DL-D,2025-08-27 05:13:45+02:00,2025-08-27 05:13:45+02:00,1,1,77.26,77.26,58.65,100.0,1,0,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,50.0,0.0
INC-000962,542020041221088+20250828133816+Fiji-Nadi-LTE-DL-D!20250828132818,Fiji-Nadi-LTE-DL-D,2025-08-28 03:26:36+02:00,2025-08-28 03:26:55+02:00,5,12,77.04,70.636,85.82,66.32,0,12,0,radio_limited_degradation,normal,375.0,19.0
INC-000901,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,Fiji-Nadi-LTE-DL-D,2025-08-28 03:02:23+02:00,2025-08-28 03:02:23+02:00,1,1,76.89,76.89,57.98,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,165.0,0.0
INC-000442,542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,Fiji-Nadi-LTE-DL-D,2025-08-27 03:42:40+02:00,2025-08-27 03:42:41+02:00,1,2,76.86,76.86,65.58,90.64,1,1,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,135.0,1.0
INC-000068,542020041221088+20250827102526+Fiji-Nadi-LTE-DL-D!20250827102354,Fiji-Nadi-LTE-DL-D,2025-08-27 00:21:53+02:00,2025-08-27 00:21:53+02:00,1,1,76.84,76.84,57.89,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,149.0,0.0
INC-000195,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:30:49+02:00,2025-08-27 01:30:49+02:00,1,1,76.84,76.84,71.09,83.86,0,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,394.0,0.0
INC-000466,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,Fiji-Nadi-LTE-DL-D,2025-08-27 04:01:01+02:00,2025-08-27 04:01:03+02:00,1,3,76.75,76.75,76.32,77.28,0,3,0,radio_limited_degradation,normal,124.0,2.0
INC-000030,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:47:09+02:00,2025-08-26 23:47:10+02:00,1,2,76.72,76.72,67.06,88.53,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,151.0,1.0
INC-000754,542020041221088+20250828121041+Fiji-Nadi-LTE-DL-D!20250828114409,Fiji-Nadi-LTE-DL-D,2025-08-28 01:42:18+02:00,2025-08-28 01:42:20+02:00,1,3,76.66,76.66,74.83,78.88,0,3,0,ca_underperformance,ml_hgb_strict_causal_temporal_underperformance,139.0,2.0
INC-000522,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,2025-08-27 05:11:15+02:00,2025-08-27 05:11:17+02:00,1,3,76.59,76.59,77.9,75.0,0,3,0,rb_conditioned_underperformance,normal,114.0,2.0
INC-000390,542020041221088+20250827134808+Fiji-Nadi-LTE-DL-D!20250827131638,Fiji-Nadi-LTE-DL-D,2025-08-27 03:15:38+02:00,2025-08-27 03:15:40+02:00,1,3,76.58,76.58,77.83,75.04,0,3,0,ca_underperformance,normal,395.0,2.0
INC-000188,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:29:25+02:00,2025-08-27 01:29:27+02:00,1,3,76.57,76.57,70.21,84.36,1,2,0,rolling_local_drop,normal,403.0,2.0
INC-000524,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,2025-08-27 05:11:39+02:00,2025-08-27 05:11:39+02:00,1,1,76.54,76.54,57.35,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,115.0,0.0
INC-000435,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,2025-08-27 03:41:27+02:00,2025-08-27 03:41:35+02:00,2,5,76.44,74.1,80.41,72.67,0,5,0,rolling_local_drop,normal,135.0,8.0
INC-000348,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,Fiji-Nadi-LTE-DL-D,2025-08-27 03:02:40+02:00,2025-08-27 03:02:45+02:00,1,6,76.43,76.43,81.37,70.4,0,6,0,radio_limited_degradation,normal,127.0,5.0
INC-000294,542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,Fiji-Nadi-LTE-DL-D,2025-08-27 02:11:11+02:00,2025-08-27 02:11:26+02:00,1,16,76.41,76.41,94.16,54.72,0,16,0,radio_limited_degradation,normal,146.0,15.0
INC-000483,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,Fiji-Nadi-LTE-DL-D,2025-08-27 04:05:02+02:00,2025-08-27 04:05:08+02:00,2,5,76.38,68.725,65.89,89.2,1,4,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,125.0,6.0
INC-000353,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:04:30+02:00,2025-08-27 03:04:31+02:00,1,2,76.38,76.38,66.06,89.0,1,1,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,394.0,1.0
INC-000938,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,Fiji-Nadi-LTE-DL-D,2025-08-28 03:17:59+02:00,2025-08-28 03:18:00+02:00,1,2,76.36,76.36,65.49,89.66,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,253.0,1.0
INC-000808,542020041221088+20250828123602+Fiji-Nadi-LTE-DL-D!20250828123538,Fiji-Nadi-LTE-DL-D,2025-08-28 02:33:36+02:00,2025-08-28 02:33:41+02:00,2,2,76.29,67.69,56.89,100.0,1,1,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,310.0,5.0
INC-000527,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,2025-08-27 05:12:02+02:00,2025-08-27 05:12:03+02:00,1,2,76.27,76.27,65.68,89.2,1,1,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,115.0,1.0
INC-000579,542020041221088+20250827153152+Fiji-Nadi-LTE-DL-D!20250827153105,Fiji-Nadi-LTE-DL-D,2025-08-27 05:29:02+02:00,2025-08-27 05:29:02+02:00,1,1,76.25,76.25,56.81,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,120.0,0.0
INC-000645,542020041221088+20250828103047+Fiji-Nadi-LTE-DL-D!20250828102736,Fiji-Nadi-LTE-DL-D,2025-08-28 00:25:39+02:00,2025-08-28 00:25:40+02:00,1,2,75.97,75.97,65.15,89.2,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,487.0,1.0
INC-000381,542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,Fiji-Nadi-LTE-DL-D,2025-08-27 03:12:34+02:00,2025-08-27 03:12:36+02:00,1,3,75.96,75.96,68.96,84.51,1,2,0,rolling_local_drop,normal,129.0,2.0
INC-000903,542020041221088+20250828130504+Fiji-Nadi-LTE-DL-D!20250828130441,Fiji-Nadi-LTE-DL-D,2025-08-28 03:02:49+02:00,2025-08-28 03:02:49+02:00,1,1,75.93,75.93,75.23,76.79,0,1,0,ca_underperformance,normal,167.0,0.0
INC-000416,542020041221088+20250827135549+Fiji-Nadi-LTE-DL-D!20250827133724,Fiji-Nadi-LTE-DL-D,2025-08-27 03:36:27+02:00,2025-08-27 03:36:29+02:00,1,3,75.7,75.7,66.81,86.57,1,2,0,ca_underperformance,ml_hgb_resource_conditioned_underperformance,133.0,2.0
INC-000362,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:08+02:00,2025-08-27 03:06:10+02:00,1,3,75.34,75.34,77.62,72.57,0,3,0,rolling_local_drop,normal,394.0,2.0
INC-000022,542020041221088+20250827094925+Fiji-Nadi-LTE-DL-D!20250827094611,Fiji-Nadi-LTE-DL-D,2025-08-26 23:45:51+02:00,2025-08-26 23:45:52+02:00,1,2,75.2,75.2,62.77,90.41,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,151.0,1.0
INC-000267,542020041221088+20250827123938+Fiji-Nadi-LTE-DL-D!20250827115735,Fiji-Nadi-LTE-DL-D,2025-08-27 01:57:32+02:00,2025-08-27 01:57:32+02:00,1,1,75.2,75.2,54.92,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,157.0,0.0
INC-000056,542020041221088+20250827100525+Fiji-Nadi-LTE-DL-D!20250827100437,Fiji-Nadi-LTE-DL-D,2025-08-27 00:03:31+02:00,2025-08-27 00:03:32+02:00,1,2,75.18,75.18,63.71,89.2,1,1,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,148.0,1.0
INC-000231,542020041221088+20250827123337+Fiji-Nadi-LTE-DL-D!20250827114216,Fiji-Nadi-LTE-DL-D,2025-08-27 01:41:23+02:00,2025-08-27 01:41:50+02:00,1,28,75.15,75.15,98.42,46.71,0,28,0,radio_limited_degradation,normal,146.0,27.0
