Location - Latitude,Location - Longitude,plan_distance_km,LTE - NeighborCells(0) - PCI,plan_site_sector_ID,plan_siteID,plan_sectorID,plan_Azimuth,plan_PCI,plan_RSI,plan_Mod4,plan_Cell Radius
-17.6184314,177.467616,16054.52130052866,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.627599,177.4328865,16051.599494588574,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63408442,177.45438024,16053.970716489732,275.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60432382,177.45151696,16052.316616200067,183.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.79063458,177.44009764,16059.81077809346,395.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7967028,177.4053432,16056.737896811883,140.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6046751,177.4533592,16052.5103839432,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62702111,177.44520315,16052.75953543042,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80350666,177.41520904,16058.001531779728,146.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63128272,177.43822845,16052.284716224347,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8109301,177.4005581,16056.929087640423,151.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6041783,177.4509914,16052.25923786052,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.768414,177.4885046,16063.456939199088,487.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6911146,177.4135724,16052.673009438433,488.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.65446574,177.40622289,16050.272520170916,437.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8163617,177.39526377,16056.667512816353,289.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6481737,177.4492328,16054.126488784526,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6046751,177.4533592,16052.5103839432,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.77166943,177.43872718,16058.807355969087,339.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6105331,177.458618,16053.288486054273,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.79774073,177.41482467,16057.69988531627,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6133988,177.4632958,16053.871938864258,250.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6271247,177.46194072,16054.377055606017,252.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6045538,177.4530031,16052.470454540447,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7440785,177.4366759,16057.34060599105,487.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60448072,177.44950049,16052.129612291279,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6037867,177.4524,16052.376799359801,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.790191,177.4250966,16058.3438757004,322.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7967963,177.4061135,16056.816472819872,144.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7712606,177.4368713,16058.60962175094,130.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8089968,177.4476406,16061.380994587014,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7665226,177.44771125,16059.436981282237,123.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80341219,177.42062636,16058.519629033892,142.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.74066661,177.45668877,16059.112902667051,215.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8009509,177.4163556,16057.994835934182,149.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6062424,177.4574335,16052.975548893166,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6046844,177.4533914,16052.513917199778,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60396509,177.45150719,16052.299050163087,185.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7468374,177.4435556,16058.130833395468,125.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60319396,177.45400794,16052.504242545801,183.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6049072,177.4771179,16054.810088471164,177.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6552037,177.4381947,16053.38780895972,164.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7730729,177.3772283,16052.941766165057,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7829971,177.3868026,16054.320796047421,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7626295,177.4316524,16057.709645624971,125.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7829252,177.42889745,16058.376714745424,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81426809,177.39728155,16056.766137749397,289.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.76976579,177.43870873,16058.71807785386,125.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6050683,177.4505795,16052.260798061126,185.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.64814786,177.44927577,16054.129434592765,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7808084,177.429842,16058.370558536215,132.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80577618,177.41926709,16058.497003997658,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60420535,177.44595998,16051.775742173286,185.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.64878745,177.44464841,16053.713098301063,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6340099,177.4572425,16054.243064402253,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.77529533,177.4337025,16058.489506441289,129.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7803065,177.4859421,16063.756665346085,333.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8138728,177.4438003,16061.23434206754,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.74774896,177.45262507,16059.047147885798,487.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6123471,177.4480691,16052.356173189643,393.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6033864,177.4529898,16052.41507069507,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7665226,177.44771125,16059.436981282237,349.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.77562319,177.4328679,16058.424097879139,129.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6918285,177.421404,16053.4608223015,453.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6053248,177.4506859,16052.2829354815,140.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60452198,177.45247385,16052.41798997766,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7760912,177.4331602,16058.47378731163,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7478056,177.4543617,16059.217177099212,448.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.77363602,177.36736586,16052.01656717709,157.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.79099718,177.42388619,16058.264169589816,323.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60538806,177.45232453,16052.443739730872,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6628278,177.405873,16050.625137481493,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6278867,177.432816,16051.606016781294,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7788813,177.3685221,16052.368938354724,158.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.76653285,177.44773828,16059.440058669968,123.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7716183,177.3710082,16052.275135670958,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61632898,177.46051984,16053.740222357019,353.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60460165,177.47805541,16054.886243919262,178.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8021286,177.4158438,16057.999518387956,146.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61252514,177.47229069,16054.698070201075,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7692382,177.4359444,16058.427292512246,339.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8128906,177.4432637,16061.137540383468,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6222259,177.4358082,16051.632301782023,345.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7431435,177.4418114,16057.79267267664,50.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6273837,177.4327866,16051.5799037459,163.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070401,177.4181157,16058.443948346838,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7678376,177.4737212,16062.005160831908,111.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6778676,177.4073229,16051.459350047102,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.807015,177.4180679,16058.438187146416,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61641329,177.46603585,16054.27557846163,179.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60492784,177.45476524,16052.657559645297,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.69079837,177.41906293,16053.187646298184,488.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7715977,177.4878268,16063.53800216644,82.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070148,177.4180719,16058.438563726873,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8159402,177.3956624,16056.68663649068,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6224955,177.4635549,16054.318241419736,234.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7619876,177.4652882,16060.92308215366,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81472425,177.4415875,16061.059999575531,393.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8010628,177.4163009,16057.994695536867,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.617233,177.4445294,16052.241426154542,383.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60381904,177.45325968,16052.461122643492,183.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6344682,177.4781908,16056.282728778124,352.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.78144,177.4881943,16064.025908578553,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63050782,177.4374829,16052.177015882946,312.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80568154,177.41490248,16058.071746179845,149.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7792159,177.3802038,16053.510825722067,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7649685,177.4702449,16061.538061685576,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60776866,177.46074123,16053.364954940553,375.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81120016,177.44264699,16061.000521669017,470.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.76373148,177.44088949,16058.650922416093,125.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6188536,177.4536928,16053.19937570822,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6167674,177.4470356,16052.461337176468,168.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7736504,177.4229797,16057.379996951158,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60803134,177.45468206,16052.79336060265,183.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8115253,177.4411472,16060.870803034073,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6182497,177.4637576,16054.141137909628,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.77120397,177.43697003,16058.6165384427,130.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8128906,177.4432647,16061.13763682011,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6103309,177.4599901,16053.411312665325,353.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7809219,177.4325533,16058.637209833172,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7732151,177.3747008,16052.704565654201,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.79462106,177.40957963,16057.050900151944,132.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6382721,177.4725823,16055.918381696487,377.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60118822,177.45855491,16052.849341032037,187.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6141351,177.466017,16054.168225391764,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8132762,177.4372781,16060.577992616742,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80619871,177.42704513,16059.266482883093,148.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6296683,177.4529168,16053.625317724136,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6809177,177.408791,16051.741633100102,454.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.77006,177.4357839,16058.44959149647,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.74346924,177.44165705,16057.792785142996,487.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7458303,177.4539464,16059.086227315387,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.76441719,177.44023636,16058.61947905706,122.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7416174,177.44333723,16057.869526594548,487.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070401,177.4181157,16058.443948346838,149.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63246022,177.47862331,16056.231453093573,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7405701,177.4584378,16059.277070513348,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6247505,177.4791619,16055.926379962653,352.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6072851,177.4559275,16052.878773393353,182.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61470584,177.45019247,16052.670016529879,140.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6193092,177.4440351,16052.2899454631,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7084388,177.4425612,16056.266224543137,121.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8149389,177.4408806,16061.001672772565,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60677665,177.46058149,16053.3035948655,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7624147,177.4706555,16061.4601889947,112.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.78371935,177.42009396,16057.564292173674,133.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.72516011,177.45295561,16058.038857281219,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7648086,177.4886149,16063.3017425709,108.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.80228668,177.4532251,16061.611588796453,470.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7744232,177.4366514,16058.733767272653,130.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.73137953,177.45577522,16058.597167826389,49.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7644755,177.476397,16062.10851246506,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6147068,177.4501932,16052.670131330855,140.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.814948,177.441058,16061.019198242919,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8143433,177.4382288,16060.718620674084,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7730421,177.474942,16062.362165215869,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7732784,177.3785133,16053.075119997933,154.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6146141,177.4630976,16053.909143689578,375.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6055101,177.4464964,16051.88788501255,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.76652546,177.44774025,16059.439908835542,123.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6046751,177.4533592,16052.5103839432,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7764983,177.4328891,16058.466352992262,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6273645,177.432647,16051.56556357148,346.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81289,177.4432644,16061.137580366416,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7736455,177.3804626,16053.279955750702,153.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7774767,177.4314304,16058.370655173236,129.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6202514,177.466713,16054.518594404692,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6908617,177.4190609,16053.190372357705,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.76551273,177.44512989,16059.14166551664,124.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7930075,177.3950761,16055.578180438968,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8031287,177.4154064,16058.003223658996,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8032086,177.4163841,16058.101176560242,141.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.64197695,177.45041378,16053.953684742231,165.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.604389,177.4523094,16052.395983542574,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6276775,177.4328326,16051.597934082558,354.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8098756,177.4330768,16060.016841655122,395.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.603883,177.4536529,16052.501970975729,183.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62785506,177.43280641,16051.603628345858,354.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62652547,177.44563079,16052.777797493793,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7689995,177.4879274,16063.428219086336,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6163698,177.460587,16053.748583838747,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7628292,177.484697,16062.832975095578,82.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.75953,177.4589018,16060.194324156208,48.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7536133,177.4535874,16059.409774305757,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7034901,177.43384576,16055.197951130598,315.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8121413,177.3994613,16056.878848121638,145.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61696479,177.46111258,16053.82678182388,179.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6351865,177.4542114,16054.005447867956,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6818613,177.3869178,16049.676860329495,318.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6276772,177.4332622,16051.63931550922,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8139267,177.4436499,16061.22231028741,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.66952584,177.40778592,16051.118852200287,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.613931,177.4546194,16053.060651672979,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6038077,177.4531867,16052.45356595643,183.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070148,177.4180686,16058.438245478856,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7412533,177.45742,16059.21040600475,215.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.779125,177.4113152,16056.506752984666,136.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7054604,177.4373366,16055.625290572865,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6184783,177.4451399,16052.357918068423,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.64882055,177.44644728,16053.887976474458,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.771326,177.4759934,16062.384633127813,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8046651,177.4245768,16058.958082610456,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6286227,177.4806677,16056.250765466662,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7534648,177.4536948,16059.41329626235,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.77282533,177.43535077,16058.534926758559,339.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81326048,177.43728108,16060.577558960795,393.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6782668,177.4087888,16051.619067016112,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8137074,177.4445874,16061.30266069992,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6285716,177.4564906,16053.918903551174,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6034888,177.4496587,16052.09888647209,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.78169487,177.38566562,16054.151360067224,158.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.75702735,177.45725312,16059.92025128993,487.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7614682,177.4533895,16059.752021458531,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6039671,177.4536965,16052.510069142894,183.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070401,177.4181157,16058.443948346838,147.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62665133,177.46560694,16054.708385436163,273.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7957211,177.4182775,16057.940164729129,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6047665,177.4611655,16053.266701804281,181.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8146269,177.4418832,16061.084051100597,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7564452,177.456699,16059.84004775005,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62835616,177.45536626,16053.800596280325,275.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60534212,177.45799434,16052.987860918378,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7801566,177.4527279,16060.54734059502,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6225385,177.4685399,16054.800533173875,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7086668,177.4429612,16056.31529320753,121.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8149084,177.4411686,16061.02804799744,148.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8070149,177.4180681,16058.438201846815,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8159713,177.3955937,16056.681436339293,299.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.61761671,177.44339271,16052.149674485794,169.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7448162,177.4395827,16057.654795898941,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.62357096,177.46646462,16054.648393121615,273.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.8140452,177.4432127,16061.185583441953,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81153321,177.43396674,16060.17870298338,393.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7612582,177.4486941,16059.289666214534,349.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6051481,177.4497107,16052.18079193859,,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6050471,177.45528,16052.71268029797,184.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7879809,177.39341831,16055.187586250624,158.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.81292808,177.43478619,16060.321710173761,395.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7665226,177.44771125,16059.436981282237,123.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.6033903,177.4530003,16052.416263046827,139.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.60468656,177.44379644,16051.589594568797,185.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.64845,177.4478591,16054.006890653054,163.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.7440499,177.4344583,16057.125494656515,487.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
-17.63886522,177.45440542,16054.194361333917,378.0,SIN6252-3,SIN6252,93,270,642.0,395.0,2.0,7000
