sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket,expected_tp_p75,expected_tp_median,expected_tp_mean,expected_tp_group_n,expected_tp_p75_ci_low,expected_tp_p75_ci_high,expected_tp_p75_ci_width,fallback_level,group_cols,reference_scope,reference_name
Good,Excellent,2.0,1,500,medium_rb_usage,93.04067,72.35918,74.00504336363637,121,84.237225375,97.62879,13.391564625,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,28,9310,high_rb_usage,125.29992250000001,105.4299575,104.34968623529413,34,118.82967256250001,132.37656,13.546887437500004,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,3,1850,below_median_rb_usage,60.1183105,47.4362075,47.32289375,84,54.0419534,75.37110006249999,21.329146662499994,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,3,1850,high_rb_usage,123.06184,94.72697,99.51162281208053,149,115.56375675,131.17719,15.61343325,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,3,1850,low_rb_usage,22.22334,2.035288,11.6051306857,35,8.4669913,35.416728824999964,26.949737524999964,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,3,1850,medium_rb_usage,108.6966925,84.71070499999999,81.24642356206895,174,100.10925982500001,115.27598165625,15.166721831249987,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,41,40790,high_rb_usage,104.987305,87.54546,85.17424119753086,81,95.7134015,111.36551,15.652108499999997,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,41,40790,medium_rb_usage,79.096657,55.8499105,59.34964696875,48,65.0980175625,91.760475,26.662457437499995,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,41,40988,below_median_rb_usage,68.65446,40.621937,41.07911121698113,53,57.567738,73.96233,16.394591999999996,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,41,40988,high_rb_usage,120.30231,88.404305,92.09700613483145,89,109.24822,127.31341,18.06519,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,41,40988,medium_rb_usage,87.9185275,67.08722499999999,67.49837655263158,114,83.036059625,94.99310062499998,11.95704099999999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,41,41186,high_rb_usage,89.425005,72.73061799999999,72.245016625,48,78.135777975,92.07746637499999,13.94168839999999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,41,41186,low_rb_usage,20.226828,10.556304,13.474402472222222,36,14.63554019375,29.955190756249973,15.319650562499973,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,41,41186,medium_rb_usage,80.0366475,63.2503935,64.43914085714285,70,74.78729899999999,84.3680425,9.580743500000011,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,41,41384,below_median_rb_usage,55.897085,44.2588925,41.94170979411765,34,48.192257325,60.901913924999995,12.709656599999995,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,41,41384,high_rb_usage,119.85412,84.45449,88.68243168217053,129,112.30553675,125.9439629,13.63842615,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Good,Excellent,2.0,41,41384,medium_rb_usage,91.501274,67.04413,68.12757632673268,101,78.64280775,98.76852187499999,20.125714124999988,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,1.0,41,41186,below_median_rb_usage,68.15388,57.313065,56.01653488495575,113,63.21508,69.30254,6.087459999999993,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,1.0,41,41186,low_rb_usage,41.44212625,27.5774605,26.557185120689653,58,33.50249266875,43.705725737499996,10.203233068749995,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,1.0,41,41384,below_median_rb_usage,58.43765825,47.035998,49.08720091129032,124,53.702750712500006,60.984047812499995,7.281297099999989,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,1.0,41,41384,low_rb_usage,35.818734,26.805536,26.95755882911392,79,33.5909027,38.48198284999999,4.891080149999986,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,2.0,41,40790,high_rb_usage,116.31027,87.140205,92.67769007692308,65,106.410973,124.594599125,18.183626125000004,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,2.0,41,40790,medium_rb_usage,78.480755,62.91288,61.871277042553196,47,73.41778649999999,91.3317884375,17.914001937500004,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,2.0,41,40988,high_rb_usage,118.10928875,94.772415,92.75210778125,32,106.25693722500002,126.49840687499997,20.241469649999956,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,2.0,41,40988,medium_rb_usage,84.286255,69.16632,69.33663075510205,49,76.75922625000001,91.69425135,14.93502509999999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,2.0,41,41186,high_rb_usage,117.789505,97.706184,94.73055575308642,81,111.17445,122.27334,11.098890000000011,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,2.0,41,41186,medium_rb_usage,86.3924825,69.878435,66.82937603333333,60,76.7426117875,90.64981690625,13.90720511875,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,2.0,41,41384,below_median_rb_usage,38.758276,26.3961285,26.4854172037037,54,33.669156,41.05888925,7.389733249999999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,2.0,41,41384,high_rb_usage,101.0513225,89.977375,86.607619984375,64,94.42342109375,108.533792875,14.11037178125001,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,2.0,41,41384,low_rb_usage,27.96298025,12.60058,15.104589657894739,38,14.105483,34.965596250000004,20.860113250000005,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Fair,2.0,41,41384,medium_rb_usage,72.23186,56.72624,58.996743910112365,89,69.23165965000001,78.39744,9.165780349999991,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,1.0,41,40790,below_median_rb_usage,86.59514,69.6671,63.999179305084745,59,82.170800625,90.14134425,7.970543625000005,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,1.0,41,40790,low_rb_usage,39.7748215,31.734316,32.1984095,44,34.96016125,45.780865531249994,10.820704281249995,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,1.0,41,40988,below_median_rb_usage,75.2412575,52.054739,53.336894566666665,30,58.264930750000005,82.719647,24.45471624999999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,1.0,41,41186,below_median_rb_usage,70.1865925,54.428751000000005,57.455757481481484,108,63.012998,77.0959636625,14.082965662499994,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,1.0,41,41186,low_rb_usage,51.578487,37.897736,34.57525377192982,57,44.997566,56.456417,11.458851000000003,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,1.0,41,41384,below_median_rb_usage,55.824560000000005,47.082863,47.28210099029126,103,52.237370687500004,57.98044654999998,5.743075862499978,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,1.0,41,41384,low_rb_usage,36.04978625,22.402624,25.13060589527027,148,33.00453953125,41.09519059374998,8.09065106249998,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,1,356,below_median_rb_usage,51.58737275,30.858590999999997,39.22357828541667,48,37.399963312500006,75.79340837499997,38.393445062499964,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,1,500,high_rb_usage,211.42659,173.8505,172.9665649139785,93,191.19633349999998,224.36774,33.17140650000002,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,1,500,medium_rb_usage,121.69474,100.39503,102.68169670666666,75,116.835330875,138.61614,21.780809125000005,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,3,1850,high_rb_usage,158.8554775,139.13284,138.51809775,32,152.073967875,167.1531975,15.07922962500001,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,3,1850,medium_rb_usage,102.526375,75.40771,77.47485245098039,51,89.483040125,113.87256932499999,24.389529199999984,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,40790,below_median_rb_usage,80.398994,59.857254,59.43277497849462,93,74.10655925,86.447666125,12.341106874999994,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,40790,high_rb_usage,133.517565,113.6008325,109.42117631351351,370,130.232035125,137.41420637499996,7.1821712499999535,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,40790,low_rb_usage,23.190584,3.481616,13.881457608163267,49,17.5826098,36.248432,18.6658222,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,40790,medium_rb_usage,108.22067224999999,81.95605499999999,82.47277409415584,308,104.03338446875001,112.57628449999999,8.542900031249971,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,40988,below_median_rb_usage,74.1268025,51.390633,50.17139030841121,107,70.3742687,80.427963,10.053694300000004,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,40988,high_rb_usage,125.5997405,108.005777,105.7515949047619,126,117.65028575,135.766993375,18.116707625000004,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,40988,low_rb_usage,39.05892125,19.941671499999998,24.013961967857142,56,27.94775475,49.30702678124997,21.359272031249965,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,40988,medium_rb_usage,99.277405,79.37616,78.43398616666667,150,93.8227441875,104.9270631875,11.10431899999999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,41186,below_median_rb_usage,66.7100235,49.785053000000005,49.54291013333333,60,60.408146368749996,70.1121403,9.703993931249997,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,41186,high_rb_usage,135.1067025,108.6771525,106.6271149107143,168,129.7173383125,139.1155693125,9.39823100000001,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,41186,low_rb_usage,28.310015,15.040371749999998,16.80752531724138,58,20.31397285,34.67808889999998,14.364116049999978,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,41186,medium_rb_usage,96.24120500000001,72.10649699999999,73.7003449680851,188,90.9461899375,100.7312239375,9.78503400000001,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,41384,below_median_rb_usage,65.1313,46.716473,48.538984221238934,113,58.536646250000004,66.29450974999999,7.757863499999985,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,41384,high_rb_usage,130.3351825,105.31879,106.8867925132275,378,125.68584415,134.0701769375,8.384332787500014,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,41384,low_rb_usage,41.4493475,26.380056,24.485663810810813,111,35.5272028875,45.2349254125,9.707722524999994,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,2.0,41,41384,medium_rb_usage,94.51446125000001,74.08158,73.7651198961039,308,89.59950971250001,98.9468334375,9.347323724999995,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Good,3.0,1,500,high_rb_usage,203.8026,179.94537,182.55296,33,191.50044,218.18617,26.685730000000007,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,1.0,1,500,below_median_rb_usage,106.49044,87.26784,94.05268173529412,34,100.67925340625,121.30795,20.628696593750007,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,1.0,1,500,low_rb_usage,58.123688,47.2136765,46.869984,46,56.15541423125,66.74867541249998,10.593261181249979,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,1.0,41,40790,below_median_rb_usage,86.98526,73.537025,66.47918685714286,49,81.65336,89.06461,7.4112499999999955,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,1.0,41,40790,low_rb_usage,49.702884999999995,40.984455,41.399347023255814,43,46.8170522875,56.854965500000006,10.037913212500008,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,1.0,41,41186,below_median_rb_usage,57.524085,50.3590835,51.44945383333333,78,54.17311446875,63.757097387499996,9.583982918749996,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,1.0,41,41186,low_rb_usage,41.8532505,27.857947,27.687888599785712,140,37.14193135,42.95745436874999,5.8155230187499924,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,1.0,41,41384,below_median_rb_usage,66.07286500000001,56.91056,55.95317091213389,239,64.34697075,67.2057720625,2.858801312500006,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,1.0,41,41384,low_rb_usage,31.353082,19.051863500000003,22.35868589237668,892,30.23898535,33.108666568749996,2.869681218749996,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,1,356,below_median_rb_usage,63.675943000000004,51.873571999999996,54.05422098333334,60,56.5254087625,69.470018875,12.944610112499994,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,1,500,below_median_rb_usage,84.30652,52.178463,56.565467509433965,53,64.881930925,97.247536,32.36560507499999,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,1,500,high_rb_usage,217.23352,185.5529,177.74830989830508,177,210.17469025,227.97764775000002,17.80295750000002,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,1,500,medium_rb_usage,117.884358,96.62434,96.34537488690476,168,112.63335093750001,127.59809,14.964739062499987,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,28,9310,below_median_rb_usage,50.039375,35.856182,37.913279606060605,33,38.094345,58.512357649999984,20.418012649999987,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,28,9310,high_rb_usage,165.75754,149.5927,146.61023246341463,41,154.27655,171.51695,17.240400000000022,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,28,9310,medium_rb_usage,136.39436,119.32652,117.14213840449437,89,132.06062,140.34901,8.288389999999993,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,3,1850,below_median_rb_usage,106.849585,80.8126,80.32664243832599,227,100.969905,111.76923,10.799324999999996,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,3,1850,high_rb_usage,173.9707375,148.33873499999999,151.86185335632183,174,164.29162975,180.5426199375,16.25099018750001,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,3,1850,low_rb_usage,34.23432,19.88008,23.391800592213592,103,29.319885,39.863028449999995,10.543143449999995,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,3,1850,medium_rb_usage,136.32124,108.81352,107.60021597508651,289,131.59288575,139.439947,7.847061249999996,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,41,40790,below_median_rb_usage,65.679272,41.977871,45.65028979411765,102,59.48121863125,76.3367795,16.855560868750004,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,41,40790,high_rb_usage,138.2563025,113.599548,113.32875618404908,326,133.68723356249998,142.6285296875,8.941296125000008,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,41,40790,low_rb_usage,19.2922,0.78684,10.414673444705882,85,3.5404822,29.363297225,25.822815025,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,41,40790,medium_rb_usage,107.869896,80.578606,83.50913580219779,273,97.98454,114.4980346,16.5134946,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,41,40988,below_median_rb_usage,59.6869565,35.45396,41.970021204188484,191,51.17453516250001,69.2426287375,18.068093574999992,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
Excellent,Excellent,2.0,41,40988,high_rb_usage,144.9015475,118.049735,115.65826015725807,248,138.89158225,149.1292728125,10.237690562500006,1,"sinr_bin_for_expected,rsrp_bin_for_expected,carrier_count_for_expected,serving_band_for_expected,serving_earfcn_for_expected,rb_usage_bucket",all_valid_lte_dl_rows,rb_conditioned
