id,timestamp,id_route_test_label,id_test_type,Activity.Activity,Activity.Duration,Activity.End TimeStamp,Activity.Power,Activity.Quality,Activity.SINR,Activity.Start TimeStamp,Activity.Status,Activity.Tech,Activity.Throughput,Activity.Start TimeStamp_parsed,Activity.End TimeStamp_parsed
542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,2025-08-27 00:45:53+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180109.0,2025-08-27T00:45:53.719000+02:00,-98.31,-9.44,15.57,2025-08-27T00:42:53.610000+02:00,Failed,LTE CA2,47296.0,2025-08-27 00:42:53.610000+02:00,2025-08-27 00:45:53.719000+02:00
542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,2025-08-27 00:48:54+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180102.0,2025-08-27T00:48:54.837000+02:00,-93.29,-10.52,13.21,2025-08-27T00:45:54.735000+02:00,Failed,LTE CA2,40416.0,2025-08-27 00:45:54.735000+02:00,2025-08-27 00:48:54.837000+02:00
542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:51:55+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180101.0,2025-08-27T00:51:55.958000+02:00,-105.25,-12.52,10.72,2025-08-27T00:48:55.857000+02:00,Failed,LTE CA2,51576.0,2025-08-27 00:48:55.857000+02:00,2025-08-27 00:51:55.958000+02:00
542020041221088+20250827111028+Fiji-Nadi-LTE-DL-D!20250827105621,2025-08-27 00:54:57+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180097.0,2025-08-27T00:54:57.054000+02:00,-101.59,-12.83,8.8,2025-08-27T00:51:56.958000+02:00,Failed,LTE CA2,36104.0,2025-08-27 00:51:56.958000+02:00,2025-08-27 00:54:57.054000+02:00
542020041221088+20250827111428+Fiji-Nadi-LTE-DL-D!20250827105835,2025-08-27 00:57:58+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180113.0,2025-08-27T00:57:58.187000+02:00,-99.06,-10.01,13.3,2025-08-27T00:54:58.074000+02:00,Failed,LTE CA2,45056.0,2025-08-27 00:54:58.074000+02:00,2025-08-27 00:57:58.187000+02:00
542020041221088+20250827112048+Fiji-Nadi-LTE-DL-D!20250827110300,2025-08-27 01:00:59+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180108.0,2025-08-27T01:00:59.294000+02:00,-101.35,-9.73,14.49,2025-08-27T00:57:59.186000+02:00,Failed,LTE CA1,40336.0,2025-08-27 00:57:59.186000+02:00,2025-08-27 01:00:59.294000+02:00
542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:04:00+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180118.0,2025-08-27T01:04:00.423000+02:00,-102.12,-10.39,11.38,2025-08-27T01:01:00.305000+02:00,Failed,LTE CA2,61976.0,2025-08-27 01:01:00.305000+02:00,2025-08-27 01:04:00.423000+02:00
542020041221088+20250827112909+Fiji-Nadi-LTE-DL-D!20250827110725,2025-08-27 01:07:01+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180116.0,2025-08-27T01:07:01.533000+02:00,-104.94,-10.56,11.87,2025-08-27T01:04:01.418000+02:00,Failed,LTE CA1,32352.0,2025-08-27 01:04:01.418000+02:00,2025-08-27 01:07:01.533000+02:00
542020041221088+20250827113629+Fiji-Nadi-LTE-DL-D!20250827111145,2025-08-27 01:10:02+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180117.0,2025-08-27T01:10:02.642000+02:00,-96.49,-9.74,16.22,2025-08-27T01:07:02.526000+02:00,Failed,LTE CA1,46288.0,2025-08-27 01:07:02.526000+02:00,2025-08-27 01:10:02.642000+02:00
542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,2025-08-27 01:13:03+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180098.0,2025-08-27T01:13:03.723000+02:00,-99.78,-10.39,13.15,2025-08-27T01:10:03.625000+02:00,Failed,LTE CA1,33312.0,2025-08-27 01:10:03.625000+02:00,2025-08-27 01:13:03.723000+02:00
542020041221088+20250827114430+Fiji-Nadi-LTE-DL-D!20250827111604,2025-08-27 01:16:04+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180097.0,2025-08-27T01:16:04.848000+02:00,-104.07,-13.63,7.0,2025-08-27T01:13:04.751000+02:00,Failed,LTE CA2,39176.0,2025-08-27 01:13:04.751000+02:00,2025-08-27 01:16:04.848000+02:00
542020041221088+20250827114910+Fiji-Nadi-LTE-DL-D!20250827112027,2025-08-27 01:19:05+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180104.0,2025-08-27T01:19:05.948000+02:00,-99.21,-13.6,10.75,2025-08-27T01:16:05.845000+02:00,Failed,LTE CA2,74000.0,2025-08-27 01:16:05.845000+02:00,2025-08-27 01:19:05.948000+02:00
542020041221088+20250827115331+Fiji-Nadi-LTE-DL-D!20250827112239,2025-08-27 01:22:07+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180108.0,2025-08-27T01:22:07.049000+02:00,-84.43,-9.85,19.52,2025-08-27T01:19:06.941000+02:00,Failed,LTE CA2,88872.0,2025-08-27 01:19:06.941000+02:00,2025-08-27 01:22:07.049000+02:00
542020041221088+20250827120512+Fiji-Nadi-LTE-DL-D!20250827112702,2025-08-27 01:25:08+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180108.0,2025-08-27T01:25:08.152000+02:00,-93.0,-9.35,16.05,2025-08-27T01:22:08.047000+02:00,Failed,LTE CA2,40952.0,2025-08-27 01:22:08.047000+02:00,2025-08-27 01:25:08.152000+02:00
542020041221088+20250827121333+Fiji-Nadi-LTE-DL-D!20250827112914,2025-08-27 01:28:09+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180086.0,2025-08-27T01:28:09.239000+02:00,-94.73,-11.18,9.91,2025-08-27T01:25:09.153000+02:00,Failed,LTE CA2,48048.0,2025-08-27 01:25:09.153000+02:00,2025-08-27 01:28:09.239000+02:00
542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:31:10+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180110.0,2025-08-27T01:31:10.358000+02:00,-97.14,-10.01,13.86,2025-08-27T01:28:10.248000+02:00,Failed,LTE CA2,49240.0,2025-08-27 01:28:10.248000+02:00,2025-08-27 01:31:10.358000+02:00
542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,2025-08-27 01:34:11+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180130.0,2025-08-27T01:34:11.503000+02:00,-98.15,-9.76,16.2,2025-08-27T01:31:11.373000+02:00,Failed,LTE CA1,60328.0,2025-08-27 01:31:11.373000+02:00,2025-08-27 01:34:11.503000+02:00
542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,2025-08-27 01:37:12+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180114.0,2025-08-27T01:37:12.619000+02:00,-94.79,-10.34,13.6,2025-08-27T01:34:12.505000+02:00,Failed,LTE CA2,44984.0,2025-08-27 01:34:12.505000+02:00,2025-08-27 01:37:12.619000+02:00
542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,2025-08-27 01:43:14+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180114.0,2025-08-27T01:43:14.843000+02:00,-113.63,-11.82,5.3,2025-08-27T01:40:14.729000+02:00,Failed,LTE CA1,6536.0,2025-08-27 01:40:14.729000+02:00,2025-08-27 01:43:14.843000+02:00
542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,2025-08-27 01:46:15+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180111.0,2025-08-27T01:46:15.944000+02:00,-112.85,-11.43,5.33,2025-08-27T01:43:15.833000+02:00,Failed,LTE CA1,13120.0,2025-08-27 01:43:15.833000+02:00,2025-08-27 01:46:15.944000+02:00
542020041221088+20250827123738+Fiji-Nadi-LTE-DL-D!20250827115101,2025-08-27 01:49:17+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180086.0,2025-08-27T01:49:17.032000+02:00,-107.24,-12.22,11.78,2025-08-27T01:46:16.946000+02:00,Failed,LTE CA3,75768.0,2025-08-27 01:46:16.946000+02:00,2025-08-27 01:49:17.032000+02:00
542020041221088+20250827123818+Fiji-Nadi-LTE-DL-D!20250827115313,2025-08-27 01:52:18+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180122.0,2025-08-27T01:52:18.165000+02:00,-97.04,-9.69,17.78,2025-08-27T01:49:18.043000+02:00,Failed,LTE CA2,88432.0,2025-08-27 01:49:18.043000+02:00,2025-08-27 01:52:18.165000+02:00
542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,2025-08-27 01:55:19+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180104.0,2025-08-27T01:55:19.258000+02:00,-95.03,-8.64,21.27,2025-08-27T01:52:19.155000+02:00,Failed,LTE CA2,101216.0,2025-08-27 01:52:19.155000+02:00,2025-08-27 01:55:19.258000+02:00
542020041221088+20250827124038+Fiji-Nadi-LTE-DL-D!20250827115945,2025-08-27 01:58:20+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180116.0,2025-08-27T01:58:20.383000+02:00,-91.62,-8.61,22.22,2025-08-27T01:55:20.267000+02:00,Failed,LTE CA2,101112.0,2025-08-27 01:55:20.267000+02:00,2025-08-27 01:58:20.383000+02:00
542020041221088+20250827124539+Fiji-Nadi-LTE-DL-D!20250827120159,2025-08-27 02:01:21+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180122.0,2025-08-27T02:01:21.521000+02:00,-88.07,-12.75,19.15,2025-08-27T01:58:21.399000+02:00,Failed,LTE CA3,166008.0,2025-08-27 01:58:21.399000+02:00,2025-08-27 02:01:21.521000+02:00
542020041221088+20250827131523+Fiji-Nadi-LTE-DL-D!20250827120845,2025-08-27 02:07:23+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180097.0,2025-08-27T02:07:23.733000+02:00,-105.82,-12.64,8.24,2025-08-27T02:04:23.636000+02:00,Failed,LTE CA3,71264.0,2025-08-27 02:04:23.636000+02:00,2025-08-27 02:07:23.733000+02:00
542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,2025-08-27 02:10:24+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180096.0,2025-08-27T02:10:24.831000+02:00,-113.52,-11.31,5.13,2025-08-27T02:07:24.736000+02:00,Failed,LTE CA1,12040.0,2025-08-27 02:07:24.736000+02:00,2025-08-27 02:10:24.831000+02:00
542020041221088+20250827131824+Fiji-Nadi-LTE-DL-D!20250827121518,2025-08-27 02:13:25+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180123.0,2025-08-27T02:13:25.973000+02:00,-113.84,-12.13,5.1,2025-08-27T02:10:25.851000+02:00,Failed,LTE CA1,9744.0,2025-08-27 02:10:25.851000+02:00,2025-08-27 02:13:25.973000+02:00
542020041221088+20250827131944+Fiji-Nadi-LTE-DL-D!20250827121729,2025-08-27 02:16:27+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180101.0,2025-08-27T02:16:27.079000+02:00,-104.85,-10.49,12.94,2025-08-27T02:13:26.978000+02:00,Failed,LTE CA1,34304.0,2025-08-27 02:13:26.978000+02:00,2025-08-27 02:16:27.079000+02:00
542020041221088+20250827132124+Fiji-Nadi-LTE-DL-D!20250827121942,2025-08-27 02:19:28+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180111.0,2025-08-27T02:19:28.188000+02:00,-100.89,-10.4,11.11,2025-08-27T02:16:28.077000+02:00,Failed,LTE CA2,54528.0,2025-08-27 02:16:28.077000+02:00,2025-08-27 02:19:28.188000+02:00
542020041221088+20250827132444+Fiji-Nadi-LTE-DL-D!20250827122410,2025-08-27 02:22:29+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180118.0,2025-08-27T02:22:29.296000+02:00,-91.53,-10.4,12.69,2025-08-27T02:19:29.178000+02:00,Failed,LTE CA2,68352.0,2025-08-27 02:19:29.178000+02:00,2025-08-27 02:22:29.296000+02:00
542020041221088+20250827132625+Fiji-Nadi-LTE-DL-D!20250827122623,2025-08-27 02:25:30+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180129.0,2025-08-27T02:25:30.425000+02:00,-82.64,-9.65,17.1,2025-08-27T02:22:30.296000+02:00,Failed,LTE CA2,91632.0,2025-08-27 02:22:30.296000+02:00,2025-08-27 02:25:30.425000+02:00
542020041221088+20250827133105+Fiji-Nadi-LTE-DL-D!20250827124329,2025-08-27 02:42:25+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180128.0,2025-08-27T02:42:25.360000+02:00,-92.01,-9.27,18.84,2025-08-27T02:39:25.235000+02:00,Failed,LTE CA2,82448.0,2025-08-27 02:39:25.235000+02:00,2025-08-27 02:42:25.360000+02:00
542020041221088+20250827133125+Fiji-Nadi-LTE-DL-D!20250827124541,2025-08-27 02:45:26+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180118.0,2025-08-27T02:45:26.500000+02:00,-101.94,-9.46,15.72,2025-08-27T02:42:26.382000+02:00,Failed,LTE CA2,56992.0,2025-08-27 02:42:26.382000+02:00,2025-08-27 02:45:26.500000+02:00
542020041221088+20250827133206+Fiji-Nadi-LTE-DL-D!20250827125008,2025-08-27 02:48:27+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180113.0,2025-08-27T02:48:27.627000+02:00,-100.14,-10.14,13.4,2025-08-27T02:45:27.514000+02:00,Failed,LTE CA2,67664.0,2025-08-27 02:45:27.514000+02:00,2025-08-27 02:48:27.627000+02:00
542020041221088+20250827133406+Fiji-Nadi-LTE-DL-D!20250827125219,2025-08-27 02:50:54+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,146183.0,2025-08-27T02:50:54.812000+02:00,-109.53,-11.49,6.65,2025-08-27T02:48:28.629000+02:00,Failed,LTE CA1,11920.0,2025-08-27 02:48:28.629000+02:00,2025-08-27 02:50:54.812000+02:00
542020041221088+20250827133446+Fiji-Nadi-LTE-DL-D!20250827125432,2025-08-27 02:53:55+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180130.0,2025-08-27T02:53:55.858000+02:00,-94.53,-9.89,16.99,2025-08-27T02:50:55.728000+02:00,Failed,LTE CA2,66560.0,2025-08-27 02:50:55.728000+02:00,2025-08-27 02:53:55.858000+02:00
542020041221088+20250827133707+Fiji-Nadi-LTE-DL-D!20250827125859,2025-08-27 02:56:57+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180148.0,2025-08-27T02:56:57.013000+02:00,-88.72,-9.92,11.92,2025-08-27T02:53:56.865000+02:00,Failed,LTE CA2,55360.0,2025-08-27 02:53:56.865000+02:00,2025-08-27 02:56:57.013000+02:00
542020041221088+20250827133827+Fiji-Nadi-LTE-DL-D!20250827130111,2025-08-27 02:59:58+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180118.0,2025-08-27T02:59:58.109000+02:00,-100.4,-10.54,9.57,2025-08-27T02:56:57.991000+02:00,Failed,LTE CA1,39448.0,2025-08-27 02:56:57.991000+02:00,2025-08-27 02:59:58.109000+02:00
542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,2025-08-27 03:02:59+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180114.0,2025-08-27T03:02:59.223000+02:00,-100.6,-10.89,10.68,2025-08-27T02:59:59.109000+02:00,Failed,LTE CA2,42224.0,2025-08-27 02:59:59.109000+02:00,2025-08-27 03:02:59.223000+02:00
542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,2025-08-27 03:06:00+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180126.0,2025-08-27T03:06:00.339000+02:00,-90.06,-9.13,18.34,2025-08-27T03:03:00.218000+02:00,Failed,LTE CA2,65304.0,2025-08-27 03:03:00.218000+02:00,2025-08-27 03:06:00.339000+02:00
542020041221088+20250827134347+Fiji-Nadi-LTE-DL-D!20250827131002,2025-08-27 03:09:01+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180124.0,2025-08-27T03:09:01.465000+02:00,-97.87,-9.87,15.05,2025-08-27T03:06:01.341000+02:00,Failed,LTE CA2,50120.0,2025-08-27 03:06:01.341000+02:00,2025-08-27 03:09:01.465000+02:00
542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,2025-08-27 03:12:02+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180129.0,2025-08-27T03:12:02.594000+02:00,-102.61,-10.84,10.52,2025-08-27T03:09:02.465000+02:00,Failed,LTE CA2,28976.0,2025-08-27 03:09:02.465000+02:00,2025-08-27 03:12:02.594000+02:00
542020041221088+20250827134808+Fiji-Nadi-LTE-DL-D!20250827131638,2025-08-27 03:15:03+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180106.0,2025-08-27T03:15:03.681000+02:00,-100.09,-10.77,10.33,2025-08-27T03:12:03.576000+02:00,Failed,LTE CA2,32928.0,2025-08-27 03:12:03.576000+02:00,2025-08-27 03:15:03.681000+02:00
542020041221088+20250827134908+Fiji-Nadi-LTE-DL-D!20250827131851,2025-08-27 03:18:04+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180105.0,2025-08-27T03:18:04.791000+02:00,-101.27,-10.53,11.41,2025-08-27T03:15:04.686000+02:00,Failed,LTE CA2,32200.0,2025-08-27 03:15:04.686000+02:00,2025-08-27 03:18:04.791000+02:00
542020041221088+20250827134948+Fiji-Nadi-LTE-DL-D!20250827132103,2025-08-27 03:21:04+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180110.0,2025-08-27T03:21:05.905000+02:00,-102.95,-11.16,10.01,2025-08-27T03:18:05.795000+02:00,Failed,LTE CA1,29472.0,2025-08-27 03:18:05.795000+02:00,2025-08-27 03:21:05.905000+02:00
542020041221088+20250827135148+Fiji-Nadi-LTE-DL-D!20250827132524,2025-08-27 03:24:06+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180078.0,2025-08-27T03:24:06.987000+02:00,-97.34,-11.64,8.48,2025-08-27T03:21:06.909000+02:00,Failed,LTE CA2,24992.0,2025-08-27 03:21:06.909000+02:00,2025-08-27 03:24:06.987000+02:00
542020041221088+20250827135148+Fiji-Nadi-LTE-DL-D!20250827132524,2025-08-27 03:24:07+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180088.0,2025-08-27T03:24:06.997000+02:00,-97.34,-11.64,8.48,2025-08-27T03:21:06.909000+02:00,Failed,LTE CA2,24992.0,2025-08-27 03:21:06.909000+02:00,2025-08-27 03:24:06.997000+02:00
542020041221088+20250827135208+Fiji-Nadi-LTE-DL-D!20250827132735,2025-08-27 03:27:08+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180122.0,2025-08-27T03:27:08.109000+02:00,-97.79,-12.04,9.88,2025-08-27T03:24:07.988000+02:00,Failed,LTE CA2,31008.0,2025-08-27 03:24:07.988000+02:00,2025-08-27 03:27:08.109000+02:00
542020041221088+20250827135549+Fiji-Nadi-LTE-DL-D!20250827133724,2025-08-27 03:36:22+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180117.0,2025-08-27T03:36:22.619000+02:00,-93.7,-10.05,13.6,2025-08-27T03:33:22.503000+02:00,Failed,LTE CA2,28576.0,2025-08-27 03:33:22.503000+02:00,2025-08-27 03:36:22.619000+02:00
542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,2025-08-27 03:39:23+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180124.0,2025-08-27T03:39:23.775000+02:00,-97.93,-9.75,16.44,2025-08-27T03:36:23.651000+02:00,Failed,LTE CA2,36248.0,2025-08-27 03:36:23.651000+02:00,2025-08-27 03:39:23.775000+02:00
542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,2025-08-27 03:42:24+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180128.0,2025-08-27T03:42:24.880000+02:00,-91.22,-8.85,22.7,2025-08-27T03:39:24.752000+02:00,Failed,LTE CA2,76128.0,2025-08-27 03:39:24.752000+02:00,2025-08-27 03:42:24.880000+02:00
542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,2025-08-27 03:42:44+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,19035.0,2025-08-27T03:42:44.910000+02:00,-96.11,-8.8,18.2,2025-08-27T03:42:25.875000+02:00,Failed,LTE CA2,74312.0,2025-08-27 03:42:25.875000+02:00,2025-08-27 03:42:44.910000+02:00
542020041221088+20250827140609+Fiji-Nadi-LTE-DL-D!20250827135810,2025-08-27 03:57:09+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180127.0,2025-08-27T03:57:09.713000+02:00,-93.89,-9.65,17.02,2025-08-27T03:54:09.587000+02:00,Failed,LTE CA2,36616.0,2025-08-27 03:54:09.587000+02:00,2025-08-27 03:57:09.713000+02:00
542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,2025-08-27 04:00:10+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180115.0,2025-08-27T04:00:10.833000+02:00,-89.07,-9.24,15.57,2025-08-27T03:57:10.719000+02:00,Failed,LTE CA2,49352.0,2025-08-27 03:57:10.719000+02:00,2025-08-27 04:00:10.833000+02:00
542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,2025-08-27 04:03:11+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180104.0,2025-08-27T04:03:11.958000+02:00,-89.4,-8.97,18.67,2025-08-27T04:00:11.854000+02:00,Failed,LTE CA2,60656.0,2025-08-27 04:00:11.854000+02:00,2025-08-27 04:03:11.958000+02:00
542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:06:13+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180101.0,2025-08-27T04:06:13.056000+02:00,-91.47,-9.66,16.93,2025-08-27T04:03:12.955000+02:00,Failed,LTE CA2,52296.0,2025-08-27 04:03:12.955000+02:00,2025-08-27 04:06:13.056000+02:00
542020041221088+20250827144731+Fiji-Nadi-LTE-DL-D!20250827144643,2025-08-27 04:45:38+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180115.0,2025-08-27T04:45:38.465000+02:00,-98.85,-12.12,7.45,2025-08-27T04:42:38.350000+02:00,Failed,LTE CA2,34968.0,2025-08-27 04:42:38.350000+02:00,2025-08-27 04:45:38.465000+02:00
542020041221088+20250827144911+Fiji-Nadi-LTE-DL-D!20250827144857,2025-08-27 04:48:39+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180140.0,2025-08-27T04:48:39.603000+02:00,-91.81,-14.54,10.63,2025-08-27T04:45:39.463000+02:00,Failed,LTE CA2,85664.0,2025-08-27 04:45:39.463000+02:00,2025-08-27 04:48:39.603000+02:00
542020041221088+20250827145411+Fiji-Nadi-LTE-DL-D!20250827145328,2025-08-27 04:51:40+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180124.0,2025-08-27T04:51:40.702000+02:00,-98.88,-11.84,11.65,2025-08-27T04:48:40.578000+02:00,Failed,LTE CA2,81392.0,2025-08-27 04:48:40.578000+02:00,2025-08-27 04:51:40.702000+02:00
542020041221088+20250827145611+Fiji-Nadi-LTE-DL-D!20250827145542,2025-08-27 04:54:41+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180099.0,2025-08-27T04:54:41.797000+02:00,-83.05,-9.44,19.75,2025-08-27T04:51:41.698000+02:00,Failed,LTE CA2,80472.0,2025-08-27 04:51:41.698000+02:00,2025-08-27 04:54:41.797000+02:00
542020041221088+20250827145831+Fiji-Nadi-LTE-DL-D!20250827145756,2025-08-27 04:57:42+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180118.0,2025-08-27T04:57:42.921000+02:00,-92.13,-9.27,16.19,2025-08-27T04:54:42.803000+02:00,Failed,LTE CA2,77088.0,2025-08-27 04:54:42.803000+02:00,2025-08-27 04:57:42.921000+02:00
542020041221088+20250827150151+Fiji-Nadi-LTE-DL-D!20250827150045,2025-08-27 05:00:44+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180132.0,2025-08-27T05:00:44.060000+02:00,-88.21,-10.01,16.13,2025-08-27T04:57:43.928000+02:00,Failed,LTE CA2,74312.0,2025-08-27 04:57:43.928000+02:00,2025-08-27 05:00:44.060000+02:00
542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:09:47+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180122.0,2025-08-27T05:09:47.694000+02:00,-97.58,-11.98,8.84,2025-08-27T05:06:47.573000+02:00,Failed,LTE CA2,42416.0,2025-08-27 05:06:47.573000+02:00,2025-08-27 05:09:47.694000+02:00
542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,2025-08-27 05:12:48+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180132.0,2025-08-27T05:12:48.830000+02:00,-68.31,-12.9,18.0,2025-08-27T05:09:48.699000+02:00,Failed,LTE CA3,65968.0,2025-08-27 05:09:48.699000+02:00,2025-08-27 05:12:48.830000+02:00
542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,2025-08-27 05:15:50+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180105.0,2025-08-27T05:15:50.010000+02:00,-88.03,-10.55,14.11,2025-08-27T05:12:49.905000+02:00,Failed,LTE CA2,46064.0,2025-08-27 05:12:49.905000+02:00,2025-08-27 05:15:50.010000+02:00
542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,2025-08-27 05:18:50+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180142.0,2025-08-27T05:18:50.195000+02:00,-78.47,-8.71,20.17,2025-08-27T05:15:50.053000+02:00,Failed,LTE CA2,51776.0,2025-08-27 05:15:50.053000+02:00,2025-08-27 05:18:50.195000+02:00
