serving_cell_key,rows,sessions,median_tp_mbps,p10_tp_mbps,mean_tp_mbps,low_tp_pct,stat_anomaly_pct,rca_handoff_pct,median_p75_gap_mbps,p90_p75_gap_mbps,median_rsrp_dbm,median_rsrq_db,median_sinr_db,median_cqi,median_mcs,median_bler_pct,p90_bler_pct,median_rb_usage,median_tp_per_rb,median_tp_badness,p10_tp_badness,anomaly_rate_badness,p75_gap_badness,cqi_badness,mcs_badness,bler_badness,sinr_badness,rsrq_badness,rsrp_badness,bad_entity_score_0_100,entity_label,bad_entity_rank,bad_entity_percentile,bad_entity_candidate_flag,rank_reliability,serving_pci,serving_eci,serving_earfcn,serving_band
ECI:3636029.0,149,4,13.81016,5.8643888,16.778832013422818,37.58389261744966,39.59731543624161,22.818791946308725,57.702523,85.27290560000002,-92.92848,-10.355392,12.049462,8.0,15.0,9.782609,11.634292600000002,41.0,0.33043616,0.8884758364312267,0.6505576208178439,0.8475836431226765,0.966542750929368,0.7397769516728625,0.775092936802974,0.9107806691449815,0.5390334572490706,0.5650557620817844,0.3754646840148699,79.65,cell_key,23,91.82,True,HIGH,231.0,3636029.0,41186.0,41.0
ECI:1079095.0,44,4,14.539128,7.2710159999999995,15.934048261363637,20.454545454545457,40.909090909090914,40.909090909090914,25.311275000000002,55.44272815000002,-101.86291499999999,-12.1774335,7.5363387,6.0,9.0,4.864307200000001,11.0376185,153.5,0.11451121191791633,0.8810408921933085,0.5762081784386617,0.8587360594795539,0.7063197026022305,0.9553903345724907,0.9739776951672863,0.40148698884758366,0.8513011152416357,0.862453531598513,0.7657992565055762,78.62,cell_key,24,91.45,True,LOW,169.0,1079095.0,41384.0,41.0
ECI:1064992.0,811,14,18.313736,2.048312,18.933855577428485,26.263871763255242,29.099876695437732,18.7422934648582,9.887304250000003,25.882608250000004,-105.96521,-11.054534,4.2872095,5.0,14.0,8.701855,17.870722,113.0,0.1670785714285714,0.8141263940520446,0.8215613382899628,0.7063197026022305,0.4163568773234201,0.9944237918215614,0.8345724907063197,0.7806691449814126,0.9739776951672863,0.6914498141263941,0.8810408921933085,78.36,cell_key,25,91.08,True,HIGH,469.0,1064992.0,1850.0,3.0
ECI:1076429.0,128,3,6.88853985,2.3978952,8.8534269140625,63.28125,63.28125,35.15625,15.782541875000001,37.4446112,-100.59382500000001,-10.6905355,6.699628000000001,6.0,3.5,0.0,25.0,77.0,0.09675337863247863,0.9628252788104089,0.8066914498141264,0.9405204460966543,0.5390334572490706,0.9553903345724907,1.0,0.0037174721189591076,0.8847583643122676,0.6245353159851301,0.7286245353159851,78.22,cell_key,26,90.71,True,HIGH,375.0,1076429.0,356.0,1.0
ECI:1064982.0,90,4,15.376695999999999,6.5627944000000005,22.44492241111111,30.0,34.44444444444444,22.22222222222222,11.502550999999999,28.95286920000002,-108.53349,-11.158778,4.958648,7.0,12.0,8.83412,14.6684681,94.5,0.1970231381118881,0.8661710037174721,0.6171003717472119,0.7806691449814126,0.44981412639405205,0.8736059479553904,0.9089219330855018,0.8066914498141264,0.9553903345724907,0.7063197026022305,0.9368029739776952,78.21,cell_key,27,90.33,True,MEDIUM,469.0,1064982.0,500.0,1.0
ECI:1076266.0,120,3,13.59792775,6.702072,13.979253898333333,28.333333333333332,30.0,17.5,7.274289249999997,14.129084999999998,-109.352147,-12.577621,4.947599,6.0,17.0,10.6738725,14.6376085,69.0,0.195971387012987,0.895910780669145,0.6022304832713755,0.7230483271375465,0.34944237918215615,0.9553903345724907,0.6449814126394052,0.9516728624535316,0.9591078066914498,0.9070631970260223,0.9553903345724907,78.04,cell_key,28,89.96,False,HIGH,373.0,1076266.0,40790.0,41.0
ECI:1081653.0,43,3,19.645872,0.7213920000000003,33.941096174418604,37.2093023255814,48.837209302325576,41.86046511627907,8.721380000000002,35.81041130000002,-104.09073,-12.170139,7.853333,7.0,11.0,6.4171124,12.317156800000001,119.0,0.16764860897435896,0.79182156133829,0.9033457249070632,0.9033457249070632,0.38661710037174724,0.8736059479553904,0.9330855018587361,0.5018587360594795,0.8327137546468402,0.8587360594795539,0.8364312267657993,77.57,cell_key,29,89.59,False,LOW,315.0,1081653.0,41384.0,41.0
ECI:1080088.0,49,3,13.36912,5.5502464,15.354244591836734,34.69387755102041,36.734693877551024,34.69387755102041,19.12110775,42.07886640000002,-96.10462,-10.1015625,9.251063,8.0,14.0,10.0,22.472612400000003,91.0,0.166159125,0.8996282527881041,0.6579925650557621,0.8178438661710037,0.587360594795539,0.7397769516728625,0.8345724907063197,0.9144981412639405,0.7211895910780669,0.5055762081784386,0.5204460966542751,77.5,cell_key,30,89.22,False,LOW,196.0,1080088.0,356.0,1.0
ECI:3640372.0,37,2,17.156569,0.154672,24.608567483783784,40.54054054054054,43.24324324324324,21.62162162162162,57.081392,109.15357399999999,-88.56851,-12.71966,11.463953,8.0,19.0,6.174089,11.1819624,85.0,0.22027030769230768,0.8327137546468402,0.9591078066914498,0.8773234200743495,0.9591078066914498,0.7397769516728625,0.4739776951672863,0.4758364312267658,0.5762081784386617,0.9182156133828996,0.22676579925650558,76.86,cell_key,31,88.85,False,LOW,272.0,3640372.0,40790.0,41.0
ECI:1071637.0,139,5,13.008504,3.8328208,14.352511808629497,34.53237410071942,35.97122302158273,26.618705035971225,58.856846999999995,79.80096359999999,-102.5724,-10.104579,10.222341,10.0,17.0,8.6903305,12.1757712,81.0,0.17487048958333332,0.9033457249070632,0.7323420074349443,0.8066914498141264,0.9702602230483272,0.44052044609665425,0.6449814126394052,0.7769516728624535,0.6579925650557621,0.5092936802973977,0.79182156133829,76.46,cell_key,32,88.48,False,HIGH,395.0,1071637.0,500.0,1.0
