dataset,column,family,dtype,full_non_null_count,full_missing_count,full_missing_pct,sample_unique_count,sample_unique_pct,sample_non_null_examples,sample_min,sample_max,sample_mean,sample_std,sample_top_values
drive_clean_throughput_base,LTE - PrimaryCell - PCell_CQI,LTE,float64,5556,26918,82.891,5556,100.0,"['8.971001853790632', '9.032153761639462', '13.100923156158673', '8.111399080607725', '7.992456589677864']",0.6888137533082073,15.422813365317372,9.280831848294405,3.112184771429707,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_CQI_CW0,LTE,float64,5556,26918,82.891,5556,100.0,"['9.011563254226285', '9.177589261797605', '13.042474266663437', '10.779576616551509', '10.576485638019161']",0.6418002355173402,15.454259296419636,9.81473122801698,3.3931646950905914,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_TransMode,LTE,object,5557,26917,82.888,5,0.09,"['TM4-CL SM', 'TM4-CL SM', 'TM4-CL SM', 'TM4-CL SM', 'TM4-CL SM']",,,,,"{'TM4-CL SM': 4456, 'TM3-OL SM': 492, 'TM7-SISO P7': 490, 'TM2-TD': 80, 'TM7-SISO P5': 39}"
drive_clean_throughput_base,LTE - PrimaryCell - PCell_BandWidth_UL,LTE,float64,5558,26916,82.885,5558,100.0,"['19.91106572169248', '20.14421322442134', '19.942490802786384', '20.074469241092213', '19.983352820678373']",9.705012966787018,20.499259759394917,19.403112167253557,2.37362280706406,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_EARFCN_UL,LTE,float64,5558,26916,82.885,5558,100.0,"['20883.64131939506', '19428.363159556746', '19698.911302644217', '19462.519288862695', '20358.4559456395']",16632.568110659897,42766.56297316906,32446.019533825365,9660.138406822838,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_1024QAMUsage,LTE,float64,5625,26849,82.678,5625,100.0,"['1.023924981590579e-09', '-1.2877280570841026e-09', '7.916621993155042e-11', '1.6327524177918643e-09', '-1.4135616116549276e-09']",-3.884909490767592e-09,3.12259669314801e-09,1.790208717734868e-11,1.0043304146923255e-09,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_16QAMUsage,LTE,float64,5625,26849,82.678,5625,100.0,"['36.17654952424565', '72.82952059909853', '76.40454746769876', '62.82366668008072', '76.1459157264556']",-4.179802566891879,102.03049468606034,18.549650549240027,24.16118374740172,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_256QAMUsage,LTE,float64,5625,26849,82.678,5625,100.0,"['0.10837316053405209', '0.08991044783969322', '-0.062199499474278545', '-0.17204633944613734', '0.1179536087160186']",-0.6312590569287334,100.27024196938771,0.44404228438264093,3.3332026469245375,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_64QAMUsage,LTE,float64,5625,26849,82.678,5625,100.0,"['59.63834151607721', '18.502559284947452', '3.4902592556119494', '18.38516577636967', '20.940133565131017']",-5.280066365662874,105.09124378920096,25.435780826679668,33.27540809249706,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_BLER,LTE,float64,5625,26849,82.678,5625,100.0,"['-0.9129608689155733', '3.582678389124624', '14.402613742051122', '21.465101566520712', '15.56283231003388']",-1.5941799803317576,100.39161907273729,4.891450739829836,7.879958024561905,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_LayerNum,LTE,float64,5625,26849,82.678,5625,100.0,"['1.0140261892160567', '1.0022358518230299', '0.9943801031580398', '1.0058635414888988', '1.996851848106939']",0.891472912382894,4.073084319492934,1.414544167628104,0.6662454788406728,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_MCS_CW0,LTE,float64,5625,26849,82.678,5625,100.0,"['17.023990127386522', '14.01916964259467', '13.177940291614231', '16.597409576146333', '16.149000803923723']",-1.1513678382635884,28.49488441525403,9.609974717425091,7.192963916878751,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_Modulation_CW0,LTE,object,5625,26849,82.678,4,0.071,"['64QAM', '64QAM', '16QAM', '64QAM', '64QAM']",,,,,"{'16QAM': 2429, '64QAM': 1753, 'QPSK': 1442, '256QAM': 1}"
drive_clean_throughput_base,LTE - PrimaryCell - PCell_QPSKUsage,LTE,float64,5625,26849,82.678,5625,100.0,"['2.691007051712761', '14.122716199660491', '19.816814737353326', '16.58460265346663', '5.163363803711986']",-4.712779391105006,107.25129642369697,55.597480650841774,37.70819372315713,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_ResourceBlockNum,LTE,float64,5625,26849,82.678,5625,100.0,"['4.216899474757817', '2.590674830908797', '0.7332277167929586', '2.6975889027616007', '-0.2873370599292555']",-2.023033050687878,99.13679155547725,16.825002445499535,23.9618328823697,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_Throughput,LTE,float64,5625,26849,82.678,5625,100.0,"['-0.050318212135161744', '0.5319370967486159', '0.6589172076493575', '0.2070428598936897', '0.4991912458583851']",-1.726494279399068,83.06521391875842,2.374049307584327,9.59644471462892,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_ThroughputStream0,LTE,float64,5625,26849,82.678,5625,100.0,"['0.02975141827477028', '0.15595611454901576', '-0.0795892430141021', '-0.17407358684488206', '-0.02936512562196345']",-0.794772082042644,44.651337388553436,1.283277337683956,5.03256691047147,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_ThroughputStream1,LTE,float64,5625,26849,82.678,5625,100.0,"['-0.11862929375369909', '0.16747544899820094', '-0.011786614323762781', '-0.21663904507601986', '-0.1336051276610073']",-0.9425320171615904,41.80324661164569,1.0906736032151456,4.643271313653101,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_ThroughputStreamAll,LTE,float64,5625,26849,82.678,5625,100.0,"['-0.12667464267227876', '0.11198989263240575', '0.02374983831815466', '0.047940506319503286', '-0.07330750473126041']",-1.6790703127130993,82.80942957997709,2.378658847981294,9.59847137789548,
drive_clean_throughput_base,LTE.DownlinkMeasurements.Throughput_DL,LTE,float64,5625,26849,82.678,5625,100.0,"['-0.754342849781558', '-0.542979513740954', '-0.3728703513572976', '0.7478648607097911', '-0.11057527457799415']",-2.143236906528128,152.9962532496537,3.073332481301826,12.976531712946564,
drive_clean_throughput_base,LTE.LTE_Data_KPI.Agg_Throughput_DL,LTE,float64,5625,26849,82.678,5625,100.0,"['0.6108243768694632', '0.028165369588445927', '0.23913776401741998', '1.6658287939333454', '-1.5724860783417192']",-2.5642848488617016,153.52269830717,3.0761139864530613,12.988801023979702,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_BandWidth_DL,LTE,float64,5672,26802,82.534,5672,100.0,"['20.149873805906847', '20.039705621594322', '20.147550118124258', '19.888499945679087', '19.909085496689116']",9.669716364351457,20.445649906845208,19.398782080312788,2.3801827662217536,
drive_clean_throughput_base,LTE - Serving - BandWidth_DL,LTE,float64,5672,26802,82.534,5672,100.0,"['20.099692037276395', '20.084928211685956', '20.103266273729936', '20.020932584012403', '19.943177934720083']",9.658995211830346,20.400462687605955,19.40045194646098,2.3818923648675105,
drive_clean_throughput_base,LTE.LTE_Data_KPI.Agg_Bandwidth_DL,LTE,float64,5672,26802,82.534,5672,100.0,"['30.525977285991775', '29.206165486984176', '29.62938902536379', '28.561804195061672', '28.881774051146724']",8.638014604214657,61.2233283798599,31.876400989815423,10.8359764005751,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_Band,LTE,float64,5682,26792,82.503,5682,100.0,"['2.9372300140344447', '2.825841475381442', '2.766826025328516', '2.445661736353288', '3.9111067490199805']",-1.460837414625674,44.147745339588184,27.951394395509176,16.670642177590985,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_EARFCN_DL,LTE,float64,5682,26792,82.503,5682,100.0,"['1022.0185134886368', '801.0208399141818', '1994.307994543023', '1439.113256629265', '2027.958840217815']",-2449.7152142643654,44410.83470236748,24341.105609236103,18519.037690649475,
drive_clean_throughput_base,LTE - PrimaryCell - PCell_PCI,LTE,float64,5682,26792,82.503,5682,100.0,"['351.61472220584227', '351.58405740327345', '363.78910104474323', '352.3595682221896', '345.016851284685']",-1.8153543703449457,505.3461333451502,238.13799604020627,117.41760432509031,
drive_clean_throughput_base,LTE - PrimaryCell Radio - PCell_RSRQ,LTE,float64,5682,26792,82.503,5682,100.0,"['-9.383796495979462', '-9.307363779089425', '-9.009246402150739', '-9.05978186512266', '-8.964604245918732']",-24.045147163201715,-3.886199156661041,-9.932103956572757,2.28057623728568,
drive_clean_throughput_base,LTE - PrimaryCell Radio - PCell_RSSI,LTE,float64,5682,26792,82.503,5682,100.0,"['-62.47411980814451', '-65.96083692505294', '-69.30642284809447', '-64.46075114104843', '-65.07051027397296']",-89.27622572256173,-27.903101016691643,-62.45713787721259,10.647372054685578,
drive_clean_throughput_base,LTE - PrimaryCell Radio - PCell_SINR,LTE,float64,5682,26792,82.503,5682,100.0,"['11.097560906985663', '9.899929177393306', '10.357962915157918', '10.808622035542482', '10.540252436253942']",-7.88046596925917,30.499759841917324,10.861332084140937,6.727959122243809,
drive_clean_throughput_base,LTE - PrimaryCell Radio - RSRP,LTE,float64,5682,26792,82.503,5682,100.0,"['-91.90938555557288', '-95.38067088358154', '-98.35422788641704', '-94.27257585682281', '-93.9037492151276']",-124.10038656666687,-57.45471777701367,-92.70317430091521,11.25950756127396,
drive_clean_throughput_base,LTE - Serving - Band,LTE,float64,5682,26792,82.503,5682,100.0,"['3.5467600851032923', '4.675937489076451', '2.2560709833025716', '3.1636230829558807', '3.049727519625704']",-1.4856953393109125,43.672549150096685,27.95782048868586,16.66538409258849,
drive_clean_throughput_base,LTE - Serving - EARFCN_DL,LTE,float64,5682,26792,82.503,5682,100.0,"['772.5672676070324', '1845.0018299233352', '1401.6745713171829', '320.33978552448707', '1934.0720169579477']",-2761.038123995276,44405.161779776114,24373.94768578909,18486.90267050376,
drive_clean_throughput_base,LTE - Serving - PCI,LTE,float64,5682,26792,82.503,5682,100.0,"['355.7653912254542', '353.9984590811174', '347.5036888972543', '348.2232053416195', '338.77284023808147']",-0.9473759610978696,515.5660457118927,238.3004492921903,117.33260462397253,
drive_clean_throughput_base,LTE.DedicatedRadioLink.CarrierCount,LTE,float64,5682,26792,82.503,5682,100.0,"['1.9982922815115387', '2.0167502928920737', '2.006745818063197', '2.035503242776754', '1.9949414627108857']",0.910239386896523,3.0795883639684667,1.7703289521871546,0.5753932348425859,
drive_clean_throughput_base,LTE - Serving - ECI,LTE,float64,5755,26719,82.278,5755,100.0,"['1002785.3716963114', '1088908.9131339095', '1015924.060337637', '1071975.8983832113', '933729.3378303258']",885727.4625000873,3793379.4144869647,1576259.1298846982,1020682.2445737653,
drive_clean_throughput_base,LTE - Serving - EnodeBID,LTE,float64,5755,26719,82.278,5755,100.0,"['4616.553915620609', '4191.6283539965525', '4070.495241870103', '4167.475079591342', '4102.701431833972']",3524.085745195513,14745.095840458769,6155.27720432347,3985.0450990223662,
drive_clean_throughput_base,LTE - Serving - LCI,LTE,float64,5755,26719,82.278,5755,100.0,"['30.360110419683647', '34.22477215473428', '32.623316360417995', '34.29382090947383', '31.78369813579827']",-4.2992962081883395,209.33797150458338,58.97369510821329,35.215411340466005,
drive_clean_throughput_base,LTE - Serving - MCC,LTE,float64,5755,26719,82.278,5278,91.712,"['541.9999999994428', '541.9999999988747', '542.0000000010682', '541.9999999993711', '541.9999999997908']",541.9999999967666,542.0000000037948,542.0000000000144,9.946380271774636e-10,
drive_clean_throughput_base,LTE - Serving - MNC,LTE,float64,5755,26719,82.278,5753,99.965,"['1.9999999998860334', '2.0000000000884306', '2.000000000166947', '2.000000001018741', '1.9999999997611797']",1.999999995879214,2.0000000033694203,1.9999999999929945,1.0095372380092661e-09,
drive_clean_throughput_base,LTE - Serving - TAC,LTE,float64,5755,26719,82.278,5755,100.0,"['6.280730333987301', '5.878250919300346', '6.038780460823422', '5.889602739408423', '6.140901104872665']",5.643720689249922,10.339368514953133,8.18323730107767,1.9948046207833108,
drive_clean_throughput_base,LTE.LTE_Data_KPI.Agg_RB_DL,LTE,float64,5836,26638,82.029,5836,100.0,"['-0.847670881810464', '2.9035983963458656', '1.3573921434604623', '3.315872035789224', '4.548710360657049']",-4.281153963431617,194.77374434246548,19.03761250723735,32.2147896448546,
drive_clean_throughput_base,LTE.LTE_Data_KPI.Agg_RB_UL,LTE,float64,5836,26638,82.029,5836,100.0,"['-0.33036372365652183', '18.637774028075416', '9.698585291118096', '19.227641196508685', '13.251082385203837']",-2.0255643789981788,112.96475009431109,11.346073615778582,14.728195853201566,
drive_clean_throughput_base,Events.subject,Events,object,10313,22161,68.242,373,3.617,"['Fiji-Nadi-MO-D$$$$nan$$$$Start', 'End$$$$Start$$$$MT Available', 'nan$$$$nan$$$$nan', 'nan$$$$nan$$$$nan$$$$nan$$$$nan', 'nan$$$$nan$$$$nan$$$$nan$$$$nan']",,,,,"{'nan$$$$nan': 3448, 'nan$$$$nan$$$$nan': 1864, 'nan$$$$nan$$$$nan$$$$nan': 1008, 'nan$$$$nan$$$$nan$$$$nan$$$$nan': 610, 'nan$$$$nan$$$$nan$$$$nan$$$$nan$$$$nan': 276}"
drive_clean_throughput_base,Events.description,Events,object,10401,22073,67.971,1996,19.19,"['{""name"":""Fiji-Nadi-MO-D"",""description"":""CSFB-90-10"",""steps"":[{""BM"":false,""id"":""0"",""Type"":""MO_Call"",""Number"":""+6797013801"",""MT_IMSI"":"""",""stepShape"":""rectangle"",""connectors"":[{""endItemKey"":0,""beginItemKey"":1},{""endItemKey"":2,""beginItemKey"":0},{""endItemKey"":0,""beginItemKey"":4}],""Duration"":90},{""id"":""1"",""Type"":""Lock_RAT"",""Lock RAT"":""AUTO"",""stepShape"":""rectangle"",""connectors"":[{""endItemKey"":0,""beginItemKey"":1}]},{""id"":""2"",""Type"":""Wait"",""stepShape"":""rectangle"",""connectors"":[{""endItemKey"":2,""beginItemKey"":0},{""endItemKey"":3,""beginItemKey"":2}],""Length"":10},{""id"":""3"",""Type"":""Save"",""stepShape"":""rectangle"",""connectors"":[{""endItemKey"":3,""beginItemKey"":2},{""endItemKey"":4,""beginItemKey"":3}]},{""id"":""4"",""Type"":""Loop"",""Steps"":[0,2,3],""Repeat"":1000,""stepShape"":""ellipse"",""connectors"":[{""endItemKey"":4,""beginItemKey"":3},{""endItemKey"":0,""beginItemKey"":4}]}],""autoTime"":0,""repeat"":1000,""uploadServer"":""POLQA"",""indoor"":false,""indoorMaster"":false,""sync"":false,""PCAP"":false,""deepLayer"":false,""imsisIds"":[""79a8c7aa-0759-45d4-a985-587496c8f1ba"",""ba71750e-61c4-4773-8e9d-33a7ef73e4ca"",""c659f421-120c-42a3-91a2-84b93e85ac96""],""indoorMasterImsi"":null,""first step"":1,""PCAP Length"":0}$$$$1$$$$AUTO', 'AUTO$$$$+6797013801$$$$', 'CSFB$$$$$$$$', '$$$$$$$$$$$$$$$$', '$$$$$$$$$$$$$$$$']",,,,,"{'$$$$': 3437, '$$$$$$$$': 1664, '$$$$$$$$$$$$': 914, '$$$$$$$$$$$$$$$$': 447, '$$$$$$$$$$$$$$$$$$$$': 221}"
drive_clean_throughput_base,WCDMA - WCDMACellsTable(3) - Band,WCDMA,float64,13533,18941,58.327,13499,99.749,"['8.000000000038236', '8.00000000060048', '8.000000000105684', '8.000000001998561', '7.999999999932249']",7.999999995869631,8.000000003581572,8.000000000005238,1.0047491814931145e-09,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(3) - EcNo,WCDMA,float64,13533,18941,58.327,13533,100.0,"['-17.7555427353847', '-16.782748121290133', '-18.837955312291594', '-18.113514116829748', '-19.029204260501352']",-20.798098568220063,-3.337680825310361,-16.422001433537346,2.053294704874273,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(3) - EcNo Before RAKE,WCDMA,float64,13533,18941,58.327,13533,100.0,"['-23.5404799900543', '-19.53081300407998', '-25.488787628693295', '-24.70204595527447', '-27.168702227653803']",-29.35466878716482,-3.8006391818369907,-21.483413387290323,4.083659299244366,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(3) - PSC,WCDMA,float64,13533,18941,58.327,13533,100.0,"['14.590703570715565', '16.447579031113715', '15.973052856152064', '199.0153427576051', '195.9108313459332']",-14.672098481320273,523.7197815109761,212.14716902414662,119.13054409511467,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(3) - RSCP,WCDMA,float64,13533,18941,58.327,13533,100.0,"['-99.50486713013052', '-97.91968462208297', '-99.49368449923026', '-99.05047597540589', '-104.80394855757163']",-115.83292618536294,-54.893228371813706,-87.21044367468808,7.560032971173338,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(3) - RSCP After RAKE,WCDMA,float64,13533,18941,58.327,13533,100.0,"['-94.02865200368308', '-96.00725765514383', '-93.07987303817481', '-92.93781386766418', '-96.26110196722185']",-107.82866951892235,-53.09285362938901,-82.1459315745343,7.113831403442502,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(3) - Set_Type,WCDMA,object,13533,18941,58.327,4,0.03,"['M', 'M', 'M', 'M', 'M']",,,,,"{'M': 11257, 'D': 2260, 'A': 11, 'AS': 5}"
drive_clean_throughput_base,WCDMA - WCDMACellsTable(3) - UARFCN,WCDMA,float64,13533,18941,58.327,13533,100.0,"['3086.5820705883652', '3086.467346638672', '3087.6880487408093', '3087.6274037709586', '3086.3929601467394']",3064.2031417431704,3088.794832197853,3075.862051541281,10.490409380254722,
drive_clean_throughput_base,Events.Tech,Events,object,14551,17923,55.192,79,0.543,"['LTE$$$$LTE$$$$LTE', 'LTE$$$$LTE$$$$LTE', 'LTE', 'LTE$$$$LTE$$$$LTE', 'LTE$$$$LTE$$$$LTE$$$$LTE$$$$LTE']",,,,,"{'WCDMA': 3654, 'WCDMA$$$$WCDMA': 3099, 'WCDMA$$$$WCDMA$$$$WCDMA': 1741, 'WCDMA$$$$WCDMA$$$$WCDMA$$$$WCDMA': 966, 'LTE': 819}"
drive_clean_throughput_base,Events.Timestamp,Events,object,14551,17923,55.192,14551,100.0,"['2025-08-25T02:13:31.151000+02:00$$$$2025-08-25T02:13:31.154000+02:00$$$$2025-08-25T02:13:31.157000+02:00', '2025-08-25T02:13:39.210000+02:00$$$$2025-08-25T02:13:39.213000+02:00$$$$2025-08-25T02:13:39.214000+02:00', '2025-08-25T02:13:41.953000+02:00', '2025-08-25T02:13:41.876550+02:00$$$$2025-08-25T02:13:41.953151+02:00$$$$2025-08-25T02:13:42.608000+02:00', '2025-08-25T02:13:42.136384+02:00$$$$2025-08-25T02:13:42.136384+02:00$$$$2025-08-25T02:13:42.608728+02:00$$$$2025-08-25T02:13:42.842377+02:00$$$$2025-08-25T02:13:42.843672+02:00']",,,,,"{'2025-08-25T02:13:31.151000+02:00$$$$2025-08-25T02:13:31.154000+02:00$$$$2025-08-25T02:13:31.157000+02:00': 1, '2025-08-25T02:13:39.210000+02:00$$$$2025-08-25T02:13:39.213000+02:00$$$$2025-08-25T02:13:39.214000+02:00': 1, '2025-08-25T02:13:41.953000+02:00': 1, '2025-08-25T02:13:41.876550+02:00$$$$2025-08-25T02:13:41.953151+02:00$$$$2025-08-25T02:13:42.608000+02:00': 1, '2025-08-25T02:13:42.136384+02:00$$$$2025-08-25T02:13:42.136384+02:00$$$$2025-08-25T02:13:42.608728+02:00$$$$2025-08-25T02:13:42.842377+02:00$$$$2025-08-25T02:13:42.843672+02:00': 1}"
drive_clean_throughput_base,Events.category,Events,object,14551,17923,55.192,292,2.007,"['Script$$$$Script$$$$Script', 'Script$$$$Script$$$$Script', 'Network', 'Network$$$$Network$$$$Network', 'Network$$$$Network$$$$Network$$$$Network$$$$Network']",,,,,"{'Network': 4238, 'Network$$$$Network': 3447, 'Network$$$$Network$$$$Network': 1864, 'Network$$$$Network$$$$Network$$$$Network': 1008, 'Network$$$$Network$$$$Network$$$$Network$$$$Network': 610}"
drive_clean_throughput_base,Events.titles,Events,object,14551,17923,55.192,2648,18.198,"['Start$$$$Loop Start$$$$Lock RAT', 'Lock RAT$$$$MO Call$$$$MO Call', 'Idle Mode', 'Outgoing Call Attempt$$$$ERRC Connection Complete$$$$Dedicated Mode', 'UMTS Cell Reselection$$$$RAT Change$$$$RRC Connection Attempt$$$$RRC Connection Established$$$$RAU Attempt']",,,,,"{'UMTS AS Update Attempt$$$$UMTS AS Update Complete': 1416, 'Event 1A': 1105, 'Event 1B': 659, 'Event 2F': 508, 'HTTP/HTTPS Upload': 412}"
drive_clean_throughput_base,WCDMA - WCDMACellsTable(2) - Band,WCDMA,float64,18759,13715,42.234,18678,99.568,"['7.99999999965844', '8.000000000821355', '7.999999999699578', '7.999999999289991', '7.999999998088132']",7.999999996013613,8.0000000043085,8.000000000000757,9.888911965880103e-10,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(2) - EcNo,WCDMA,float64,18759,13715,42.234,18759,100.0,"['-17.075993228273028', '-16.407803990823584', '-18.5697706789499', '-18.344402031813505', '-18.090608906108457']",-20.84505204696549,-2.7648859119552225,-15.707050236947417,2.3649626829704293,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(2) - EcNo Before RAKE,WCDMA,float64,18759,13715,42.234,18759,100.0,"['-20.403622113574535', '-19.314779828075878', '-25.191150573985382', '-24.20816415333453', '-26.157861946088648']",-29.11733189854875,-3.077058426680771,-19.958375442423687,4.4737760606411925,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(2) - PSC,WCDMA,float64,18759,13715,42.234,18759,100.0,"['196.52689541017415', '201.50207734893218', '196.92245031782275', '190.95856226186342', '198.33523808769613']",-15.734366238932008,520.7473122779868,214.0111508369599,113.89871565873594,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(2) - RSCP,WCDMA,float64,18759,13715,42.234,18759,100.0,"['-92.4084645576208', '-89.39984462859996', '-101.07453038968681', '-98.81585356658721', '-100.50047378139482']",-115.93609805263121,-49.13700541073492,-84.37593175398699,8.295399833681824,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(2) - RSCP After RAKE,WCDMA,float64,18759,13715,42.234,18759,100.0,"['-89.1577996168765', '-86.94819057577637', '-94.87043904995076', '-93.3726574678663', '-93.40066302752396']",-111.47702731566089,-47.10317275934366,-80.12807349033902,7.739489211972576,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(2) - Set_Type,WCDMA,object,18759,13715,42.234,4,0.021,"['M', 'M', 'M', 'M', 'M']",,,,,"{'M': 12608, 'A': 3433, 'D': 2665, 'AS': 53}"
drive_clean_throughput_base,WCDMA - WCDMACellsTable(2) - UARFCN,WCDMA,float64,18759,13715,42.234,18759,100.0,"['3087.0647046088407', '3086.5822107280997', '3087.0462558421177', '3087.169509545938', '3087.5732598752384']",3063.660719572097,3089.222353624483,3075.736770017038,10.485382465614231,
drive_clean_throughput_base,Extra_KPIs.CSFB RAT,Extra_KPIs,object,21439,11035,33.981,2,0.009,"['WCDMA', 'WCDMA', 'WCDMA', 'WCDMA', 'WCDMA']",,,,,"{'WCDMA': 21351, 'GSM': 88}"
drive_clean_throughput_base,Extra_KPIs.Call RAT,Extra_KPIs,object,22242,10232,31.508,2,0.009,"['WCDMA', 'WCDMA', 'WCDMA', 'WCDMA', 'WCDMA']",,,,,"{'WCDMA': 19455, 'GSM': 2787}"
drive_clean_throughput_base,WCDMA - WCDMACellsTable(1) - Band,WCDMA,float64,22303,10171,31.32,22205,99.561,"['7.99999999989831', '8.000000000188416', '7.999999998514459', '8.000000000231223', '7.999999998573526']",7.999999996264725,8.000000004865548,8.00000000001224,9.988079183532755e-10,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(1) - EcNo,WCDMA,float64,22303,10171,31.32,22303,100.0,"['-16.87301269786339', '-16.507532825312907', '-13.608615042169184', '-12.793995126277116', '-15.086468940092285']",-21.022292948827104,-2.151078921212218,-13.360021114562539,3.391142338260434,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(1) - EcNo Before RAKE,WCDMA,float64,22303,10171,31.32,22303,100.0,"['-19.684468222256047', '-19.30576529540449', '-15.029791097752918', '-14.531332666461193', '-18.6406969903076']",-29.223082954809435,-2.7295852057483945,-16.057863761233182,5.326300586207526,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(1) - PSC,WCDMA,float64,22303,10171,31.32,22303,100.0,"['211.23275056138084', '209.768048939085', '210.3562802429933', '206.85972412202864', '206.01382619650727']",-16.563524471900767,525.1058763258666,217.00326870507254,116.59235755290308,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(1) - RSCP,WCDMA,float64,22303,10171,31.32,22303,100.0,"['-94.13730442214116', '-92.5785679770202', '-86.8061109905139', '-85.01800898628339', '-94.64240032648085']",-114.08245415867677,-43.562170640310875,-79.79163932762208,9.14416246285916,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(1) - RSCP After RAKE,WCDMA,float64,22303,10171,31.32,22303,100.0,"['-91.0296693432097', '-90.64856318222913', '-85.82565383820743', '-83.78898361932828', '-91.52842249913562']",-108.07984711376025,-42.566854600746524,-77.09495983627444,8.42802199830232,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(1) - Set_Type,WCDMA,object,22303,10171,31.32,4,0.018,"['M', 'M', 'M', 'M', 'A']",,,,,"{'A': 11466, 'M': 8810, 'D': 1798, 'AS': 229}"
drive_clean_throughput_base,WCDMA - WCDMACellsTable(1) - UARFCN,WCDMA,float64,22303,10171,31.32,22303,100.0,"['3086.683813713533', '3087.553341781118', '3088.0256414357887', '3085.6946615836', '3086.6967505378852']",3064.118027593975,3089.0527721029885,3075.959972029662,10.499096111552296,
drive_clean_throughput_base,WCDMA - DownlinkMeasurements - RSCP_Strongest_Neighbor_2nd,WCDMA,float64,23138,9336,28.749,23138,100.0,"['-89.6515675449618', '-86.72376970515622', '-87.31183942194285', '-87.49004552959401', '-87.39139641171374']",-107.90078191859645,-49.988804353797306,-80.66258509296738,7.849470097862882,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(0) - Band,WCDMA,float64,24077,8397,25.858,23962,99.522,"['7.99999999798778', '8.00000000020272', '8.000000000156431', '8.000000000483398', '8.000000000264507']",7.999999996242566,8.000000003960798,8.00000000000055,9.977387707301242e-10,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(0) - EcNo,WCDMA,float64,24077,8397,25.858,24077,100.0,"['-11.027429515017749', '-11.829603912671585', '-12.519294474743957', '-10.625476618216547', '-11.123555811359175']",-21.36971260710315,-1.8601423399845096,-9.925379693455225,3.6921167947125775,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(0) - EcNo Before RAKE,WCDMA,float64,24077,8397,25.858,24077,100.0,"['-12.705155323618389', '-12.955639695221329', '-13.235626377477628', '-12.805123346948628', '-12.13474155760871']",-29.753362071360158,-2.540341639103585,-11.353033564431032,4.835842817151674,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(0) - PSC,WCDMA,float64,24077,8397,25.858,24077,100.0,"['324.46252641222384', '319.67765287220067', '314.4284309841121', '318.6438077333703', '329.6790892122634']",-17.132074022070427,532.1116280478567,220.73923728217045,122.60784920001974,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(0) - RSCP,WCDMA,float64,24077,8397,25.858,24077,100.0,"['-86.33706347949034', '-88.75448279501319', '-86.64525420766101', '-84.04801394916898', '-82.74776320366847']",-114.60841569969442,-38.488797752189434,-74.7120279052813,10.060012600540595,
drive_clean_throughput_base,WCDMA - WCDMACellsTable(0) - RSCP After RAKE,WCDMA,float64,24077,8397,25.858,24077,100.0,"['-84.29711765889878', '-86.89536681547332', '-85.50492316872581', '-83.3854215121165', '-81.78196161625257']",-108.86724089104905,-38.55539284269974,-73.2837230645348,9.36231435219732,
