id,timestamp,id_route_test_label,id_test_type,Activity.Remote IPs,Activity.Source Ports,Activity.TTFB,Activity.DNS Resolution Time,Activity.Remote Address,Activity.Sub Activity,Activity.Error,Activity.Band,Activity.LCI,Activity.ARFCN,Activity.Private IP,Activity.Activity,Activity.Connection Reset,Activity.Duplicated ACK,Activity.Duration,Activity.End TimeStamp,Activity.Fast Retransmission,Activity.Out of Order,Activity.Packet Loss Rate,Activity.Power,Activity.Public IP,Activity.Quality,Activity.SINR,Activity.Size,Activity.Spurious Retransmission,Activity.Start TimeStamp,Activity.Status,Activity.TCP Window Update,Activity.Tech,Activity.Throughput,Activity.Throughput WIFI,Activity.Start TimeStamp_parsed,Activity.End TimeStamp_parsed
542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,2025-08-28 00:43:18+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8,45362$$$$45364$$$$45370$$$$45376$$$$45384$$$$45398,1318.3333740234375,35.16666793823242,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,159.0,41186.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180102.0,2025-08-28T00:43:18.530000+02:00,0.0,0.0,0.0,-93.05,102.218.86.137,-10.05,14.56,874626.0,0.0,2025-08-28T00:40:18.428000+02:00,Failed,0.0,LTE CA2,38848.0,0.0,2025-08-28 00:40:18.428000+02:00,2025-08-28 00:43:18.530000+02:00
542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,2025-08-28 00:46:19+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9,46814$$$$46826$$$$42122$$$$42124$$$$42140$$$$42148,1947.5,160.0,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,3.0,356.0,1850.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180099.0,2025-08-28T00:46:19.624000+02:00,0.0,0.0,0.0,-87.42,102.218.86.137,-11.14,10.24,1131493.0,0.0,2025-08-28T00:43:19.525000+02:00,Failed,0.0,LTE CA2,50256.0,0.0,2025-08-28 00:43:19.525000+02:00,2025-08-28 00:46:19.624000+02:00
542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,2025-08-28 00:49:20+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6$$$$syd.download.datapacket.com/143.244.62.9,47394$$$$42174$$$$42176$$$$43312$$$$43314$$$$43318,3979.0,373.4166564941406,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,163.0,40790.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180103.0,2025-08-28T00:49:20.724000+02:00,0.0,0.0,0.0,-87.62,102.218.86.137,-9.7,16.64,1271683.0,0.0,2025-08-28T00:46:20.622000+02:00,Failed,0.0,LTE CA2,56480.0,0.0,2025-08-28 00:46:20.622000+02:00,2025-08-28 00:49:20.724000+02:00
542020041221088+20250828105428+Fiji-Nadi-LTE-DL-D!20250828105353,2025-08-28 00:52:21+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6,38626$$$$38634$$$$47756$$$$47766$$$$47770$$$$47778,1400.5,60.91666793823242,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.8),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,163.0,40790.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180104.0,2025-08-28T00:52:21.846000+02:00,0.0,0.0,0.0,-87.6,82.132.237.162,-9.71,16.49,1503461.0,0.0,2025-08-28T00:49:21.743000+02:00,Failed,0.0,LTE CA2,66776.0,0.0,2025-08-28 00:49:21.743000+02:00,2025-08-28 00:52:21.846000+02:00
542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,2025-08-28 00:55:22+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9,39418$$$$39420$$$$38322$$$$38328$$$$38344$$$$38360,1914.0,45.83333206176758,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,166.0,41384.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180097.0,2025-08-28T00:55:22.947000+02:00,0.0,0.0,0.0,-104.51,102.218.86.137,-11.08,9.56,627476.0,0.0,2025-08-28T00:52:22.850000+02:00,Failed,0.0,LTE CA2,27872.0,0.0,2025-08-28 00:52:22.850000+02:00,2025-08-28 00:55:22.947000+02:00
542020041221088+20250828113351+Fiji-Nadi-LTE-DL-D!20250828110026,2025-08-28 00:58:24+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9,40938$$$$40946$$$$37278$$$$37292$$$$37308$$$$37320,1939.8333740234373,73.16666412353516,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,166.0,41384.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180101.0,2025-08-28T00:58:24.052000+02:00,0.0,0.0,0.0,-98.79,102.218.86.137,-10.01,14.53,1011469.0,0.0,2025-08-28T00:55:23.952000+02:00,Failed,0.0,LTE CA1,44928.0,0.0,2025-08-28 00:55:23.952000+02:00,2025-08-28 00:58:24.052000+02:00
542020041221088+20250828113551+Fiji-Nadi-LTE-DL-D!20250828110238,2025-08-28 01:01:25+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.5,38930$$$$38472$$$$38484$$$$38494$$$$38510$$$$38516,829.1666870117188,39.0,syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,165.0,40790.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180104.0,2025-08-28T01:01:25.156000+02:00,0.0,0.0,0.0,-94.58,102.218.86.137,-10.9,11.0,1201302.0,0.0,2025-08-28T00:58:25.052000+02:00,Failed,0.0,LTE CA2,53360.0,0.0,2025-08-28 00:58:25.052000+02:00,2025-08-28 01:01:25.156000+02:00
542020041221088+20250828113631+Fiji-Nadi-LTE-DL-D!20250828110448,2025-08-28 01:04:26+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8$$$$syd.download.datapacket.com/143.244.62.5,48260$$$$46438$$$$46442$$$$46450$$$$48930$$$$48304,2973.333251953125,164.1666717529297,syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.8),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,165.0,40790.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180088.0,2025-08-28T01:04:26.247000+02:00,0.0,0.0,0.0,-107.93,197.231.207.235,-11.77,6.97,230202.0,0.0,2025-08-28T01:01:26.159000+02:00,Failed,0.0,LTE CA1,10224.0,0.0,2025-08-28 01:01:26.159000+02:00,2025-08-28 01:04:26.247000+02:00
542020041221088+20250828114011+Fiji-Nadi-LTE-DL-D!20250828110908,2025-08-28 01:07:27+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.5,43172$$$$43174$$$$43190$$$$43196$$$$47250$$$$47266,3449.5,355.6666564941406,syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.8),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,352.0,40790.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180102.0,2025-08-28T01:07:27.353000+02:00,0.0,0.0,0.0,-102.44,102.218.86.137,-10.77,11.32,865935.0,0.0,2025-08-28T01:04:27.252000+02:00,Failed,0.0,LTE CA2,38464.0,0.0,2025-08-28 01:04:27.252000+02:00,2025-08-28 01:07:27.353000+02:00
542020041221088+20250828114132+Fiji-Nadi-LTE-DL-D!20250828111120,2025-08-28 01:10:28+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9,37418$$$$37422$$$$37428$$$$37434$$$$37436$$$$37440,872.3333129882812,104.5,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,178.0,40988.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180109.0,2025-08-28T01:10:28.466000+02:00,0.0,0.0,0.0,-94.08,102.218.86.137,-10.31,13.39,1246235.0,0.0,2025-08-28T01:07:28.357000+02:00,Failed,0.0,LTE CA2,55352.0,0.0,2025-08-28 01:07:28.357000+02:00,2025-08-28 01:10:28.466000+02:00
542020041221088+20250828114252+Fiji-Nadi-LTE-DL-D!20250828111332,2025-08-28 01:13:29+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.5,39934$$$$39942$$$$39950$$$$39956$$$$39968$$$$39972,1004.0,35.08333206176758,syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,1.0,179.0,500.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180108.0,2025-08-28T01:13:29.581000+02:00,0.0,0.0,0.0,-91.05,102.218.86.137,-9.96,12.78,1188638.0,0.0,2025-08-28T01:10:29.474000+02:00,Failed,0.0,LTE CA2,52792.0,0.0,2025-08-28 01:10:29.474000+02:00,2025-08-28 01:13:29.581000+02:00
542020041221088+20250828114552+Fiji-Nadi-LTE-DL-D!20250828111754,2025-08-28 01:16:30+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.5,37346$$$$37352$$$$37354$$$$37366$$$$45280$$$$45282,1657.5,483.1666564941406,syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,1.0,495.0,356.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180107.0,2025-08-28T01:16:30.687000+02:00,0.0,0.0,0.0,-97.18,102.218.86.137,-10.0,15.47,603480.0,0.0,2025-08-28T01:13:30.580000+02:00,Failed,0.0,LTE CA2,26800.0,0.0,2025-08-28 01:13:30.580000+02:00,2025-08-28 01:16:30.687000+02:00
542020041221088+20250828114712+Fiji-Nadi-LTE-DL-D!20250828112007,2025-08-28 01:19:31+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8,43246$$$$43248$$$$43260$$$$43264$$$$48438$$$$48446,1221.5,167.1666717529297,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,1.0,495.0,500.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180113.0,2025-08-28T01:19:31.805000+02:00,0.0,0.0,0.0,-98.43,102.218.86.137,-10.4,13.28,2048658.0,0.0,2025-08-28T01:16:31.692000+02:00,Failed,0.0,LTE CA2,90992.0,0.0,2025-08-28 01:16:31.692000+02:00,2025-08-28 01:19:31.805000+02:00
542020041221088+20250828114952+Fiji-Nadi-LTE-DL-D!20250828112430,2025-08-28 01:22:32+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8$$$$syd.download.datapacket.com/143.244.62.6,43914$$$$41220$$$$41236$$$$41240$$$$41256$$$$41044,2445.666748046875,363.5833435058594,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.8),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,177.0,41384.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180102.0,2025-08-28T01:22:32.912000+02:00,0.0,0.0,0.0,-99.13,102.218.86.137,-11.24,8.96,458403.0,0.0,2025-08-28T01:19:32.810000+02:00,Failed,0.0,LTE CA2,20360.0,0.0,2025-08-28 01:19:32.810000+02:00,2025-08-28 01:22:32.912000+02:00
542020041221088+20250828115053+Fiji-Nadi-LTE-DL-D!20250828112640,2025-08-28 01:25:34+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9,46470$$$$46472$$$$47378$$$$47382$$$$47396$$$$47406,1339.3333740234375,118.0,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,1.0,373.0,500.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180100.0,2025-08-28T01:25:34.012000+02:00,0.0,0.0,0.0,-100.84,102.218.86.137,-11.7,6.52,712518.0,0.0,2025-08-28T01:22:33.912000+02:00,Failed,0.0,LTE CA2,31648.0,0.0,2025-08-28 01:22:33.912000+02:00,2025-08-28 01:25:34.012000+02:00
542020041221088+20250828115313+Fiji-Nadi-LTE-DL-D!20250828112854,2025-08-28 01:28:35+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9,39110$$$$45012$$$$45018$$$$45022$$$$45032$$$$45038,1098.5,84.83333587646484,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,3.0,188.0,1850.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180110.0,2025-08-28T01:28:35.123000+02:00,0.0,0.0,0.0,-80.74,82.132.232.239,-9.39,16.35,2284447.0,0.0,2025-08-28T01:25:35.014000+02:00,Failed,0.0,LTE CA2,101464.0,8.0,2025-08-28 01:25:35.014000+02:00,2025-08-28 01:28:35.123000+02:00
542020041221088+20250828115753+Fiji-Nadi-LTE-DL-D!20250828113321,2025-08-28 01:31:36+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8,42246$$$$42256$$$$42268$$$$42270$$$$42280$$$$42286,931.0,52.16666793823242,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,3.0,187.0,1850.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180095.0,2025-08-28T01:31:36.211000+02:00,0.0,0.0,0.0,-91.65,105.206.24.157,-10.49,11.73,1174699.0,0.0,2025-08-28T01:28:36.116000+02:00,Failed,0.0,LTE CA2,52176.0,0.0,2025-08-28 01:28:36.116000+02:00,2025-08-28 01:31:36.211000+02:00
542020041221088+20250828120053+Fiji-Nadi-LTE-DL-D!20250828113532,2025-08-28 01:34:37+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9$$$$syd.download.datapacket.com/143.244.62.5,43786$$$$45054$$$$43810$$$$43820$$$$43836$$$$47086,1863.8333740234373,40.91666793823242,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,373.0,40790.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180094.0,2025-08-28T01:34:37.306000+02:00,0.0,0.0,0.0,-106.47,102.218.86.137,-12.17,5.59,421992.0,0.0,2025-08-28T01:31:37.212000+02:00,Failed,0.0,LTE CA1,18744.0,0.0,2025-08-28 01:31:37.212000+02:00,2025-08-28 01:34:37.306000+02:00
542020041221088+20250828120254+Fiji-Nadi-LTE-DL-D!20250828113742,2025-08-28 01:37:38+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6,40068$$$$40084$$$$40088$$$$40094$$$$47258$$$$47260,2088.833251953125,722.8333129882812,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,184.0,500.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180107.0,2025-08-28T01:37:38.419000+02:00,0.0,0.0,0.0,-101.85,82.132.222.119,-11.0,8.52,583943.0,0.0,2025-08-28T01:34:38.312000+02:00,Failed,0.0,LTE CA2,25936.0,0.0,2025-08-28 01:34:38.312000+02:00,2025-08-28 01:37:38.419000+02:00
542020041221088+20250828121001+Fiji-Nadi-LTE-DL-D!20250828114201,2025-08-28 01:40:39+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8$$$$syd.download.datapacket.com/143.244.62.6,46406$$$$46420$$$$41052$$$$46882$$$$46892$$$$43280,6778.0,313.5,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,184.0,41384.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180096.0,2025-08-28T01:40:39.515000+02:00,0.0,0.0,0.0,-83.57,197.121.200.244,-9.37,18.92,322474.0,0.0,2025-08-28T01:37:39.419000+02:00,Failed,0.0,LTE CA1,14320.0,0.0,2025-08-28 01:37:39.419000+02:00,2025-08-28 01:40:39.515000+02:00
542020041221088+20250828121041+Fiji-Nadi-LTE-DL-D!20250828114409,2025-08-28 01:43:40+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6$$$$syd.download.datapacket.com/143.244.62.9,38314$$$$37036$$$$37046$$$$39010$$$$39018$$$$41756,4992.5,393.1666564941406,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,184.0,41384.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180104.0,2025-08-28T01:43:40.620000+02:00,0.0,0.0,0.0,-85.28,105.207.155.198,-9.68,16.01,600663.0,0.0,2025-08-28T01:40:40.516000+02:00,Failed,0.0,LTE CA1,26680.0,0.0,2025-08-28 01:40:40.516000+02:00,2025-08-28 01:43:40.620000+02:00
542020041221088+20250828121301+Fiji-Nadi-LTE-DL-D!20250828114829,2025-08-28 01:46:41+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6,45110$$$$45120$$$$38028$$$$38032$$$$38046$$$$38062,1538.0,269.8333435058594,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.8),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,184.0,41384.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180104.0,2025-08-28T01:46:41.725000+02:00,0.0,0.0,0.0,-83.11,102.218.86.137,-10.14,16.82,825142.0,0.0,2025-08-28T01:43:41.622000+02:00,Failed,0.0,LTE CA1,36648.0,0.0,2025-08-28 01:43:41.622000+02:00,2025-08-28 01:46:41.725000+02:00
542020041221088+20250828121341+Fiji-Nadi-LTE-DL-D!20250828115038,2025-08-28 01:49:42+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8$$$$syd.download.datapacket.com/143.244.62.6,38972$$$$47766$$$$47774$$$$49088$$$$49094$$$$49628,4171.33349609375,384.6666564941406,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,184.0,41384.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180118.0,2025-08-28T01:49:42.842000+02:00,0.0,0.0,0.0,-84.67,105.207.155.198,-9.46,20.85,569297.0,0.0,2025-08-28T01:46:42.724000+02:00,Failed,0.0,LTE CA1,25280.0,0.0,2025-08-28 01:46:42.724000+02:00,2025-08-28 01:49:42.842000+02:00
542020041221088+20250828121442+Fiji-Nadi-LTE-DL-D!20250828115247,2025-08-28 01:52:43+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6$$$$syd.download.datapacket.com/143.244.62.9,41560$$$$43462$$$$43470$$$$43476$$$$43484$$$$38352,2225.666748046875,103.16666412353516,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,184.0,41384.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180099.0,2025-08-28T01:52:43.938000+02:00,0.0,0.0,0.0,-80.2,102.218.86.137,-10.23,15.29,589871.0,0.0,2025-08-28T01:49:43.839000+02:00,Failed,0.0,LTE CA1,26200.0,0.0,2025-08-28 01:49:43.839000+02:00,2025-08-28 01:52:43.938000+02:00
542020041221088+20250828121642+Fiji-Nadi-LTE-DL-D!20250828115710,2025-08-28 01:55:45+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.5$$$$syd.download.datapacket.com/143.244.62.9,40760$$$$40666$$$$40672$$$$40684$$$$39514$$$$40706,2070.833251953125,51.83333206176758,syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,139.0,41384.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180102.0,2025-08-28T01:55:45.044000+02:00,0.0,0.0,0.0,-83.21,82.132.221.147,-10.18,13.93,1172850.0,0.0,2025-08-28T01:52:44.942000+02:00,Failed,0.0,LTE CA1,52096.0,0.0,2025-08-28 01:52:44.942000+02:00,2025-08-28 01:55:45.044000+02:00
542020041221088+20250828121742+Fiji-Nadi-LTE-DL-D!20250828115919,2025-08-28 01:58:46+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9,47844$$$$47852$$$$47860$$$$47862$$$$47878$$$$47884,1365.3333740234375,202.8333282470703,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,183.0,41384.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180121.0,2025-08-28T01:58:46.173000+02:00,0.0,0.0,0.0,-80.9,102.218.86.137,-9.67,18.5,769231.0,0.0,2025-08-28T01:55:46.053000+02:00,Failed,0.0,LTE CA1,34160.0,0.0,2025-08-28 01:55:46.053000+02:00,2025-08-28 01:58:46.173000+02:00
542020041221088+20250828122022+Fiji-Nadi-LTE-DL-D!20250828120340,2025-08-28 02:01:47+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9,39124$$$$39140$$$$39144$$$$39154$$$$39158$$$$39172,2114.333251953125,31.33333396911621,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,183.0,41384.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180095.0,2025-08-28T02:01:47.257000+02:00,0.0,0.0,0.0,-81.19,92.40.169.76,-10.13,17.43,700164.0,0.0,2025-08-28T01:58:47.162000+02:00,Failed,0.0,LTE CA1,31096.0,0.0,2025-08-28 01:58:47.162000+02:00,2025-08-28 02:01:47.257000+02:00
542020041221088+20250828122203+Fiji-Nadi-LTE-DL-D!20250828120550,2025-08-28 02:04:48+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.8$$$$syd.download.datapacket.com/143.244.62.5$$$$syd.download.datapacket.com/143.244.62.6,37314$$$$37316$$$$37328$$$$37336$$$$45930$$$$42020,3423.0,335.4166564941406,syd.download.datapacket.com (143.244.62.8)$$$$syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,183.0,41384.0,10.29.15.142,HTTP/HTTPS Download,0.0,0.0,180144.0,2025-08-28T02:04:48.415000+02:00,0.0,0.0,0.0,-86.61,82.132.233.110,-10.3,14.99,461170.0,0.0,2025-08-28T02:01:48.272000+02:00,Failed,0.0,LTE CA1,20480.0,8.0,2025-08-28 02:01:48.272000+02:00,2025-08-28 02:04:48.415000+02:00
542020041221088+20250828122402+Fiji-Nadi-LTE-DL-D!20250828121612,2025-08-28 02:15:07+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6,41512$$$$42846$$$$42856$$$$42862$$$$38818$$$$38832,5030.83349609375,733.75,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.8),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,184.0,40988.0,10.29.249.62,HTTP/HTTPS Download,0.0,0.0,180140.0,2025-08-28T02:15:07.688000+02:00,0.0,0.0,0.0,-79.22,82.132.237.86,-9.99,20.49,741614.0,0.0,2025-08-28T02:12:07.549000+02:00,Failed,0.0,LTE CA2,32928.0,0.0,2025-08-28 02:12:07.549000+02:00,2025-08-28 02:15:07.688000+02:00
542020041221088+20250828122542+Fiji-Nadi-LTE-DL-D!20250828121826,2025-08-28 02:18:08+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9,41518$$$$41522$$$$45264$$$$45272$$$$37122$$$$37126,3517.5,250.3333282470703,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,184.0,40790.0,10.29.249.62,HTTP/HTTPS Download,0.0,0.0,180173.0,2025-08-28T02:18:08.838000+02:00,0.0,0.0,0.0,-80.89,156.166.157.135,-10.13,15.86,1465845.0,0.0,2025-08-28T02:15:08.665000+02:00,Failed,0.0,LTE CA2,65080.0,8.0,2025-08-28 02:15:08.665000+02:00,2025-08-28 02:18:08.838000+02:00
542020041221088+20250828122942+Fiji-Nadi-LTE-DL-D!20250828122638,2025-08-28 02:25:31+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.6,39884$$$$39896$$$$39904$$$$46168$$$$46172$$$$46174,1904.6666259765625,366.8333435058594,syd.download.datapacket.com (143.244.62.6)$$$$syd.download.datapacket.com (143.244.62.8),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,347.0,40790.0,10.29.249.62,HTTP/HTTPS Download,0.0,0.0,180128.0,2025-08-28T02:25:31.658000+02:00,0.0,0.0,0.0,-87.94,82.132.217.36,-9.88,13.86,1676197.0,0.0,2025-08-28T02:22:31.530000+02:00,Failed,0.0,LTE CA2,74440.0,0.0,2025-08-28 02:22:31.530000+02:00,2025-08-28 02:25:31.658000+02:00
542020041221088+20250828123202+Fiji-Nadi-LTE-DL-D!20250828122853,2025-08-28 02:28:32+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9,43462$$$$43470$$$$43476$$$$43490$$$$41036$$$$41042,1048.0,83.33333587646484,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,3.0,346.0,1850.0,10.29.249.62,HTTP/HTTPS Download,0.0,0.0,180106.0,2025-08-28T02:28:32.753000+02:00,0.0,0.0,0.0,-84.65,102.218.86.137,-10.13,14.55,1804373.0,0.0,2025-08-28T02:25:32.648000+02:00,Failed,0.0,LTE CA2,80144.0,0.0,2025-08-28 02:25:32.648000+02:00,2025-08-28 02:28:32.753000+02:00
